precinct,office,candidate,votes
01-Centerville,Attorney General,"CHAIREZ, DON",181
01-Centerville,Attorney General,"CORTEZ  MASTO, CATHERINE",169
01-Centerville,Attorney General,None Of These Candidates,24
01-Centerville,Constable East Fork,"GILBERT, PAUL E.",292
01-Centerville,COUNTY ASSESSOR,"SONNEMANN, DOUGLAS W. ""Doug""",300
01-Centerville,County Clerk/Treasurer,"GRIFFIN REED, BARBARA J.",298
01-Centerville,County Commissioner District 2,"BRADY, DAVID J.",167
01-Centerville,County Commissioner District 2,"HIGUERA, LLOYD W.",155
01-Centerville,County Commissioner District 4,"HAMBSCH, GRETA G.",115
01-Centerville,County Commissioner District 4,"MCDERMID, NANCY",237
01-Centerville,COUNTY RECORDER (Republican),"CHRISTEN, WERNER W.",285
01-Centerville,DISTRICT ATTORNEY,"JACKSON, MARK",288
01-Centerville,East Fork Swimming Pool Dist,"BENZ, BERNIE",65
01-Centerville,East Fork Swimming Pool Dist,"GRAY, GORDON",107
01-Centerville,East Fork Swimming Pool Dist,"HAMILTON, KYLE DENISE",75
01-Centerville,East Fork Swimming Pool Dist,"O'HARA, PATRICK",88
01-Centerville,East Fork Swimming Pool Dist,"SOLT, LESLEY",63
01-Centerville,Governor,"BERGLAND, CRAIG O.",6
01-Centerville,Governor,"GIBBONS, JIM",238
01-Centerville,Governor,"HANSEN, CHRISTOPHER H.",14
01-Centerville,Governor,None Of These Candidates,13
01-Centerville,Governor,"TITUS, DINA",107
01-Centerville,"Justice of the Peace, East Fork Township","CHASE, KELLY",162
01-Centerville,"Justice of the Peace, East Fork Township","ENEARL, JIM A.",173
01-Centerville,Lieutenant Governor,"JEFFERSON, THOMAS",18
01-Centerville,Lieutenant Governor,"KROLICKI, BRIAN K.",275
01-Centerville,Lieutenant Governor,None Of These Candidates,15
01-Centerville,Lieutenant Governor,"UNGER, ROBERT ""BOB""",66
01-Centerville,PUBLIC ADMINISTRATOR,"DUPUIS, SAMUEL H.",102
01-Centerville,PUBLIC ADMINISTRATOR,"ENEARL, LYNN",231
01-Centerville,Secretary Of State,"HANSEN, JANINE",23
01-Centerville,Secretary Of State,"MILLER, ROSS",139
01-Centerville,Secretary Of State,None Of These Candidates,17
01-Centerville,Secretary Of State,"TARKANIAN, DANNY",189
01-Centerville,"State Assembly, District 39","BROWN, JOETTA",116
01-Centerville,"State Assembly, District 39","SETTELMEYER, JAMES A.",249
01-Centerville,State Controller,"FITZGIBBONS, FLOYD",19
01-Centerville,State Controller,"MARTIN, STEVE",219
01-Centerville,State Controller,None Of These Candidates,24
01-Centerville,State Controller,"WALLIN, KIM R.",104
01-Centerville,"State Senate, Capital Senatorial District","AMODEI, MARK E.",285
01-Centerville,"State Senate, Capital Senatorial District","YOCHUM, MERRIT K. ""IKE""",66
01-Centerville,State Treasurer,"ANDREWS, MARK",26
01-Centerville,State Treasurer,"DESTEFANO, MARK",211
01-Centerville,State Treasurer,"MARSHALL, KATE",114
01-Centerville,State Treasurer,None Of These Candidates,17
01-Centerville,"Supreme Court Justice, Seat C","Cherry, Michael A.",211
01-Centerville,"Supreme Court Justice, Seat C",None Of These Candidates,80
01-Centerville,"Supreme Court Justice, Seat F","Douglas, Michael L.",174
01-Centerville,"Supreme Court Justice, Seat F",None Of These Candidates,59
01-Centerville,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",96
01-Centerville,"Supreme Court Justice, Seat G","BECKER, NANCY",102
01-Centerville,"Supreme Court Justice, Seat G",None Of These Candidates,62
01-Centerville,"Supreme Court Justice, Seat G","Saitta, Nancy M.",169
01-Centerville,"U.S. Representative in Congress, District 2","DERBY, JILL",132
01-Centerville,"U.S. Representative in Congress, District 2","HELLER, DEAN",234
01-Centerville,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",7
01-Centerville,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",1
01-Centerville,United States Senator,"CARTER, JACK",94
01-Centerville,United States Senator,"ENSIGN, JOHN",264
01-Centerville,United States Senator,None Of These Candidates,10
01-Centerville,United States Senator,"SCHUMANN, DAVID K.",8
01-Centerville,United States Senator,"TRAINOR, BRENDAN",1
01-Centerville,"University Board of Regents, District  9","FULSTONE, II, DAVID H.",171
01-Centerville,"University Board of Regents, District  9","Knecht, Ron",121
02-Fish Springs,Attorney General,"CHAIREZ, DON",265
02-Fish Springs,Attorney General,"CORTEZ  MASTO, CATHERINE",335
02-Fish Springs,Attorney General,None Of These Candidates,30
02-Fish Springs,Constable East Fork,"GILBERT, PAUL E.",514
02-Fish Springs,COUNTY ASSESSOR,"SONNEMANN, DOUGLAS W. ""Doug""",521
02-Fish Springs,County Clerk/Treasurer,"GRIFFIN REED, BARBARA J.",518
02-Fish Springs,County Commissioner District 2,"BRADY, DAVID J.",342
02-Fish Springs,County Commissioner District 2,"HIGUERA, LLOYD W.",212
02-Fish Springs,County Commissioner District 4,"HAMBSCH, GRETA G.",190
02-Fish Springs,County Commissioner District 4,"MCDERMID, NANCY",417
02-Fish Springs,COUNTY RECORDER (Republican),"CHRISTEN, WERNER W.",514
02-Fish Springs,DISTRICT ATTORNEY,"JACKSON, MARK",504
02-Fish Springs,East Fork Swimming Pool Dist,"BENZ, BERNIE",130
02-Fish Springs,East Fork Swimming Pool Dist,"GRAY, GORDON",176
02-Fish Springs,East Fork Swimming Pool Dist,"HAMILTON, KYLE DENISE",187
02-Fish Springs,East Fork Swimming Pool Dist,"O'HARA, PATRICK",180
02-Fish Springs,East Fork Swimming Pool Dist,"SOLT, LESLEY",114
02-Fish Springs,Governor,"BERGLAND, CRAIG O.",6
02-Fish Springs,Governor,"GIBBONS, JIM",424
02-Fish Springs,Governor,"HANSEN, CHRISTOPHER H.",14
02-Fish Springs,Governor,None Of These Candidates,22
02-Fish Springs,Governor,"TITUS, DINA",176
02-Fish Springs,"Justice of the Peace, East Fork Township","CHASE, KELLY",236
02-Fish Springs,"Justice of the Peace, East Fork Township","ENEARL, JIM A.",350
02-Fish Springs,Lieutenant Governor,"JEFFERSON, THOMAS",21
02-Fish Springs,Lieutenant Governor,"KROLICKI, BRIAN K.",450
02-Fish Springs,Lieutenant Governor,None Of These Candidates,16
02-Fish Springs,Lieutenant Governor,"UNGER, ROBERT ""BOB""",151
02-Fish Springs,PUBLIC ADMINISTRATOR,"DUPUIS, SAMUEL H.",170
02-Fish Springs,PUBLIC ADMINISTRATOR,"ENEARL, LYNN",414
02-Fish Springs,Secretary Of State,"HANSEN, JANINE",37
02-Fish Springs,Secretary Of State,"MILLER, ROSS",237
02-Fish Springs,Secretary Of State,None Of These Candidates,22
02-Fish Springs,Secretary Of State,"TARKANIAN, DANNY",331
02-Fish Springs,"State Assembly, District 39","BROWN, JOETTA",212
02-Fish Springs,"State Assembly, District 39","SETTELMEYER, JAMES A.",420
02-Fish Springs,State Controller,"FITZGIBBONS, FLOYD",27
02-Fish Springs,State Controller,"MARTIN, STEVE",375
02-Fish Springs,State Controller,None Of These Candidates,24
02-Fish Springs,State Controller,"WALLIN, KIM R.",198
02-Fish Springs,State Treasurer,"ANDREWS, MARK",22
02-Fish Springs,State Treasurer,"DESTEFANO, MARK",366
02-Fish Springs,State Treasurer,"MARSHALL, KATE",220
02-Fish Springs,State Treasurer,None Of These Candidates,19
02-Fish Springs,"Supreme Court Justice, Seat C","Cherry, Michael A.",391
02-Fish Springs,"Supreme Court Justice, Seat C",None Of These Candidates,149
02-Fish Springs,"Supreme Court Justice, Seat F","Douglas, Michael L.",295
02-Fish Springs,"Supreme Court Justice, Seat F",None Of These Candidates,86
02-Fish Springs,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",211
02-Fish Springs,"Supreme Court Justice, Seat G","BECKER, NANCY",188
02-Fish Springs,"Supreme Court Justice, Seat G",None Of These Candidates,101
02-Fish Springs,"Supreme Court Justice, Seat G","Saitta, Nancy M.",299
02-Fish Springs,"U.S. Representative in Congress, District 2","DERBY, JILL",261
02-Fish Springs,"U.S. Representative in Congress, District 2","HELLER, DEAN",359
02-Fish Springs,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",6
02-Fish Springs,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",13
02-Fish Springs,United States Senator,"CARTER, JACK",183
02-Fish Springs,United States Senator,"ENSIGN, JOHN",439
02-Fish Springs,United States Senator,None Of These Candidates,11
02-Fish Springs,United States Senator,"SCHUMANN, DAVID K.",6
02-Fish Springs,United States Senator,"TRAINOR, BRENDAN",2
02-Fish Springs,"University Board of Regents, District  9","FULSTONE, II, DAVID H.",240
02-Fish Springs,"University Board of Regents, District  9","Knecht, Ron",279
03-Gardnerville,Attorney General,"CHAIREZ, DON",264
03-Gardnerville,Attorney General,"CORTEZ  MASTO, CATHERINE",418
03-Gardnerville,Attorney General,None Of These Candidates,50
03-Gardnerville,Constable East Fork,"GILBERT, PAUL E.",596
03-Gardnerville,COUNTY ASSESSOR,"SONNEMANN, DOUGLAS W. ""Doug""",606
03-Gardnerville,County Clerk/Treasurer,"GRIFFIN REED, BARBARA J.",600
03-Gardnerville,County Commissioner District 2,"BRADY, DAVID J.",335
03-Gardnerville,County Commissioner District 2,"HIGUERA, LLOYD W.",301
03-Gardnerville,County Commissioner District 4,"HAMBSCH, GRETA G.",265
03-Gardnerville,County Commissioner District 4,"MCDERMID, NANCY",425
03-Gardnerville,COUNTY RECORDER (Republican),"CHRISTEN, WERNER W.",581
03-Gardnerville,DISTRICT ATTORNEY,"JACKSON, MARK",588
03-Gardnerville,East Fork Swimming Pool Dist,"BENZ, BERNIE",165
03-Gardnerville,East Fork Swimming Pool Dist,"GRAY, GORDON",208
03-Gardnerville,East Fork Swimming Pool Dist,"HAMILTON, KYLE DENISE",220
03-Gardnerville,East Fork Swimming Pool Dist,"O'HARA, PATRICK",213
03-Gardnerville,East Fork Swimming Pool Dist,"SOLT, LESLEY",153
03-Gardnerville,Governor,"BERGLAND, CRAIG O.",7
03-Gardnerville,Governor,"GIBBONS, JIM",409
03-Gardnerville,Governor,"HANSEN, CHRISTOPHER H.",28
03-Gardnerville,Governor,None Of These Candidates,40
03-Gardnerville,Governor,"TITUS, DINA",252
03-Gardnerville,"Justice of the Peace, East Fork Township","CHASE, KELLY",277
03-Gardnerville,"Justice of the Peace, East Fork Township","ENEARL, JIM A.",417
03-Gardnerville,Lieutenant Governor,"JEFFERSON, THOMAS",40
03-Gardnerville,Lieutenant Governor,"KROLICKI, BRIAN K.",464
03-Gardnerville,Lieutenant Governor,None Of These Candidates,18
03-Gardnerville,Lieutenant Governor,"UNGER, ROBERT ""BOB""",213
03-Gardnerville,PUBLIC ADMINISTRATOR,"DUPUIS, SAMUEL H.",189
03-Gardnerville,PUBLIC ADMINISTRATOR,"ENEARL, LYNN",476
03-Gardnerville,Secretary Of State,"HANSEN, JANINE",61
03-Gardnerville,Secretary Of State,"MILLER, ROSS",330
03-Gardnerville,Secretary Of State,None Of These Candidates,33
03-Gardnerville,Secretary Of State,"TARKANIAN, DANNY",303
03-Gardnerville,"State Assembly, District 39","BROWN, JOETTA",260
03-Gardnerville,"State Assembly, District 39","SETTELMEYER, JAMES A.",466
03-Gardnerville,State Controller,"FITZGIBBONS, FLOYD",43
03-Gardnerville,State Controller,"MARTIN, STEVE",363
03-Gardnerville,State Controller,None Of These Candidates,31
03-Gardnerville,State Controller,"WALLIN, KIM R.",287
03-Gardnerville,State Treasurer,"ANDREWS, MARK",48
03-Gardnerville,State Treasurer,"DESTEFANO, MARK",344
03-Gardnerville,State Treasurer,"MARSHALL, KATE",294
03-Gardnerville,State Treasurer,None Of These Candidates,41
03-Gardnerville,"Supreme Court Justice, Seat C","Cherry, Michael A.",483
03-Gardnerville,"Supreme Court Justice, Seat C",None Of These Candidates,146
03-Gardnerville,"Supreme Court Justice, Seat F","Douglas, Michael L.",339
03-Gardnerville,"Supreme Court Justice, Seat F",None Of These Candidates,115
03-Gardnerville,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",214
03-Gardnerville,"Supreme Court Justice, Seat G","BECKER, NANCY",254
03-Gardnerville,"Supreme Court Justice, Seat G",None Of These Candidates,127
03-Gardnerville,"Supreme Court Justice, Seat G","Saitta, Nancy M.",301
03-Gardnerville,"U.S. Representative in Congress, District 2","DERBY, JILL",331
03-Gardnerville,"U.S. Representative in Congress, District 2","HELLER, DEAN",364
03-Gardnerville,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",13
03-Gardnerville,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",19
03-Gardnerville,United States Senator,"CARTER, JACK",243
03-Gardnerville,United States Senator,"ENSIGN, JOHN",461
03-Gardnerville,United States Senator,None Of These Candidates,13
03-Gardnerville,United States Senator,"SCHUMANN, DAVID K.",11
03-Gardnerville,United States Senator,"TRAINOR, BRENDAN",8
03-Gardnerville,"University Board of Regents, District  9","FULSTONE, II, DAVID H.",305
03-Gardnerville,"University Board of Regents, District  9","Knecht, Ron",298
04-Carson Valley Estates,Attorney General,"CHAIREZ, DON",178
04-Carson Valley Estates,Attorney General,"CORTEZ  MASTO, CATHERINE",294
04-Carson Valley Estates,Attorney General,None Of These Candidates,23
04-Carson Valley Estates,Constable East Fork,"GILBERT, PAUL E.",406
