precinct,office,candidate,votes
FOC,U.S. Senate (Democratic),"Carter, Jack",14
FOC,U.S. Senate (Democratic),None Of These Candidates,0
FOC,U.S. Senate (Democratic),"Tun, Ruby jee",6
GER-WADS 7412,U.S. Senate (Democratic),"Carter, Jack",25
GER-WADS 7412,U.S. Senate (Democratic),None Of These Candidates,5
GER-WADS 7412,U.S. Senate (Democratic),"Tun, Ruby jee",9
GER-WADS 7422 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 7422 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 7422 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
GER-WADS 7423 (MP),U.S. Senate (Democratic),"Carter, Jack",17
GER-WADS 7423 (MP),U.S. Senate (Democratic),None Of These Candidates,5
GER-WADS 7423 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",5
GER-WADS 7521 (MP),U.S. Senate (Democratic),"Carter, Jack",
GER-WADS 7521 (MP),U.S. Senate (Democratic),None Of These Candidates,
GER-WADS 7521 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",
GER-WADS 7522 (MP),U.S. Senate (Democratic),"Carter, Jack",21
GER-WADS 7522 (MP),U.S. Senate (Democratic),None Of These Candidates,5
GER-WADS 7522 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",5
GER-WADS 7531 (MP),U.S. Senate (Democratic),"Carter, Jack",
GER-WADS 7531 (MP),U.S. Senate (Democratic),None Of These Candidates,
GER-WADS 7531 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",
GER-WADS 9404 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 9404 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 9404 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
GER-WADS 9405 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 9405 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 9405 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
GER-WADS 9406 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 9406 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 9406 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
GER-WADS 9408 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 9408 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 9408 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
GER-WADS 9415 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 9415 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 9415 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
GER-WADS 9509 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 9509 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 9509 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
GER-WADS 9521 (MP),U.S. Senate (Democratic),"Carter, Jack",0
GER-WADS 9521 (MP),U.S. Senate (Democratic),None Of These Candidates,0
GER-WADS 9521 (MP),U.S. Senate (Democratic),"Tun, Ruby jee",0
INCLINE VILLAGE 8104,U.S. Senate (Democratic),"Carter, Jack",33
INCLINE VILLAGE 8104,U.S. Senate (Democratic),None Of These Candidates,4
