precinct,office,candidate,votes
PRECINCT 1,County Commissioner District ONE (CW) (Republican),"FLANAGAN, JOHN",71
PRECINCT 1,County Commissioner District ONE (CW) (Republican),"PIERSON, ERIC",34
PRECINCT 1,County Commissioner District ONE (CW) (Republican),"SJOVANGEN, BILL",7
PRECINCT 1,DISTRICT ATTORNEY (Republican),"BONGARD, MICHAEL",31
PRECINCT 1,DISTRICT ATTORNEY (Republican),"LANGER, ANNE",78
PRECINCT 1,Governor (Democratic),"Gibson, James B.",17
PRECINCT 1,Governor (Democratic),"McConnell, Leola",0
PRECINCT 1,Governor (Democratic),None Of These Candidates,7
PRECINCT 1,Governor (Democratic),"Titus, Dina",38
PRECINCT 1,Governor (Republican),"Beers, Bob",18
PRECINCT 1,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
PRECINCT 1,Governor (Republican),"GIBBONS, JIM",66
PRECINCT 1,Governor (Republican),"Hunt, Lorraine T.",16
PRECINCT 1,Governor (Republican),"Lusak, Stanleigh Harold",1
PRECINCT 1,Governor (Republican),None Of These Candidates,11
PRECINCT 1,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",15
PRECINCT 1,Lieutenant Governor (Democratic),"Montgomery, Bill",3
PRECINCT 1,Lieutenant Governor (Democratic),None Of These Candidates,19
PRECINCT 1,Lieutenant Governor (Democratic),"Stupak, Bob",12
PRECINCT 1,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",11
PRECINCT 1,Lieutenant Governor (Republican),"Hammargren, Lonnie",17
PRECINCT 1,Lieutenant Governor (Republican),"Kao, George",8
PRECINCT 1,Lieutenant Governor (Republican),"Krolicki, Brian",46
PRECINCT 1,Lieutenant Governor (Republican),"Moncrief, Janet",6
PRECINCT 1,Lieutenant Governor (Republican),None Of These Candidates,16
PRECINCT 1,Lieutenant Governor (Republican),"Woollen, Barbara Lee",19
PRECINCT 1,Secretary Of State (Democratic),"Boyd, Roderick",10
PRECINCT 1,Secretary Of State (Democratic),"Miller, Ross",36
