precinct,office,candidate,votes
East Mason Valley 1,Attorney General,"CHAIREZ, DON",179
East Mason Valley 1,Attorney General,"CORTEZ MASTO, CATHERINE",291
East Mason Valley 1,Attorney General,None Of These Candidates,27
East Mason Valley 1,COUNTY ASSESSOR,"GLASS, H. MICHAEL",421
East Mason Valley 1,County Clerk/Treasurer,"BRYAN, NIKKI A.",429
East Mason Valley 1,County Commissioner District II (CW),"LAWSON, CHARLES E.",241
East Mason Valley 1,County Commissioner District II (CW),"MCPHERSON, LARRY",248
East Mason Valley 1,County Commissioner District V (CW),"HUNEWILL, PHYLLIS",421
East Mason Valley 1,COUNTY RECORDER (Republican),"MILLIGAN, MARY C.",431
East Mason Valley 1,DISTRICT ATTORNEY,"AUER, ROBERT ""BOB""",163
East Mason Valley 1,DISTRICT ATTORNEY,"RYE, STEPHEN B.",292
East Mason Valley 1,"District Court Judge, District 3, Department 2","ABERASTURI, LEON",250
East Mason Valley 1,"District Court Judge, District 3, Department 2","PEDERSON, WAYNE A.",241
East Mason Valley 1,Governor,"BERGLAND, CRAIG O.",4
East Mason Valley 1,Governor,"GIBBONS, JIM",308
East Mason Valley 1,Governor,"HANSEN, CHRISTOPHER H.",31
East Mason Valley 1,Governor,None Of These Candidates,18
East Mason Valley 1,Governor,"TITUS, DINA",145
East Mason Valley 1,Hospital District SOUTH LYON COUNTY,"GIOMI, DEBORAH A.",334
East Mason Valley 1,Hospital District SOUTH LYON COUNTY,"HANSON, BEVERLY J.",326
East Mason Valley 1,Hospital District SOUTH LYON COUNTY,"HUNTLEY, SCOTT D.",336
East Mason Valley 1,Hospital District SOUTH LYON COUNTY,"JUREY, SANDRA D.",221
East Mason Valley 1,Justice of the Peace Walker River,"FLETCHER, MICHAEL S.",207
East Mason Valley 1,Justice of the Peace Walker River,"MILLIGAN, DENNIS T.",272
East Mason Valley 1,Lieutenant Governor,"JEFFERSON, THOMAS",31
East Mason Valley 1,Lieutenant Governor,"KROLICKI, BRIAN K.",313
East Mason Valley 1,Lieutenant Governor,None Of These Candidates,11
East Mason Valley 1,Lieutenant Governor,"UNGER, ROBERT ""BOB""",149
East Mason Valley 1,MASON VALLEY Fire Protection Directors District I,"DeCHAMBEAU, JIM",118
East Mason Valley 1,MASON VALLEY Fire Protection Directors District I,"OGLE, TIMOTHY T.",117
East Mason Valley 1,MASON VALLEY Fire Protection Directors District I,"PAGE, JEFFREY A.",133
East Mason Valley 1,MASON VALLEY Fire Protection Directors District I,"SMITH, TONY H.",107
East Mason Valley 1,PUBLIC ADMINISTRATOR,"MCLEAN, JASON",255
East Mason Valley 1,PUBLIC ADMINISTRATOR,"ROLLER, FRANKLIN D.",176
East Mason Valley 1,School Board District Trustee II,"CORRALES, ANTHONY B.",225
East Mason Valley 1,School Board District Trustee II,"SLABBINCK, JOSEPH H.",188
East Mason Valley 1,School Board District Trustee IV,"NICKERSON, LYNDA J.",176
East Mason Valley 1,School Board District Trustee IV,"SHIRLEY, CHARLES W.",264
East Mason Valley 1,Secretary Of State,"HANSEN, JANINE",39
East Mason Valley 1,Secretary Of State,"MILLER, ROSS",211
East Mason Valley 1,Secretary Of State,None Of These Candidates,16
East Mason Valley 1,Secretary Of State,"TARKANIAN, DANNY",234
East Mason Valley 1,Sheriff - LYON,"DUKE, CHARLIE",87
East Mason Valley 1,Sheriff - LYON,"VEIL, ALLEN",411
East Mason Valley 1,"State Assembly, District 38","Grady, Tom",325
East Mason Valley 1,"State Assembly, District 38","JAMES, CATHYLEE",169
East Mason Valley 1,State Controller,"FITZGIBBONS, FLOYD",31
East Mason Valley 1,State Controller,"MARTIN, STEVE",243
East Mason Valley 1,State Controller,None Of These Candidates,21
East Mason Valley 1,State Controller,"WALLIN, KIM R.",202
East Mason Valley 1,"State Senate, Capital Senatorial District","AMODEI, MARK E.",372
East Mason Valley 1,"State Senate, Capital Senatorial District","YOCHUM, MERRIT K. ""IKE""",103
East Mason Valley 1,State Treasurer,"ANDREWS, MARK",32
East Mason Valley 1,State Treasurer,"DESTEFANO, MARK",259
East Mason Valley 1,State Treasurer,"MARSHALL, KATE",186
East Mason Valley 1,State Treasurer,None Of These Candidates,22
East Mason Valley 1,"Supreme Court Justice, Seat C","Cherry, Michael A.",340
East Mason Valley 1,"Supreme Court Justice, Seat C",None Of These Candidates,105
East Mason Valley 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",237
East Mason Valley 1,"Supreme Court Justice, Seat F",None Of These Candidates,71
East Mason Valley 1,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",175
East Mason Valley 1,"Supreme Court Justice, Seat G","BECKER, NANCY",186
East Mason Valley 1,"Supreme Court Justice, Seat G",None Of These Candidates,69
East Mason Valley 1,"Supreme Court Justice, Seat G","Saitta, Nancy M.",234
East Mason Valley 1,"U.S. Representative in Congress, District 2","DERBY, JILL",208
East Mason Valley 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",264
East Mason Valley 1,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",19
East Mason Valley 1,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",8
East Mason Valley 1,U.S. Senate,"CARTER, JACK",155
East Mason Valley 1,U.S. Senate,"ENSIGN, JOHN",333
East Mason Valley 1,U.S. Senate,None Of These Candidates,5
East Mason Valley 1,U.S. Senate,"SCHUMANN, DAVID K.",14
East Mason Valley 1,U.S. Senate,"TRAINOR, BRENDAN",1
East Mason Valley 1,"University Board of Regents, District 9","FULSTONE, II, DAVID H.",349
East Mason Valley 1,"University Board of Regents, District 9","Knecht, Ron",134
East Mason Valley 2,Attorney General,"CHAIREZ, DON",232
East Mason Valley 2,Attorney General,"CORTEZ MASTO, CATHERINE",277
East Mason Valley 2,Attorney General,None Of These Candidates,30
East Mason Valley 2,COUNTY ASSESSOR,"GLASS, H. MICHAEL",476
East Mason Valley 2,County Clerk/Treasurer,"BRYAN, NIKKI A.",480
East Mason Valley 2,County Commissioner District II (CW),"LAWSON, CHARLES E.",249
East Mason Valley 2,County Commissioner District II (CW),"MCPHERSON, LARRY",290
East Mason Valley 2,County Commissioner District V (CW),"HUNEWILL, PHYLLIS",458
East Mason Valley 2,COUNTY RECORDER (Republican),"MILLIGAN, MARY C.",484
East Mason Valley 2,DISTRICT ATTORNEY,"AUER, ROBERT ""BOB""",178
East Mason Valley 2,DISTRICT ATTORNEY,"RYE, STEPHEN B.",329
East Mason Valley 2,"District Court Judge, District 3, Department 2","ABERASTURI, LEON",260
East Mason Valley 2,"District Court Judge, District 3, Department 2","PEDERSON, WAYNE A.",279
East Mason Valley 2,Governor,"BERGLAND, CRAIG O.",8
East Mason Valley 2,Governor,"GIBBONS, JIM",384
East Mason Valley 2,Governor,"HANSEN, CHRISTOPHER H.",33
East Mason Valley 2,Governor,None Of These Candidates,16
East Mason Valley 2,Governor,"TITUS, DINA",116
East Mason Valley 2,Hospital District SOUTH LYON COUNTY,"GIOMI, DEBORAH A.",368
East Mason Valley 2,Hospital District SOUTH LYON COUNTY,"HANSON, BEVERLY J.",385
East Mason Valley 2,Hospital District SOUTH LYON COUNTY,"HUNTLEY, SCOTT D.",345
East Mason Valley 2,Hospital District SOUTH LYON COUNTY,"JUREY, SANDRA D.",240
East Mason Valley 2,Justice of the Peace Walker River,"FLETCHER, MICHAEL S.",220
East Mason Valley 2,Justice of the Peace Walker River,"MILLIGAN, DENNIS T.",310
East Mason Valley 2,Lieutenant Governor,"JEFFERSON, THOMAS",38
East Mason Valley 2,Lieutenant Governor,"KROLICKI, BRIAN K.",384
East Mason Valley 2,Lieutenant Governor,None Of These Candidates,22
