precinct,office,candidate,votes
Precinct 1,Attorney General,"CHAIREZ, DON",131
Precinct 1,Attorney General,"CORTEZ  MASTO, CATHERINE",225
Precinct 1,Attorney General,None Of These Candidates,24
Precinct 1,COUNTY ASSESSOR,"JOHNSON, WILLIAM ""JEFF""",329
Precinct 1,COUNTY CLERK (Republican),"SPERO, TAMI RAE",341
Precinct 1,County Commissioner Seat C,"CASSINELLI, DAN",341
Precinct 1,County Commissioner Seat E,"GIORDANO, CHARLES ""CHUCK""",336
Precinct 1,COUNTY RECORDER (Republican),"HAMMOND, MARY ANN",339
Precinct 1,DISTRICT ATTORNEY,"ARMSTRONG, C. LEE",163
Precinct 1,DISTRICT ATTORNEY,"SMITH, RUSSELL D.",216
Precinct 1,Governor,"BERGLAND, CRAIG O.",4
Precinct 1,Governor,"GIBBONS, JIM",263
Precinct 1,Governor,"HANSEN, CHRISTOPHER H.",14
Precinct 1,Governor,None Of These Candidates,15
Precinct 1,Governor,"TITUS, DINA",91
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat B","HANZLIK, MAURICE J. ""MOE""",216
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat B","HARTLEY, DALE E.",118
Precinct 1,"Justice of the Peace, UNION Township","JOHNSON, GARY",110
Precinct 1,"Justice of the Peace, UNION Township","WAMBOLT, GENE",266
Precinct 1,Lieutenant Governor,"JEFFERSON, THOMAS",23
Precinct 1,Lieutenant Governor,"KROLICKI, BRIAN K.",243
Precinct 1,Lieutenant Governor,None Of These Candidates,24
Precinct 1,Lieutenant Governor,"UNGER, ROBERT ""BOB""",94
Precinct 1,Mayor WINNEMUCCA,"HUMMEL, LAURA",34
Precinct 1,Mayor WINNEMUCCA,"STONE, RICHARD D.",125
Precinct 1,Mayor WINNEMUCCA,"WILLIS-PUTNAM, DI AN",188
Precinct 1,PUBLIC ADMINISTRATOR,"DUFURRENA, RITA",331
Precinct 1,School Board Trustee Seat A,"HILL, JOHN",255
Precinct 1,School Board Trustee Seat A,"NIELSEN, ARLOW",78
Precinct 1,School Board Trustee Seat F,"HILLYER, ANDREW C.",193
Precinct 1,School Board Trustee Seat F,"OKUMA, DEBBIE A.",177
Precinct 1,Secretary Of State,"HANSEN, JANINE",32
Precinct 1,Secretary Of State,"MILLER, ROSS",125
Precinct 1,Secretary Of State,None Of These Candidates,23
Precinct 1,Secretary Of State,"TARKANIAN, DANNY",198
Precinct 1,Sheriff - HUMBOLDT - NP,"KILGORE, EDWIN R.",200
Precinct 1,Sheriff - HUMBOLDT - NP,"RAABE, STEVEN E.",182
Precinct 1,"State Assembly, District 32","MARVEL, JOHN",289
Precinct 1,"State Assembly, District 32","SPRINKLE, MIKE",94
Precinct 1,State Controller,"FITZGIBBONS, FLOYD",20
Precinct 1,State Controller,"MARTIN, STEVE",194
Precinct 1,State Controller,None Of These Candidates,37
Precinct 1,State Controller,"WALLIN, KIM R.",126
Precinct 1,State Treasurer,"ANDREWS, MARK",26
Precinct 1,State Treasurer,"DESTEFANO, MARK",188
Precinct 1,State Treasurer,"MARSHALL, KATE",136
Precinct 1,State Treasurer,None Of These Candidates,33
Precinct 1,"Supreme Court Justice, Seat C","Cherry, Michael A.",258
Precinct 1,"Supreme Court Justice, Seat C",None Of These Candidates,81
Precinct 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",210
Precinct 1,"Supreme Court Justice, Seat F",None Of These Candidates,59
Precinct 1,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",97
Precinct 1,"Supreme Court Justice, Seat G","BECKER, NANCY",136
Precinct 1,"Supreme Court Justice, Seat G",None Of These Candidates,65
Precinct 1,"Supreme Court Justice, Seat G","Saitta, Nancy M.",173
Precinct 1,Treasurer,"HOLZEL, DEE A.",95
Precinct 1,Treasurer,"RACKLEY, GINA",286
Precinct 1,"U.S. Representative in Congress, District 2","DERBY, JILL",125
Precinct 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",233
Precinct 1,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",11
Precinct 1,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",10
Precinct 1,U.S. Senate,"CARTER, JACK",94
Precinct 1,U.S. Senate,"ENSIGN, JOHN",270
Precinct 1,U.S. Senate,None Of These Candidates,6
Precinct 1,U.S. Senate,"SCHUMANN, DAVID K.",10
Precinct 1,U.S. Senate,"TRAINOR, BRENDAN",3
Precinct 1,"Winnemucca Councilman, Seat Number 2","CAIN, DOUGLAS",171
Precinct 1,"Winnemucca Councilman, Seat Number 2","WARR, LES",161
Precinct 10,Attorney General,"CHAIREZ, DON",35
Precinct 10,Attorney General,"CORTEZ  MASTO, CATHERINE",66
Precinct 10,Attorney General,None Of These Candidates,10
Precinct 10,COUNTY ASSESSOR,"JOHNSON, WILLIAM ""JEFF""",86
Precinct 10,COUNTY CLERK (Republican),"SPERO, TAMI RAE",87
