precinct,office,candidate,votes
Argenta 01,Attorney General,"CHAIREZ, DON",158
Argenta 01,Attorney General,"CORTEZ  MASTO, CATHERINE",152
Argenta 01,Attorney General,None Of These Candidates,33
Argenta 01,COUNTY ASSESSOR,"DUVALL, LURA",207
Argenta 01,COUNTY ASSESSOR,"SULLIVAN GARCICEA, SADIE",134
Argenta 01,COUNTY CLERK (Republican),"BURRIS, GLADYS",317
Argenta 01,County Commissioner District Number 2 (CW),"SPARKS, BRYAN",281
Argenta 01,County Commissioner District Number 2 (CW),"STEVENS, KEITH",60
Argenta 01,County Commissioner District Number 3 (CW),"CHAPIN, CHUCK",228
Argenta 01,County Commissioner District Number 3 (CW),"YARBRO, MICKEY",111
Argenta 01,COUNTY RECORDER (Republican),"TREVINO, IDONNA",307
Argenta 01,COUNTY TREASURER,"POWRIE, GRACE",309
Argenta 01,DISTRICT ATTORNEY,"FORGERON, HY",233
Argenta 01,DISTRICT ATTORNEY,"TANNER, MILO",102
Argenta 01,Governor,"BERGLAND, CRAIG O.",1
Argenta 01,Governor,"GIBBONS, JIM",247
Argenta 01,Governor,"HANSEN, CHRISTOPHER H.",15
Argenta 01,Governor,None Of These Candidates,14
Argenta 01,Governor,"TITUS, DINA",69
Argenta 01,"LANDER COUNTY Hospital Dist Trustee, Seat F","BARBER, JOHN",98
Argenta 01,"LANDER COUNTY Hospital Dist Trustee, Seat F","LOCKRIDGE, NANCY",224
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","ANDERSEN, KEVIN H",155
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","BYRD, CARL",104
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","DAVIS, SUSAN",211
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","HAMMERSMARK, MICHELE",123
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","HAMMILL, DANIEL W",136
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","HOLLAND, WALTER",123
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","HUNTINGTON, BEVERLY",180
Argenta 01,"LANDER COUNTY School Trustee, Area ONE","LENZ, JOEL",184
Argenta 01,"LANDER COUNTY School Trustee, Area THREE","CLARK, III, ART",181
Argenta 01,"LANDER COUNTY School Trustee, Area THREE","CORBRIDGE-ROCHESTER, ANNETTE",148
Argenta 01,Lieutenant Governor,"JEFFERSON, THOMAS",28
Argenta 01,Lieutenant Governor,"KROLICKI, BRIAN K.",215
Argenta 01,Lieutenant Governor,None Of These Candidates,23
Argenta 01,Lieutenant Governor,"UNGER, ROBERT ""BOB""",79
Argenta 01,Secretary Of State,"HANSEN, JANINE",35
Argenta 01,Secretary Of State,"MILLER, ROSS",103
Argenta 01,Secretary Of State,None Of These Candidates,19
Argenta 01,Secretary Of State,"TARKANIAN, DANNY",184
Argenta 01,Sheriff - LANDER - NP,"MASTERSON, WES",164
Argenta 01,Sheriff - LANDER - NP,"UNGER, RON",181
Argenta 01,"State Assembly, District 32","MARVEL, JOHN",277
Argenta 01,"State Assembly, District 32","SPRINKLE, MIKE",66
Argenta 01,State Controller,"FITZGIBBONS, FLOYD",22
Argenta 01,State Controller,"MARTIN, STEVE",174
Argenta 01,State Controller,None Of These Candidates,32
Argenta 01,State Controller,"WALLIN, KIM R.",112
Argenta 01,State Treasurer,"ANDREWS, MARK",29
