precinct,office,candidate,votes
Precinct 1,"City Councilman, WINNEMUCCA Seat 1","OWENS, MICHAEL",233
Precinct 1,"City Councilman, WINNEMUCCA Seat 1","PHILLIPS, DORIS L.",225
Precinct 1,"City Councilman, WINNEMUCCA Seat 3","ENGSTROM, CHARLES K.",92
Precinct 1,"City Councilman, WINNEMUCCA Seat 3","HUMMEL, LAURA MERRICK",89
Precinct 1,"City Councilman, WINNEMUCCA Seat 3","ROMERO, SAL",96
Precinct 1,"City Councilman, WINNEMUCCA Seat 3","TIPTON, KEN",190
Precinct 1,"City Councilman, WINNEMUCCA Seat 5","BROOKS, PAIGE L.",212
Precinct 1,"City Councilman, WINNEMUCCA Seat 5","DOUGLAS, BILL",66
Precinct 1,"City Councilman, WINNEMUCCA Seat 5","STRINGHAM, CARRIE",191
Precinct 1,County Comm. Seat A,"BRISSENDEN, MARLENE",239
Precinct 1,County Comm. Seat A,"SHEEN, JOYCE",240
Precinct 1,County Comm. Seat B,"BELL, MIKE",360
Precinct 1,County Comm. Seat B,"VIOLETTE, ALLEN",117
Precinct 1,County Comm. Seat D,"AMOS, GARLEY JR.",246
Precinct 1,County Comm. Seat D,"WHITE, JIM",230
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",229
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",240
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat D","HOPFER, ED",263
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat D","SETZER, JENNY",194
Precinct 1,"Justice of the Peace, UNION Twn-NP","LOVELESS, JAMES",242
Precinct 1,"Justice of the Peace, UNION Twn-NP","NORCUTT, LEFETTE ""LETTY""",227
Precinct 1,President,"GOODE, VIRGIL",2
Precinct 1,President,"JOHNSON, GARY",7
Precinct 1,President,None Of These Candidates,9
Precinct 1,President,"Obama, Barack",188
Precinct 1,President,"Romney, Mitt",299
Precinct 1,"State Assembly, District 32","Hansen, Ira",423
Precinct 1,"State Board of Education, District 2","Clontz, Donna",208
Precinct 1,"State Board of Education, District 2","Cook, Dave",229
Precinct 1,"Supreme Court Justice, Seat C","Cherry, Michael A.",362
Precinct 1,"Supreme Court Justice, Seat C",None Of These Candidates,89
Precinct 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",364
Precinct 1,"Supreme Court Justice, Seat F",None Of These Candidates,94
Precinct 1,"Supreme Court Justice, Seat G",None Of These Candidates,100
Precinct 1,"Supreme Court Justice, Seat G","Saitta, Nancy M.",358
Precinct 1,"U.S. Representative in Congress, District 2","Amodei, Mark E.",315
