precinct,office,candidate,votes
Precinct 1,County Comm Dist. 1 (CW),"DAHL, DEMAR",308
Precinct 1,County Comm Dist. 3 (CW),"GUTTRY, GLEN G.",303
Precinct 1,County Comm Dist. 5 (CW),"GERBER, GRANT",235
Precinct 1,County Comm Dist. 5 (CW),"JEFFERIES, JAMES H.",119
Precinct 1,"ELKO CONV.  AUDITORIUM, SEAT C","HANCE, BILL",112
Precinct 1,"ELKO CONV.  AUDITORIUM, SEAT C","MCCARTY, MATT",199
Precinct 1,"ELKO Council, 2 Seats","BRUNS, THOMAS",66
Precinct 1,"ELKO Council, 2 Seats","HOLTON, CHERRIE",87
Precinct 1,"ELKO Council, 2 Seats","KONCHER, VERN L.",56
Precinct 1,"ELKO Council, 2 Seats","MARIN, JR., PEDRO",103
Precinct 1,"ELKO Council, 2 Seats","SCHMIDTLEIN, ROBERT",99
Precinct 1,"ELKO Council, 2 Seats","SIMONS, MANDY",164
Precinct 1,ELKO TV Seat E,"BRIAN, BETSY",189
Precinct 1,ELKO TV Seat E,"LEBARTS, KENT",117
Precinct 1,"ELKO, Justice of the Peace","LOREMAN, DAVID D.",165
Precinct 1,"ELKO, Justice of the Peace","SIMONS, MASON E.",169
Precinct 1,President and Vice President of the United States,"GOODE, VIRGIL",7
Precinct 1,President and Vice President of the United States,"JOHNSON, GARY",4
Precinct 1,President and Vice President of the United States,None Of These Candidates,4
Precinct 1,President and Vice President of the United States,"Obama, Barack",114
Precinct 1,President and Vice President of the United States,"Romney, Mitt",252
Precinct 1,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",164
Precinct 1,School Board Trustee Dist. 4 - AL,"ZUMWALT, RON",149
Precinct 1,"State Assembly, District 33","Ellison, John",324
Precinct 1,"State Board of Education, District 2","Clontz, Donna",136
Precinct 1,"State Board of Education, District 2","Cook, Dave",183
Precinct 1,"State Senate, District 19","Goicoechea, Pete",221
Precinct 1,"State Senate, District 19","Hansen, Janine",71
Precinct 1,"State Senate, District 19","KULKIN, HARLEY Z.",75
Precinct 1,"Supreme Court Justice, Seat C","Cherry, Michael A.",242
Precinct 1,"Supreme Court Justice, Seat C",None Of These Candidates,91
Precinct 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",247
Precinct 1,"Supreme Court Justice, Seat F",None Of These Candidates,79
Precinct 1,"Supreme Court Justice, Seat G",None Of These Candidates,91
Precinct 1,"Supreme Court Justice, Seat G","Saitta, Nancy M.",243
Precinct 1,"U.S. Representative in Congress, District 2","Amodei, Mark E.",222
Precinct 1,"U.S. Representative in Congress, District 2","Best, Russell",34
Precinct 1,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",21
Precinct 1,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",92
Precinct 1,United States Senator,"Berkley, Shelley",86
Precinct 1,United States Senator,"Heller, Dean",245
Precinct 1,United States Senator,None Of These Candidates,13
Precinct 1,United States Senator,"VANDERBEEK, DAVID LORY",32
Precinct 10,County Comm Dist. 1 (CW),"DAHL, DEMAR",546
Precinct 10,County Comm Dist. 3 (CW),"GUTTRY, GLEN G.",558
Precinct 10,County Comm Dist. 5 (CW),"GERBER, GRANT",469
Precinct 10,County Comm Dist. 5 (CW),"JEFFERIES, JAMES H.",173
Precinct 10,"ELKO CONV.  AUDITORIUM, SEAT C","HANCE, BILL",155
Precinct 10,"ELKO CONV.  AUDITORIUM, SEAT C","MCCARTY, MATT",386
Precinct 10,"ELKO Council, 2 Seats","BRUNS, THOMAS",94
Precinct 10,"ELKO Council, 2 Seats","HOLTON, CHERRIE",133
Precinct 10,"ELKO Council, 2 Seats","KONCHER, VERN L.",147
Precinct 10,"ELKO Council, 2 Seats","MARIN, JR., PEDRO",178
Precinct 10,"ELKO Council, 2 Seats","SCHMIDTLEIN, ROBERT",217
Precinct 10,"ELKO Council, 2 Seats","SIMONS, MANDY",287
Precinct 10,ELKO TV Seat E,"BRIAN, BETSY",305
Precinct 10,ELKO TV Seat E,"LEBARTS, KENT",213
Precinct 10,"ELKO, Justice of the Peace","LOREMAN, DAVID D.",260
Precinct 10,"ELKO, Justice of the Peace","SIMONS, MASON E.",335
Precinct 10,President and Vice President of the United States,"GOODE, VIRGIL",7
Precinct 10,President and Vice President of the United States,"JOHNSON, GARY",8
Precinct 10,President and Vice President of the United States,None Of These Candidates,7
Precinct 10,President and Vice President of the United States,"Obama, Barack",165
Precinct 10,President and Vice President of the United States,"Romney, Mitt",482
Precinct 10,School Board Trustee Dist. 4 - AL,"HARTWIG, DEAN A.",299
Precinct 10,School Board Trustee Dist. 4 - AL,"ZUMWALT, RON",256
Precinct 10,"State Assembly, District 33","Ellison, John",549
Precinct 10,"State Board of Education, District 2","Clontz, Donna",215
Precinct 10,"State Board of Education, District 2","Cook, Dave",336
Precinct 10,"State Senate, District 19","Goicoechea, Pete",443
Precinct 10,"State Senate, District 19","Hansen, Janine",113
Precinct 10,"State Senate, District 19","KULKIN, HARLEY Z.",94
Precinct 10,"Supreme Court Justice, Seat C","Cherry, Michael A.",440
Precinct 10,"Supreme Court Justice, Seat C",None Of These Candidates,142
Precinct 10,"Supreme Court Justice, Seat F","Douglas, Michael L.",445
Precinct 10,"Supreme Court Justice, Seat F",None Of These Candidates,138
Precinct 10,"Supreme Court Justice, Seat G",None Of These Candidates,143
Precinct 10,"Supreme Court Justice, Seat G","Saitta, Nancy M.",439
Precinct 10,"U.S. Representative in Congress, District 2","Amodei, Mark E.",477
Precinct 10,"U.S. Representative in Congress, District 2","Best, Russell",27
Precinct 10,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",29
Precinct 10,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",121
Precinct 10,United States Senator,"Berkley, Shelley",120
Precinct 10,United States Senator,"Heller, Dean",481
Precinct 10,United States Senator,None Of These Candidates,21
Precinct 10,United States Senator,"VANDERBEEK, DAVID LORY",40
Precinct 11,County Comm Dist. 1 (CW),"DAHL, DEMAR",293
Precinct 11,County Comm Dist. 3 (CW),"GUTTRY, GLEN G.",295
Precinct 11,County Comm Dist. 5 (CW),"GERBER, GRANT",229
