precinct,office,candidate,votes
PRECINCT 1,County Comm. Seat A,"CICHOWLAZ, CLIFFORD ""CLIFF""",163
PRECINCT 1,County Comm. Seat A,"UTTERBACK, JIM ""GUNNY""",138
PRECINCT 1,County Comm. Seat B,"ESSENPREIS, JAMES A.",117
PRECINCT 1,County Comm. Seat B,"MACBETH, PAUL A.",173
PRECINCT 1,"District Court Judge, District 5, Department 1","Lord, Nancy",76
PRECINCT 1,"District Court Judge, District 5, Department 1","Wanker, Kimberly A. ""Kim""",206
PRECINCT 1,"Justice of the Peace, HAWTHORNETownship","GUNTER, JAY T.",133
PRECINCT 1,"Justice of the Peace, HAWTHORNETownship","SCHLEPP, CURTIS J.",169
PRECINCT 1,MINERAL COUNTY Hospital Board Trustee,"DOCKREY, DON",182
PRECINCT 1,MINERAL COUNTY Hospital Board Trustee,"DOW, MICHELLE",210
PRECINCT 1,MINERAL COUNTY Hospital Board Trustee,"VADEN, DON R.",95
PRECINCT 1,President,"GOODE, VIRGIL",2
PRECINCT 1,President,"JOHNSON, GARY",1
PRECINCT 1,President,None Of These Candidates,5
PRECINCT 1,President,"Obama, Barack",94
PRECINCT 1,President,"Romney, Mitt",205
PRECINCT 1,"State Assembly, District 32","Hansen, Ira",250
PRECINCT 1,"Supreme Court Justice, Seat C","Cherry, Michael A.",202
PRECINCT 1,"Supreme Court Justice, Seat C",None Of These Candidates,69
PRECINCT 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",209
PRECINCT 1,"Supreme Court Justice, Seat F",None Of These Candidates,61
PRECINCT 1,"Supreme Court Justice, Seat G",None Of These Candidates,64
PRECINCT 1,"Supreme Court Justice, Seat G","Saitta, Nancy M.",207
PRECINCT 1,"U.S. Representative in Congress, District 4","Fitzgibbons, Floyd",14
PRECINCT 1,"U.S. Representative in Congress, District 4","Horsford, Steven A.",73
PRECINCT 1,"U.S. Representative in Congress, District 4","SILVESTRI, JOSEPH P.",5
PRECINCT 1,"U.S. Representative in Congress, District 4","TARKANIAN, DANNY",210
PRECINCT 1,U.S. Senate,"Berkley, Shelley",69
PRECINCT 1,U.S. Senate,"Heller, Dean",197
PRECINCT 1,U.S. Senate,None Of These Candidates,20
PRECINCT 1,U.S. Senate,"VANDERBEEK, DAVID LORY",21
PRECINCT 1,"University Board of Regents, District 9","Knecht, Ron",92
PRECINCT 1,"University Board of Regents, District 9","Mackedon, Michon",178
PRECINCT 10,County Comm. Seat A,"CICHOWLAZ, CLIFFORD ""CLIFF""",
PRECINCT 10,County Comm. Seat A,"UTTERBACK, JIM ""GUNNY""",
PRECINCT 10,County Comm. Seat B,"ESSENPREIS, JAMES A.",
PRECINCT 10,County Comm. Seat B,"MACBETH, PAUL A.",
PRECINCT 10,"District Court Judge, District 5, Department 1","Lord, Nancy",
PRECINCT 10,"District Court Judge, District 5, Department 1","Wanker, Kimberly A. ""Kim""",
PRECINCT 10,"Justice of the Peace, HAWTHORNETownship","GUNTER, JAY T.",
PRECINCT 10,"Justice of the Peace, HAWTHORNETownship","SCHLEPP, CURTIS J.",
PRECINCT 10,MINERAL COUNTY Hospital Board Trustee,"DOCKREY, DON",
PRECINCT 10,MINERAL COUNTY Hospital Board Trustee,"DOW, MICHELLE",
PRECINCT 10,MINERAL COUNTY Hospital Board Trustee,"VADEN, DON R.",
PRECINCT 10,President,"GOODE, VIRGIL",
PRECINCT 10,President,"JOHNSON, GARY",
PRECINCT 10,President,None Of These Candidates,
PRECINCT 10,President,"Obama, Barack",
PRECINCT 10,President,"Romney, Mitt",
PRECINCT 10,"State Assembly, District 32","Hansen, Ira",
PRECINCT 10,"Supreme Court Justice, Seat C","Cherry, Michael A.",
PRECINCT 10,"Supreme Court Justice, Seat C",None Of These Candidates,
PRECINCT 10,"Supreme Court Justice, Seat F","Douglas, Michael L.",
PRECINCT 10,"Supreme Court Justice, Seat F",None Of These Candidates,
PRECINCT 10,"Supreme Court Justice, Seat G",None Of These Candidates,
PRECINCT 10,"Supreme Court Justice, Seat G","Saitta, Nancy M.",
PRECINCT 10,"U.S. Representative in Congress, District 4","Fitzgibbons, Floyd",
PRECINCT 10,"U.S. Representative in Congress, District 4","Horsford, Steven A.",
PRECINCT 10,"U.S. Representative in Congress, District 4","SILVESTRI, JOSEPH P.",
PRECINCT 10,"U.S. Representative in Congress, District 4","TARKANIAN, DANNY",
PRECINCT 10,U.S. Senate,"Berkley, Shelley",
PRECINCT 10,U.S. Senate,"Heller, Dean",
PRECINCT 10,U.S. Senate,None Of These Candidates,
PRECINCT 10,U.S. Senate,"VANDERBEEK, DAVID LORY",
PRECINCT 10,"University Board of Regents, District 9","Knecht, Ron",
PRECINCT 10,"University Board of Regents, District 9","Mackedon, Michon",
PRECINCT 11,County Comm. Seat A,"CICHOWLAZ, CLIFFORD ""CLIFF""",173
PRECINCT 11,County Comm. Seat A,"UTTERBACK, JIM ""GUNNY""",70
PRECINCT 11,County Comm. Seat B,"ESSENPREIS, JAMES A.",124
PRECINCT 11,County Comm. Seat B,"MACBETH, PAUL A.",85
PRECINCT 11,"District Court Judge, District 5, Department 1","Lord, Nancy",83
PRECINCT 11,"District Court Judge, District 5, Department 1","Wanker, Kimberly A. ""Kim""",129
PRECINCT 11,"Justice of the Peace, HAWTHORNETownship","GUNTER, JAY T.",118
PRECINCT 11,"Justice of the Peace, HAWTHORNETownship","SCHLEPP, CURTIS J.",112
PRECINCT 11,MINERAL COUNTY Hospital Board Trustee,"DOCKREY, DON",85
PRECINCT 11,MINERAL COUNTY Hospital Board Trustee,"DOW, MICHELLE",150
PRECINCT 11,MINERAL COUNTY Hospital Board Trustee,"VADEN, DON R.",84
PRECINCT 11,President,"GOODE, VIRGIL",2
PRECINCT 11,President,"JOHNSON, GARY",0
PRECINCT 11,President,None Of These Candidates,1
PRECINCT 11,President,"Obama, Barack",204
PRECINCT 11,President,"Romney, Mitt",47
PRECINCT 11,"State Assembly, District 32","Hansen, Ira",185
PRECINCT 11,"Supreme Court Justice, Seat C","Cherry, Michael A.",171
PRECINCT 11,"Supreme Court Justice, Seat C",None Of These Candidates,57
PRECINCT 11,"Supreme Court Justice, Seat F","Douglas, Michael L.",168
PRECINCT 11,"Supreme Court Justice, Seat F",None Of These Candidates,55
PRECINCT 11,"Supreme Court Justice, Seat G",None Of These Candidates,53
PRECINCT 11,"Supreme Court Justice, Seat G","Saitta, Nancy M.",171
PRECINCT 11,"U.S. Representative in Congress, District 4","Fitzgibbons, Floyd",13
PRECINCT 11,"U.S. Representative in Congress, District 4","Horsford, Steven A.",159
PRECINCT 11,"U.S. Representative in Congress, District 4","SILVESTRI, JOSEPH P.",7
