precinct,office,candidate,votes
AMARGOSA VLY 06,AMARGOSA VALLEY TOWN Board,"BOSTA, JOHN",184
AMARGOSA VLY 06,AMARGOSA VALLEY TOWN Board,"COHAN, JOSEPH A.",245
AMARGOSA VLY 06,AMARGOSA VALLEY TOWN Board,"DELEE, JOE",261
AMARGOSA VLY 06,AMARGOSA VALLEY TOWN Board,"DOLBY, TREVOR",225
AMARGOSA VLY 06,AMARGOSA VALLEY TOWN Board,"HARRIS, SCOTT",167
AMARGOSA VLY 06,AMARGOSA VALLEY TOWN Board,"MCNEELY, J.E. ""DOC""",252
AMARGOSA VLY 06,County Commissioner District I,"WICHMAN, LORINDA A.",284
AMARGOSA VLY 06,"District Court Judge, District 5, Department  1","Lord, Nancy",98
AMARGOSA VLY 06,"District Court Judge, District 5, Department  1","Wanker, Kimberly A. ""Kim""",214
AMARGOSA VLY 06,Justice of the Peace BEATTY TOWNSHIP,"HANDY, K""ANNE ""KAY""",100
AMARGOSA VLY 06,Justice of the Peace BEATTY TOWNSHIP,"SULLIVAN, GUS",229
AMARGOSA VLY 06,President and Vice President of the United States,"GOODE, VIRGIL",14
AMARGOSA VLY 06,President and Vice President of the United States,"JOHNSON, GARY",6
AMARGOSA VLY 06,President and Vice President of the United States,None Of These Candidates,4
AMARGOSA VLY 06,President and Vice President of the United States,"Obama, Barack",108
AMARGOSA VLY 06,President and Vice President of the United States,"Romney, Mitt",217
AMARGOSA VLY 06,"State Assembly, District 36","Oscarson, James",229
AMARGOSA VLY 06,"State Assembly, District 36","Wernicke, Anthony",100
AMARGOSA VLY 06,"State Senate, District 19","Goicoechea, Pete",159
AMARGOSA VLY 06,"State Senate, District 19","Hansen, Janine",100
AMARGOSA VLY 06,"State Senate, District 19","KULKIN, HARLEY Z.",78
AMARGOSA VLY 06,"Supreme Court Justice, Seat C","Cherry, Michael A.",233
AMARGOSA VLY 06,"Supreme Court Justice, Seat C",None Of These Candidates,82
