precinct,office,candidate,votes
Precinct 1,County Commissioner District 1 (Republican),"EDERA, PETE",16
Precinct 1,County Commissioner District 1 (Republican),"FIORENZI, LEONARD",76
Precinct 1,County Commissioner District 1 (Republican),"GOICOECHEA, J.J.",61
Precinct 1,County Commissioner District 3 (Republican),"BLACK, TROY",11
Precinct 1,County Commissioner District 3 (Republican),"DEMPSEY, PATRICK",34
Precinct 1,County Commissioner District 3 (Republican),"LEPPALA, BILL",9
Precinct 1,County Commissioner District 3 (Republican),"PAGE, MIKE",89
Precinct 1,"EUREKA COUNTY TV  District, Seat 4A (Nonpartisan)","PASTORINO, DAVID A.",135
Precinct 1,"EUREKA COUNTY TV  District, Seat 4B (Nonpartisan)","EDERA, PETE",138
Precinct 1,"EUREKA COUNTY TV  District, Seat 4C (Nonpartisan)","BREITRICK, JAMES",137
Precinct 1,"EUREKA COUNTY TV  District, Seat 4D (Nonpartisan)","MILANO, MARTIN ""SONNY""",128
Precinct 1,"EUREKA COUNTY TV  District, Seat 4E (Nonpartisan)","LEPPALA, BILL",123
Precinct 1,Justice of the Peace - BEOWAWE - NP (Nonpartisan),"FYE, SUSAN E.",137
Precinct 1,Justice of the Peace - EUREKA - NP (Nonpartisan),"SCHWEBLE, JOHN F.",156
Precinct 1,School Board Trustee Seat 1B (Nonpartisan),"BROWN, TERRILYNN",112
Precinct 1,School Board Trustee Seat 1B (Nonpartisan),"JONES, BENITA",46
Precinct 1,School Board Trustee Seat 1B (Nonpartisan),"SHARKOZY, MICHAEL",15
Precinct 1,School Board Trustee Seat 1C (Nonpartisan),"BACON-BOWLING, KATHY",103
Precinct 1,School Board Trustee Seat 1C (Nonpartisan),"BURNHAM, ROBERT E.",68
Precinct 1,School Board Trustee Seat 1C (Nonpartisan),"GARCIA, ALEXIS",8
Precinct 1,School Board Trustee Seat 2B (Nonpartisan),"BAUMANN, DARLA R.",164
Precinct 1,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",27
