precinct,office,candidate,votes
Precinct 101,"Justice of the Peace, Dept. 1","ARMSTRONG, TOM",412
Precinct 101,"Justice of the Peace, Dept. 1","BELL, MICHAEL F.",215
Precinct 101,President,"GOODE, VIRGIL",5
Precinct 101,President,"JOHNSON, GARY",15
Precinct 101,President,None Of These Candidates,14
Precinct 101,President,"Obama, Barack",389
Precinct 101,President,"Romney, Mitt",326
Precinct 101,School Trustee District 2,"CROSSMAN, LAUREL",381
Precinct 101,School Trustee District 2,"MOELLENDORF, DONNIE",208
Precinct 101,School Trustee District 7,"CACIOPPO, JOE",316
Precinct 101,School Trustee District 7,"MUELLER, J. ALICE",292
Precinct 101,"State Assembly, District 40","Dunn, Rich",355
Precinct 101,"State Assembly, District 40","Livermore, Pete",358
Precinct 101,"State Board of Education, District 2","Clontz, Donna",289
Precinct 101,"State Board of Education, District 2","Cook, Dave",344
Precinct 101,Supervisor Ward 2,"BONKOWSKI, BRAD",349
Precinct 101,Supervisor Ward 2,"JOHNSON, DENNIS E.",283
Precinct 101,Supervisor Ward 4,"SHIRK, JIM",295
Precinct 101,Supervisor Ward 4,"WALT, MOLLY",343
Precinct 101,"Supreme Court Justice, Seat C","Cherry, Michael A.",524
Precinct 101,"Supreme Court Justice, Seat C",None Of These Candidates,134
Precinct 101,"Supreme Court Justice, Seat F","Douglas, Michael L.",529
Precinct 101,"Supreme Court Justice, Seat F",None Of These Candidates,130
Precinct 101,"Supreme Court Justice, Seat G",None Of These Candidates,137
Precinct 101,"Supreme Court Justice, Seat G","Saitta, Nancy M.",508
Precinct 101,"U.S. Representative in Congress, District 2","Amodei, Mark E.",375
Precinct 101,"U.S. Representative in Congress, District 2","Best, Russell",29
Precinct 101,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",27
Precinct 101,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",288
Precinct 101,U.S. Senate,"Berkley, Shelley",286
Precinct 101,U.S. Senate,"Heller, Dean",365
Precinct 101,U.S. Senate,None Of These Candidates,46
Precinct 101,U.S. Senate,"VANDERBEEK, DAVID LORY",44
Precinct 101,"University Board of Regents, District  9","Knecht, Ron",396
Precinct 101,"University Board of Regents, District  9","Mackedon, Michon",247
Precinct 103,"Justice of the Peace, Dept. 1","ARMSTRONG, TOM",575
Precinct 103,"Justice of the Peace, Dept. 1","BELL, MICHAEL F.",188
Precinct 103,President,"GOODE, VIRGIL",5
Precinct 103,President,"JOHNSON, GARY",6
Precinct 103,President,None Of These Candidates,5
Precinct 103,President,"Obama, Barack",402
Precinct 103,President,"Romney, Mitt",492
Precinct 103,School Trustee District 2,"CROSSMAN, LAUREL",447
Precinct 103,School Trustee District 2,"MOELLENDORF, DONNIE",255
Precinct 103,School Trustee District 7,"CACIOPPO, JOE",481
Precinct 103,School Trustee District 7,"MUELLER, J. ALICE",265
Precinct 103,"State Assembly, District 40","Dunn, Rich",382
Precinct 103,"State Assembly, District 40","Livermore, Pete",492
Precinct 103,"State Board of Education, District 2","Clontz, Donna",374
Precinct 103,"State Board of Education, District 2","Cook, Dave",422
Precinct 103,Supervisor Ward 2,"BONKOWSKI, BRAD",438
Precinct 103,Supervisor Ward 2,"JOHNSON, DENNIS E.",338
Precinct 103,Supervisor Ward 4,"SHIRK, JIM",418
Precinct 103,Supervisor Ward 4,"WALT, MOLLY",425
Precinct 103,"Supreme Court Justice, Seat C","Cherry, Michael A.",632
Precinct 103,"Supreme Court Justice, Seat C",None Of These Candidates,165
Precinct 103,"Supreme Court Justice, Seat F","Douglas, Michael L.",643
Precinct 103,"Supreme Court Justice, Seat F",None Of These Candidates,160
Precinct 103,"Supreme Court Justice, Seat G",None Of These Candidates,169
Precinct 103,"Supreme Court Justice, Seat G","Saitta, Nancy M.",625
Precinct 103,"U.S. Representative in Congress, District 2","Amodei, Mark E.",578
Precinct 103,"U.S. Representative in Congress, District 2","Best, Russell",13
