precinct,office,candidate,votes
PRECINCT 1,County Comm. Seat A (Democratic),"BLACK, NANCY",41
PRECINCT 1,County Comm. Seat A (Democratic),"CICHOWLAZ, CLIFFORD ""CLIFF""",50
PRECINCT 1,"HAWTHORNE, Justice of the Peace (Nonpartisan)","GUNTER, JAY T.",123
PRECINCT 1,"HAWTHORNE, Justice of the Peace (Nonpartisan)","SCHLEPP, CURTIS J.",99
PRECINCT 1,"HAWTHORNE, Justice of the Peace (Nonpartisan)","WAGNER, THOMAS L.",11
PRECINCT 1,Hospital Board Trustee 4 yr (Nonpartisan),"COEN, PATRICIA",148
PRECINCT 1,Hospital Board Trustee 4 yr (Nonpartisan),"FITZGERALD, THOMAS",175
PRECINCT 1,School Trustee At Large 4 yr (Nonpartisan),"GLAZIER, DONNA J.",186
PRECINCT 1,School Trustee Seat INSIDE 2 yr (Nonpartisan),"NEVILLE, KEITH E.",201
PRECINCT 1,School Trustee Seat INSIDE 4 yr (Nonpartisan),"NIXON, MARK D.",173
PRECINCT 1,School Trustee Seat OUTSIDE 2 yr (Nonpartisan),"MCMINN, BEATRICE M.",182
PRECINCT 1,School Trustee Seat OUTSIDE 4 yr (Nonpartisan),"ESSENPREIS, SANDRA",170
PRECINCT 1,"State Board of Education, District 4 (Nonpartisan)","Newburn, Mark",186
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Anderson, Diana R.",1
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Cegavske, Barbara K.",2
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Delarosa, Mike",2
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Hill, Kiran",0
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Leeds, Robert X.",0
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Schwartz, Dan",3
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Tarkanian, Danny",85
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Wegner, Kenneth A.",19
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Zeller, Sid",1
PRECINCT 1,United States Senator (Democratic),"Berkley, Shelley",55
PRECINCT 1,United States Senator (Democratic),"Brown, Steve",8
PRECINCT 1,United States Senator (Democratic),"Ellsworth, Barry",3
PRECINCT 1,United States Senator (Democratic),"Macias, Louis",4
PRECINCT 1,United States Senator (Democratic),None Of These Candidates,14
PRECINCT 1,United States Senator (Democratic),"Price, Nancy",7
PRECINCT 1,United States Senator (Republican),"Brooks, Sherry",7
PRECINCT 1,United States Senator (Republican),"Charles, Richard",0
PRECINCT 1,United States Senator (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",3
PRECINCT 1,United States Senator (Republican),"Heller, Dean",106
PRECINCT 1,United States Senator (Republican),None Of These Candidates,2
PRECINCT 1,United States Senator (Republican),"Poliak, Carlo ""Nakusa""",0
PRECINCT 1,"University Board of Regents, District  9 (Nonpartisan)","KNECHT, RON",51
PRECINCT 1,"University Board of Regents, District  9 (Nonpartisan)","Mackedon, Michon",130
PRECINCT 1,"University Board of Regents, District  9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",25
PRECINCT 10,County Comm. Seat A (Democratic),"BLACK, NANCY",0
PRECINCT 10,County Comm. Seat A (Democratic),"CICHOWLAZ, CLIFFORD ""CLIFF""",0
PRECINCT 10,"HAWTHORNE, Justice of the Peace (Nonpartisan)","GUNTER, JAY T.",0
PRECINCT 10,"HAWTHORNE, Justice of the Peace (Nonpartisan)","SCHLEPP, CURTIS J.",0
PRECINCT 10,"HAWTHORNE, Justice of the Peace (Nonpartisan)","WAGNER, THOMAS L.",0
PRECINCT 10,Hospital Board Trustee 4 yr (Nonpartisan),"COEN, PATRICIA",0
PRECINCT 10,Hospital Board Trustee 4 yr (Nonpartisan),"FITZGERALD, THOMAS",0
PRECINCT 10,School Trustee At Large 4 yr (Nonpartisan),"GLAZIER, DONNA J.",0
PRECINCT 10,School Trustee Seat INSIDE 2 yr (Nonpartisan),"NEVILLE, KEITH E.",0
PRECINCT 10,School Trustee Seat INSIDE 4 yr (Nonpartisan),"NIXON, MARK D.",0
PRECINCT 10,School Trustee Seat OUTSIDE 2 yr (Nonpartisan),"MCMINN, BEATRICE M.",0
PRECINCT 10,School Trustee Seat OUTSIDE 4 yr (Nonpartisan),"ESSENPREIS, SANDRA",0
PRECINCT 10,"State Board of Education, District 4 (Nonpartisan)","Newburn, Mark",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Republican)","Anderson, Diana R.",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Republican)","Cegavske, Barbara K.",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Republican)","Delarosa, Mike",0
