precinct,office,candidate,votes
PRECINCT 1,County Comm Dist. 1 (CW),"MCBRIDE, MARSHALL",154
PRECINCT 1,County Comm Dist. 1 (CW),"PURKEY, THOMAS",122
PRECINCT 1,County Comm Dist. 3 (CW),"CONLEY, MATHEW ""CASEY""",96
PRECINCT 1,County Comm Dist. 3 (CW),"GILMAN, L. LANCE",173
PRECINCT 1,Justice of the Peace -  STOREY - NP,"HERRINGTON, EILEEN F.",144
PRECINCT 1,Justice of the Peace -  STOREY - NP,"MCGUFFEY, JACK R.",131
PRECINCT 1,President and Vice President of the United States,"GOODE, VIRGIL",3
PRECINCT 1,President and Vice President of the United States,"JOHNSON, GARY",5
PRECINCT 1,President and Vice President of the United States,None Of These Candidates,1
PRECINCT 1,President and Vice President of the United States,"Obama, Barack",125
PRECINCT 1,President and Vice President of the United States,"Romney, Mitt",152
PRECINCT 1,"State Assembly, District 39","Schumann, David K.",87
PRECINCT 1,"State Assembly, District 39","Wheeler, Jim",178
PRECINCT 1,"State Board of Education, District 2","Clontz, Donna",108
PRECINCT 1,"State Board of Education, District 2","Cook, Dave",129
PRECINCT 1,"Supreme Court Justice, Seat C","Cherry, Michael A.",196
PRECINCT 1,"Supreme Court Justice, Seat C",None Of These Candidates,60
PRECINCT 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",195
PRECINCT 1,"Supreme Court Justice, Seat F",None Of These Candidates,60
PRECINCT 1,"Supreme Court Justice, Seat G",None Of These Candidates,63
PRECINCT 1,"Supreme Court Justice, Seat G","Saitta, Nancy M.",191
PRECINCT 1,"U.S. Representative in Congress, District 2","Amodei, Mark E.",182
PRECINCT 1,"U.S. Representative in Congress, District 2","Best, Russell",9
PRECINCT 1,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",10
PRECINCT 1,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",74
PRECINCT 1,United States Senator,"Berkley, Shelley",87
PRECINCT 1,United States Senator,"Heller, Dean",169
PRECINCT 1,United States Senator,None Of These Candidates,10
PRECINCT 1,United States Senator,"VANDERBEEK, DAVID LORY",17
PRECINCT 1,"University Board of Regents, District  9","Knecht, Ron",144
PRECINCT 1,"University Board of Regents, District  9","Mackedon, Michon",96
PRECINCT 10,County Comm Dist. 1 (CW),"MCBRIDE, MARSHALL",0
PRECINCT 10,County Comm Dist. 1 (CW),"PURKEY, THOMAS",0
PRECINCT 10,County Comm Dist. 3 (CW),"CONLEY, MATHEW ""CASEY""",0
PRECINCT 10,County Comm Dist. 3 (CW),"GILMAN, L. LANCE",0
PRECINCT 10,Justice of the Peace -  STOREY - NP,"HERRINGTON, EILEEN F.",0
