precinct,office,candidate,votes
Precinct 1,County Commissioner District 1,"FIORENZI, LEONARD",155
Precinct 1,County Commissioner District 1,"GOICOECHEA, J.J.",144
Precinct 1,County Commissioner District 3,"DEMPSEY, PATRICK",131
Precinct 1,County Commissioner District 3,"PAGE, MIKE",158
Precinct 1,President and Vice President of the United States,"GOODE, VIRGIL",3
Precinct 1,President and Vice President of the United States,"JOHNSON, GARY",1
Precinct 1,President and Vice President of the United States,None Of These Candidates,4
Precinct 1,President and Vice President of the United States,"Obama, Barack",38
Precinct 1,President and Vice President of the United States,"Romney, Mitt",257
Precinct 1,School Board Trustee Seat 1A,"NORRIS, DAN",156
Precinct 1,School Board Trustee Seat 1A,"SIMMONS, SARA",123
Precinct 1,School Board Trustee Seat 1B,"BROWN, TERRILYNN",187
Precinct 1,School Board Trustee Seat 1B,"JONES, BENITA",97
Precinct 1,School Board Trustee Seat 1C,"BACON-BOWLING, KATHY",161
Precinct 1,School Board Trustee Seat 1C,"BURNHAM, ROBERT",132
Precinct 1,"State Assembly, District 33","Ellison, John",261
Precinct 1,"State Board of Education, District 2","Clontz, Donna",109
Precinct 1,"State Board of Education, District 2","Cook, Dave",146
Precinct 1,"State Senate, District 19","Goicoechea, Pete",225
Precinct 1,"State Senate, District 19","Hansen, Janine",53
Precinct 1,"State Senate, District 19","KULKIN, HARLEY Z.",21
Precinct 1,"Supreme Court Justice, Seat C","Cherry, Michael A.",184
Precinct 1,"Supreme Court Justice, Seat C",None Of These Candidates,85
Precinct 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",187
Precinct 1,"Supreme Court Justice, Seat F",None Of These Candidates,79
Precinct 1,"Supreme Court Justice, Seat G",None Of These Candidates,83
Precinct 1,"Supreme Court Justice, Seat G","Saitta, Nancy M.",184
Precinct 1,"U.S. Representative in Congress, District 2","Amodei, Mark E.",242
Precinct 1,"U.S. Representative in Congress, District 2","Best, Russell",13
Precinct 1,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",8
Precinct 1,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",34
Precinct 1,United States Senator,"Berkley, Shelley",26
Precinct 1,United States Senator,"Heller, Dean",246
Precinct 1,United States Senator,None Of These Candidates,10
Precinct 1,United States Senator,"VANDERBEEK, DAVID LORY",21
Precinct 2,County Commissioner District 1,"FIORENZI, LEONARD",89
Precinct 2,County Commissioner District 1,"GOICOECHEA, J.J.",175
Precinct 2,County Commissioner District 3,"DEMPSEY, PATRICK",169
Precinct 2,County Commissioner District 3,"PAGE, MIKE",85
Precinct 2,President and Vice President of the United States,"GOODE, VIRGIL",4
Precinct 2,President and Vice President of the United States,"JOHNSON, GARY",4
Precinct 2,President and Vice President of the United States,None Of These Candidates,6
Precinct 2,President and Vice President of the United States,"Obama, Barack",36
Precinct 2,President and Vice President of the United States,"Romney, Mitt",219
Precinct 2,School Board Trustee Seat 1A,"NORRIS, DAN",120
Precinct 2,School Board Trustee Seat 1A,"SIMMONS, SARA",131
Precinct 2,School Board Trustee Seat 1B,"BROWN, TERRILYNN",191
Precinct 2,School Board Trustee Seat 1B,"JONES, BENITA",65
Precinct 2,School Board Trustee Seat 1C,"BACON-BOWLING, KATHY",184
Precinct 2,School Board Trustee Seat 1C,"BURNHAM, ROBERT",75
Precinct 2,"State Assembly, District 33","Ellison, John",220
Precinct 2,"State Board of Education, District 2","Clontz, Donna",95
Precinct 2,"State Board of Education, District 2","Cook, Dave",132
Precinct 2,"State Senate, District 19","Goicoechea, Pete",213
Precinct 2,"State Senate, District 19","Hansen, Janine",35
Precinct 2,"State Senate, District 19","KULKIN, HARLEY Z.",19
Precinct 2,"Supreme Court Justice, Seat C","Cherry, Michael A.",157
Precinct 2,"Supreme Court Justice, Seat C",None Of These Candidates,72
Precinct 2,"Supreme Court Justice, Seat F","Douglas, Michael L.",158
Precinct 2,"Supreme Court Justice, Seat F",None Of These Candidates,71
Precinct 2,"Supreme Court Justice, Seat G",None Of These Candidates,77
Precinct 2,"Supreme Court Justice, Seat G","Saitta, Nancy M.",154
Precinct 2,"U.S. Representative in Congress, District 2","Amodei, Mark E.",211
Precinct 2,"U.S. Representative in Congress, District 2","Best, Russell",12
Precinct 2,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",13
Precinct 2,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",24
Precinct 2,United States Senator,"Berkley, Shelley",29
Precinct 2,United States Senator,"Heller, Dean",211
Precinct 2,United States Senator,None Of These Candidates,15
Precinct 2,United States Senator,"VANDERBEEK, DAVID LORY",13
Precinct 3,County Commissioner District 1,"FIORENZI, LEONARD",42
