precinct,office,candidate,votes
Precinct 01,Justice of the Peace CHURCHILL (Nonpartisan),"CROWLEY, MARTIN G.",37
Precinct 01,Justice of the Peace CHURCHILL (Nonpartisan),"INGRAM, BRENDA",61
Precinct 01,Justice of the Peace CHURCHILL (Nonpartisan),"RICHARDS, MIKE",129
Precinct 01,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",34
Precinct 01,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",25
Precinct 01,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",43
Precinct 01,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",71
Precinct 01,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",26
Precinct 01,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",9
Precinct 01,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",24
Precinct 01,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",7
Precinct 01,United States Senator (Democratic),"Berkley, Shelley",36
Precinct 01,United States Senator (Democratic),"Brown, Steve",2
Precinct 01,United States Senator (Democratic),"Ellsworth, Barry",2
Precinct 01,United States Senator (Democratic),"Macias, Louis",0
Precinct 01,United States Senator (Democratic),None Of These Candidates,3
Precinct 01,United States Senator (Democratic),"Price, Nancy",4
Precinct 01,United States Senator (Republican),"Brooks, Sherry",11
Precinct 01,United States Senator (Republican),"Charles, Richard",3
Precinct 01,United States Senator (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",0
Precinct 01,United States Senator (Republican),"Heller, Dean",138
Precinct 01,United States Senator (Republican),None Of These Candidates,3
Precinct 01,United States Senator (Republican),"Poliak, Carlo ""Nakusa""",0
Precinct 01,"University Board of Regents, District  9 (Nonpartisan)","KNECHT, RON",37
Precinct 01,"University Board of Regents, District  9 (Nonpartisan)","Mackedon, Michon",165
Precinct 01,"University Board of Regents, District  9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",14
Precinct 02,Justice of the Peace CHURCHILL (Nonpartisan),"CROWLEY, MARTIN G.",38
Precinct 02,Justice of the Peace CHURCHILL (Nonpartisan),"INGRAM, BRENDA",57
Precinct 02,Justice of the Peace CHURCHILL (Nonpartisan),"RICHARDS, MIKE",73
Precinct 02,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",17
Precinct 02,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",12
Precinct 02,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",42
Precinct 02,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",43
Precinct 02,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",26
Precinct 02,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",9
Precinct 02,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",16
Precinct 02,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",7
Precinct 02,United States Senator (Democratic),"Berkley, Shelley",32
Precinct 02,United States Senator (Democratic),"Brown, Steve",2
Precinct 02,United States Senator (Democratic),"Ellsworth, Barry",0
Precinct 02,United States Senator (Democratic),"Macias, Louis",1
Precinct 02,United States Senator (Democratic),None Of These Candidates,5
Precinct 02,United States Senator (Democratic),"Price, Nancy",0
Precinct 02,United States Senator (Republican),"Brooks, Sherry",3
Precinct 02,United States Senator (Republican),"Charles, Richard",0
Precinct 02,United States Senator (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",2
Precinct 02,United States Senator (Republican),"Heller, Dean",93
Precinct 02,United States Senator (Republican),None Of These Candidates,2
Precinct 02,United States Senator (Republican),"Poliak, Carlo ""Nakusa""",0
Precinct 02,"University Board of Regents, District  9 (Nonpartisan)","KNECHT, RON",23
Precinct 02,"University Board of Regents, District  9 (Nonpartisan)","Mackedon, Michon",123
Precinct 02,"University Board of Regents, District  9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",14
Precinct 03,Justice of the Peace CHURCHILL (Nonpartisan),"CROWLEY, MARTIN G.",40
Precinct 03,Justice of the Peace CHURCHILL (Nonpartisan),"INGRAM, BRENDA",47
Precinct 03,Justice of the Peace CHURCHILL (Nonpartisan),"RICHARDS, MIKE",101
Precinct 03,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",25
Precinct 03,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",28
Precinct 03,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",38
Precinct 03,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",49
Precinct 03,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",23
Precinct 03,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",13
Precinct 03,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",31
Precinct 03,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",16
Precinct 03,United States Senator (Democratic),"Berkley, Shelley",42
Precinct 03,United States Senator (Democratic),"Brown, Steve",6
Precinct 03,United States Senator (Democratic),"Ellsworth, Barry",2
Precinct 03,United States Senator (Democratic),"Macias, Louis",3
Precinct 03,United States Senator (Democratic),None Of These Candidates,7
Precinct 03,United States Senator (Democratic),"Price, Nancy",5
Precinct 03,United States Senator (Republican),"Brooks, Sherry",6
Precinct 03,United States Senator (Republican),"Charles, Richard",2
Precinct 03,United States Senator (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",2
Precinct 03,United States Senator (Republican),"Heller, Dean",97
Precinct 03,United States Senator (Republican),None Of These Candidates,5
Precinct 03,United States Senator (Republican),"Poliak, Carlo ""Nakusa""",0
Precinct 03,"University Board of Regents, District  9 (Nonpartisan)","KNECHT, RON",13
Precinct 03,"University Board of Regents, District  9 (Nonpartisan)","Mackedon, Michon",159
Precinct 03,"University Board of Regents, District  9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",10
Precinct 04,Justice of the Peace CHURCHILL (Nonpartisan),"CROWLEY, MARTIN G.",52
Precinct 04,Justice of the Peace CHURCHILL (Nonpartisan),"INGRAM, BRENDA",36
Precinct 04,Justice of the Peace CHURCHILL (Nonpartisan),"RICHARDS, MIKE",75
Precinct 04,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",20
Precinct 04,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",27
Precinct 04,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",33
Precinct 04,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",46
Precinct 04,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",20
Precinct 04,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",5
Precinct 04,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",24
Precinct 04,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",6
Precinct 04,United States Senator (Democratic),"Berkley, Shelley",21
Precinct 04,United States Senator (Democratic),"Brown, Steve",4
Precinct 04,United States Senator (Democratic),"Ellsworth, Barry",5
Precinct 04,United States Senator (Democratic),"Macias, Louis",0
Precinct 04,United States Senator (Democratic),None Of These Candidates,5
Precinct 04,United States Senator (Democratic),"Price, Nancy",2
Precinct 04,United States Senator (Republican),"Brooks, Sherry",8
Precinct 04,United States Senator (Republican),"Charles, Richard",2
Precinct 04,United States Senator (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",2
Precinct 04,United States Senator (Republican),"Heller, Dean",86
Precinct 04,United States Senator (Republican),None Of These Candidates,10
Precinct 04,United States Senator (Republican),"Poliak, Carlo ""Nakusa""",1
Precinct 04,"University Board of Regents, District  9 (Nonpartisan)","KNECHT, RON",33
Precinct 04,"University Board of Regents, District  9 (Nonpartisan)","Mackedon, Michon",111
Precinct 04,"University Board of Regents, District  9 (Nonpartisan)","Riendeau, Richard ""Old Rick""",12
Precinct 05,Justice of the Peace CHURCHILL (Nonpartisan),"CROWLEY, MARTIN G.",37
Precinct 05,Justice of the Peace CHURCHILL (Nonpartisan),"INGRAM, BRENDA",43
Precinct 05,Justice of the Peace CHURCHILL (Nonpartisan),"RICHARDS, MIKE",60
Precinct 05,"State Board of Education, District 2 (Nonpartisan)","Bacon, Ray",16
Precinct 05,"State Board of Education, District 2 (Nonpartisan)","Carey, Scott H.",13
Precinct 05,"State Board of Education, District 2 (Nonpartisan)","Clontz, Donna",32
Precinct 05,"State Board of Education, District 2 (Nonpartisan)","Cook, Dave",50
Precinct 05,"State Board of Education, District 2 (Nonpartisan)","Fralick, Adriana Guzman",19
Precinct 05,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Sam",10
Precinct 05,"U.S. Representative in Congress, District 2 (Democratic)","Koepnick, Samuel",24
Precinct 05,"U.S. Representative in Congress, District 2 (Democratic)","Rodriguez, Xiomara ""Xio""",6
Precinct 05,United States Senator (Democratic),"Berkley, Shelley",27
Precinct 05,United States Senator (Democratic),"Brown, Steve",4
Precinct 05,United States Senator (Democratic),"Ellsworth, Barry",2
Precinct 05,United States Senator (Democratic),"Macias, Louis",1
Precinct 05,United States Senator (Democratic),None Of These Candidates,4
Precinct 05,United States Senator (Democratic),"Price, Nancy",3
Precinct 05,United States Senator (Republican),"Brooks, Sherry",7
Precinct 05,United States Senator (Republican),"Charles, Richard",0
Precinct 05,United States Senator (Republican),"HAMILTON, EDDIE ""IN LIBERTY""",2
Precinct 05,United States Senator (Republican),"Heller, Dean",68
Precinct 05,United States Senator (Republican),None Of These Candidates,3
Precinct 05,United States Senator (Republican),"Poliak, Carlo ""Nakusa""",0
Precinct 05,"University Board of Regents, District  9 (Nonpartisan)","KNECHT, RON",13
Precinct 05,"University Board of Regents, District  9 (Nonpartisan)","Mackedon, Michon",114
