precinct,office,candidate,votes
Precinct 01,Board of School Trustees - 2yr,"SCHANK, CARMEN",379
Precinct 01,Board of School Trustees - 2yr,"WOHLE, HENRY L.",182
Precinct 01,Board of School Trustees - 4yr,"DAHL, JOE ALEXANDER",254
Precinct 01,Board of School Trustees - 4yr,"EVANS, RON",319
Precinct 01,Board of School Trustees - 4yr,"KEELE, DON",214
Precinct 01,Board of School Trustees - 4yr,"KOENIG, GREGORY S.",310
Precinct 01,Board of School Trustees - 4yr,"MELROSE, MARK",193
Precinct 01,Board of School Trustees - 4yr,"NUNN, STEVE",250
Precinct 01,County Comm Dist. 1 (CW),"JOHNSON, JAMES",262
Precinct 01,County Comm Dist. 1 (CW),"SCHARMANN, HARRY (BUS)",298
Precinct 01,County Comm Dist. 3 (CW),"ERQUIAGA, CARL",543
Precinct 01,"District Court Judge, District 10, Department  1","Stockard, Thomas L.",546
Precinct 01,Justice of the Peace CHURCHILL,"INGRAM, BRENDA",240
Precinct 01,Justice of the Peace CHURCHILL,"RICHARDS, MIKE",358
Precinct 01,Mosquito Abatement Dist.,"CHIPP, SHELDON",361
Precinct 01,Mosquito Abatement Dist.,"JONTE, MARION",263
Precinct 01,Mosquito Abatement Dist.,"RUDDEN, RON J.",311
Precinct 01,President and Vice President of the United States,"GOODE, VIRGIL",5
Precinct 01,President and Vice President of the United States,"JOHNSON, GARY",11
Precinct 01,President and Vice President of the United States,None Of These Candidates,7
Precinct 01,President and Vice President of the United States,"Obama, Barack",195
Precinct 01,President and Vice President of the United States,"Romney, Mitt",425
Precinct 01,"State Assembly, District 38","Grady, Tom",542
Precinct 01,"State Board of Education, District 2","Clontz, Donna",199
Precinct 01,"State Board of Education, District 2","Cook, Dave",345
Precinct 01,"Supreme Court Justice, Seat C","Cherry, Michael A.",465
Precinct 01,"Supreme Court Justice, Seat C",None Of These Candidates,119
Precinct 01,"Supreme Court Justice, Seat F","Douglas, Michael L.",468
Precinct 01,"Supreme Court Justice, Seat F",None Of These Candidates,108
Precinct 01,"Supreme Court Justice, Seat G",None Of These Candidates,115
Precinct 01,"Supreme Court Justice, Seat G","Saitta, Nancy M.",457
Precinct 01,"U.S. Representative in Congress, District 2","Amodei, Mark E.",426
Precinct 01,"U.S. Representative in Congress, District 2","Best, Russell",24
Precinct 01,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",25
Precinct 01,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",151
Precinct 01,United States Senator,"Berkley, Shelley",128
Precinct 01,United States Senator,"Heller, Dean",429
Precinct 01,United States Senator,None Of These Candidates,33
Precinct 01,United States Senator,"VANDERBEEK, DAVID LORY",46
Precinct 01,"University Board of Regents, District  9","Knecht, Ron",155
Precinct 01,"University Board of Regents, District  9","Mackedon, Michon",417
