precinct,office,candidate,votes
1000,"U.S. Representative in Congress, District 2","Amodei, Mark E.",168
1000,"U.S. Representative in Congress, District 2","HANSEN, JANINE",15
1000,"U.S. Representative in Congress, District 2","Spees, Kristen",182
1002,"U.S. Representative in Congress, District 2","Amodei, Mark E.",115
1002,"U.S. Representative in Congress, District 2","HANSEN, JANINE",21
1002,"U.S. Representative in Congress, District 2","Spees, Kristen",157
1003,"U.S. Representative in Congress, District 2","Amodei, Mark E.",274
1003,"U.S. Representative in Congress, District 2","HANSEN, JANINE",33
1003,"U.S. Representative in Congress, District 2","Spees, Kristen",308
1005,"U.S. Representative in Congress, District 2","Amodei, Mark E.",0
1005,"U.S. Representative in Congress, District 2","HANSEN, JANINE",0
1005,"U.S. Representative in Congress, District 2","Spees, Kristen",0
1006,"U.S. Representative in Congress, District 2","Amodei, Mark E.",123
1006,"U.S. Representative in Congress, District 2","HANSEN, JANINE",8
1006,"U.S. Representative in Congress, District 2","Spees, Kristen",78
1007,"U.S. Representative in Congress, District 2","Amodei, Mark E.",579
1007,"U.S. Representative in Congress, District 2","HANSEN, JANINE",15
1007,"U.S. Representative in Congress, District 2","Spees, Kristen",226
1008,"U.S. Representative in Congress, District 2","Amodei, Mark E.",50
1008,"U.S. Representative in Congress, District 2","HANSEN, JANINE",10
1008,"U.S. Representative in Congress, District 2","Spees, Kristen",62
1010,"U.S. Representative in Congress, District 2","Amodei, Mark E.",440
1010,"U.S. Representative in Congress, District 2","HANSEN, JANINE",27
1010,"U.S. Representative in Congress, District 2","Spees, Kristen",283
1011,"U.S. Representative in Congress, District 2","Amodei, Mark E.",82
1011,"U.S. Representative in Congress, District 2","HANSEN, JANINE",26
1011,"U.S. Representative in Congress, District 2","Spees, Kristen",93
1012,"U.S. Representative in Congress, District 2","Amodei, Mark E.",76
1012,"U.S. Representative in Congress, District 2","HANSEN, JANINE",11
1012,"U.S. Representative in Congress, District 2","Spees, Kristen",47
1014,"U.S. Representative in Congress, District 2","Amodei, Mark E.",417
1014,"U.S. Representative in Congress, District 2","HANSEN, JANINE",43
1014,"U.S. Representative in Congress, District 2","Spees, Kristen",292
1015,"U.S. Representative in Congress, District 2","Amodei, Mark E.",
1015,"U.S. Representative in Congress, District 2","HANSEN, JANINE",
1015,"U.S. Representative in Congress, District 2","Spees, Kristen",
1016,"U.S. Representative in Congress, District 2","Amodei, Mark E.",156
1016,"U.S. Representative in Congress, District 2","HANSEN, JANINE",24
1016,"U.S. Representative in Congress, District 2","Spees, Kristen",129
1018,"U.S. Representative in Congress, District 2","Amodei, Mark E.",115
1018,"U.S. Representative in Congress, District 2","HANSEN, JANINE",11
1018,"U.S. Representative in Congress, District 2","Spees, Kristen",203
1020,"U.S. Representative in Congress, District 2","Amodei, Mark E.",433
1020,"U.S. Representative in Congress, District 2","HANSEN, JANINE",30
1020,"U.S. Representative in Congress, District 2","Spees, Kristen",257
1022,"U.S. Representative in Congress, District 2","Amodei, Mark E.",386
