precinct,office,candidate,votes
Precinct 01,Attorney General,"Hansen, Jonathan J",39
Precinct 01,Attorney General,"Laxalt, Adam Paul",298
Precinct 01,Attorney General,"Miller, Ross",104
Precinct 01,Attorney General,None Of These Candidates,25
Precinct 01,Board of School Trustees - Vote for 4,"GENT, RICH",277
Precinct 01,Board of School Trustees - Vote for 4,"HENDRIX, CLAY",300
Precinct 01,Board of School Trustees - Vote for 4,"HYDE, MATT",307
Precinct 01,Board of School Trustees - Vote for 4,"MCFARLANE, NONA KAY",253
Precinct 01,Board of School Trustees - Vote for 4,"SCHANK, CARMEN SORENSEN",321
Precinct 01,Clerk/Treasurer,"HELTON, KELLY G.",433
Precinct 01,COUNTY ASSESSOR,"MONDHINK-FELTON, DENISE L.",419
Precinct 01,County Commissioner District 2,"OLSEN, PETE",423
Precinct 01,COUNTY RECORDER,"DELLERA, JAIME",137
Precinct 01,COUNTY RECORDER,"HESSEY, TASHA",317
Precinct 01,DISTRICT ATTORNEY,"MALLORY, ART",424
Precinct 01,Governor,"Goodman, Robert ""Bob""",40
Precinct 01,Governor,None Of These Candidates,5
Precinct 01,Governor,"Sandoval, Brian",402
Precinct 01,Governor,"VanDerBeek, David Lory",18
Precinct 01,Lieutenant Governor,"Flores, Lucy",58
Precinct 01,Lieutenant Governor,"Hutchison, Mark",361
Precinct 01,Lieutenant Governor,"Little, Mike",28
Precinct 01,Lieutenant Governor,None Of These Candidates,17
Precinct 01,Mosquito Abatement District - Vote for 3,"JORDAN, JOE",194
Precinct 01,Mosquito Abatement District - Vote for 3,"LATTIN, CHRISTY",322
Precinct 01,Mosquito Abatement District - Vote for 3,"LINGENFELTER, JAY",251
Precinct 01,Mosquito Abatement District - Vote for 3,"SPENCER, MICHAEL",284
Precinct 01,PUBLIC ADMINISTRATOR,"GETTO, BOB JR.",376
Precinct 01,PUBLIC ADMINISTRATOR,"MACKIE, STUART JAMES",84
Precinct 01,Secretary Of State,"Cegavske, Barbara K",285
Precinct 01,Secretary Of State,"Marshall, Kate",156
Precinct 01,Secretary Of State,None Of These Candidates,22
Precinct 01,Sheriff,"HORSLEY, JAY",62
Precinct 01,Sheriff,"TROTTER, BEN",398
Precinct 01,"State Assembly, District 38","FASANO, TIM",40
Precinct 01,"State Assembly, District 38","O'CONNOR, JOHN",43
Precinct 01,"State Assembly, District 38","TITUS, ROBIN L.",365
Precinct 01,State Controller,"Jones, Tom",39
Precinct 01,State Controller,"Knecht, Ron",320
Precinct 01,State Controller,"Martin, Andrew",76
Precinct 01,State Controller,None Of These Candidates,28
Precinct 01,"State Senate, District 17","SETTELMEYER, JAMES A.",425
Precinct 01,State Treasurer,"Cave, Kress K",26
Precinct 01,State Treasurer,None Of These Candidates,23
Precinct 01,State Treasurer,"Schwartz, Dan",309
Precinct 01,State Treasurer,"Wallin, Kim",102
Precinct 01,"Supreme Court Justice, Seat B",None Of These Candidates,92
Precinct 01,"Supreme Court Justice, Seat B","Pickering, Kristina",344
Precinct 01,"Supreme Court Justice, Seat D","Gibbons, Mark",360
Precinct 01,"Supreme Court Justice, Seat D",None Of These Candidates,76
Precinct 01,"U.S. Representative in Congress, District 2","Amodei, Mark E.",355
Precinct 01,"U.S. Representative in Congress, District 2","HANSEN, JANINE",45
Precinct 01,"U.S. Representative in Congress, District 2","Spees, Kristen",64
Precinct 02,Attorney General,"Hansen, Jonathan J",22
Precinct 02,Attorney General,"Laxalt, Adam Paul",196
Precinct 02,Attorney General,"Miller, Ross",98
Precinct 02,Attorney General,None Of These Candidates,15
Precinct 02,Board of School Trustees - Vote for 4,"GENT, RICH",190
Precinct 02,Board of School Trustees - Vote for 4,"HENDRIX, CLAY",190
Precinct 02,Board of School Trustees - Vote for 4,"HYDE, MATT",197
