precinct,office,candidate,votes
Precinct 101,Attorney General,"Hansen, Jonathan J",31
Precinct 101,Attorney General,"Laxalt, Adam Paul",216
Precinct 101,Attorney General,"Miller, Ross",234
Precinct 101,Attorney General,None Of These Candidates,20
Precinct 101,DISTRICT ATTORNEY,"KRUEGER, MARK",217
Precinct 101,DISTRICT ATTORNEY,"WOODBURY, JASON",242
Precinct 101,Governor,"Goodman, Robert ""Bob""",96
Precinct 101,Governor,None Of These Candidates,24
Precinct 101,Governor,"Sandoval, Brian",373
Precinct 101,Governor,"VanDerBeek, David Lory",13
Precinct 101,Lieutenant Governor,"Flores, Lucy",169
Precinct 101,Lieutenant Governor,"Hutchison, Mark",300
Precinct 101,Lieutenant Governor,"Little, Mike",21
Precinct 101,Lieutenant Governor,None Of These Candidates,15
Precinct 101,School Trustee District 1,"BATHGATE, JIM",202
Precinct 101,School Trustee District 1,"SWIRCZEK, RON",239
Precinct 101,School Trustee District 3,"CARTER, DAVID W.",192
Precinct 101,School Trustee District 3,"WILKE, STACIE",239
Precinct 101,School Trustee District 4,"CHERPESKI, JEFFREY P.",151
Precinct 101,School Trustee District 4,"GREEN, RYAN",273
Precinct 101,Secretary Of State,"Cegavske, Barbara K",208
Precinct 101,Secretary Of State,"Marshall, Kate",267
Precinct 101,Secretary Of State,None Of These Candidates,25
Precinct 101,Sheriff,"FURLONG, KENNETH",448
Precinct 101,"State Assembly, District 40","Cook, Dave",180
Precinct 101,"State Assembly, District 40","O'Neill, Philip ""PK""",262
Precinct 101,"State Assembly, District 40","WAGNER, JOHN",49
Precinct 101,State Controller,"Jones, Tom",37
Precinct 101,State Controller,"Knecht, Ron",248
Precinct 101,State Controller,"Martin, Andrew",196
Precinct 101,State Controller,None Of These Candidates,19
Precinct 101,"State Senate, District 16","Everhart, John H",47
Precinct 101,"State Senate, District 16","Kelley, Michael",182
Precinct 101,"State Senate, District 16","Kieckhefer, Ben",266
Precinct 101,State Treasurer,"Cave, Kress K",37
Precinct 101,State Treasurer,None Of These Candidates,15
Precinct 101,State Treasurer,"Schwartz, Dan",235
Precinct 101,State Treasurer,"Wallin, Kim",209
Precinct 101,"Supervisor, Ward 1","ABOWD, KAREN",270
Precinct 101,"Supervisor, Ward 1","HELGET, LISA",203
Precinct 101,"Supervisor, Ward 3","BAGWELL, LORI",246
Precinct 101,"Supervisor, Ward 3","MCKENNA, JOHN",221
Precinct 101,"Supreme Court Justice, Seat B",None Of These Candidates,89
Precinct 101,"Supreme Court Justice, Seat B","Pickering, Kristina",372
Precinct 101,"Supreme Court Justice, Seat D","Gibbons, Mark",388
Precinct 101,"Supreme Court Justice, Seat D",None Of These Candidates,76
Precinct 101,"U.S. Representative in Congress, District 2","Amodei, Mark E.",308
Precinct 101,"U.S. Representative in Congress, District 2","HANSEN, JANINE",28
Precinct 101,"U.S. Representative in Congress, District 2","Spees, Kristen",169
Precinct 103,Attorney General,"Hansen, Jonathan J",26
Precinct 103,Attorney General,"Laxalt, Adam Paul",301
Precinct 103,Attorney General,"Miller, Ross",403
Precinct 103,Attorney General,None Of These Candidates,19
Precinct 103,DISTRICT ATTORNEY,"KRUEGER, MARK",281
Precinct 103,DISTRICT ATTORNEY,"WOODBURY, JASON",420
Precinct 103,Governor,"Goodman, Robert ""Bob""",117
Precinct 103,Governor,None Of These Candidates,35
Precinct 103,Governor,"Sandoval, Brian",584
Precinct 103,Governor,"VanDerBeek, David Lory",15
Precinct 103,Lieutenant Governor,"Flores, Lucy",232
Precinct 103,Lieutenant Governor,"Hutchison, Mark",484
Precinct 103,Lieutenant Governor,"Little, Mike",19
Precinct 103,Lieutenant Governor,None Of These Candidates,15
Precinct 103,School Trustee District 1,"BATHGATE, JIM",214
Precinct 103,School Trustee District 1,"SWIRCZEK, RON",427
Precinct 103,School Trustee District 3,"CARTER, DAVID W.",213
Precinct 103,School Trustee District 3,"WILKE, STACIE",408
Precinct 103,School Trustee District 4,"CHERPESKI, JEFFREY P.",168
Precinct 103,School Trustee District 4,"GREEN, RYAN",407
Precinct 103,Secretary Of State,"Cegavske, Barbara K",335
Precinct 103,Secretary Of State,"Marshall, Kate",394
Precinct 103,Secretary Of State,None Of These Candidates,21
Precinct 103,Sheriff,"FURLONG, KENNETH",665
Precinct 103,"State Assembly, District 40","Cook, Dave",235
Precinct 103,"State Assembly, District 40","O'Neill, Philip ""PK""",452
Precinct 103,"State Assembly, District 40","WAGNER, JOHN",49
Precinct 103,State Controller,"Jones, Tom",41
Precinct 103,State Controller,"Knecht, Ron",403
Precinct 103,State Controller,"Martin, Andrew",272
Precinct 103,State Controller,None Of These Candidates,30
Precinct 103,"State Senate, District 16","Everhart, John H",37
Precinct 103,"State Senate, District 16","Kelley, Michael",244
Precinct 103,"State Senate, District 16","Kieckhefer, Ben",454
Precinct 103,State Treasurer,"Cave, Kress K",23
Precinct 103,State Treasurer,None Of These Candidates,18
Precinct 103,State Treasurer,"Schwartz, Dan",362
Precinct 103,State Treasurer,"Wallin, Kim",342
Precinct 103,"Supervisor, Ward 1","ABOWD, KAREN",436
Precinct 103,"Supervisor, Ward 1","HELGET, LISA",281
Precinct 103,"Supervisor, Ward 3","BAGWELL, LORI",339
Precinct 103,"Supervisor, Ward 3","MCKENNA, JOHN",361
Precinct 103,"Supreme Court Justice, Seat B",None Of These Candidates,115
Precinct 103,"Supreme Court Justice, Seat B","Pickering, Kristina",552
Precinct 103,"Supreme Court Justice, Seat D","Gibbons, Mark",567
Precinct 103,"Supreme Court Justice, Seat D",None Of These Candidates,110
Precinct 103,"U.S. Representative in Congress, District 2","Amodei, Mark E.",506
Precinct 103,"U.S. Representative in Congress, District 2","HANSEN, JANINE",29
Precinct 103,"U.S. Representative in Congress, District 2","Spees, Kristen",214
Precinct 105,Attorney General,"Hansen, Jonathan J",30
Precinct 105,Attorney General,"Laxalt, Adam Paul",414
Precinct 105,Attorney General,"Miller, Ross",351
Precinct 105,Attorney General,None Of These Candidates,18
Precinct 105,DISTRICT ATTORNEY,"KRUEGER, MARK",281
Precinct 105,DISTRICT ATTORNEY,"WOODBURY, JASON",480
Precinct 105,Governor,"Goodman, Robert ""Bob""",71
Precinct 105,Governor,None Of These Candidates,38
Precinct 105,Governor,"Sandoval, Brian",686
Precinct 105,Governor,"VanDerBeek, David Lory",13
Precinct 105,Lieutenant Governor,"Flores, Lucy",195
Precinct 105,Lieutenant Governor,"Hutchison, Mark",579
Precinct 105,Lieutenant Governor,"Little, Mike",15
Precinct 105,Lieutenant Governor,None Of These Candidates,20
Precinct 105,School Trustee District 1,"BATHGATE, JIM",250
Precinct 105,School Trustee District 1,"SWIRCZEK, RON",456
Precinct 105,School Trustee District 3,"CARTER, DAVID W.",300
Precinct 105,School Trustee District 3,"WILKE, STACIE",376
Precinct 105,School Trustee District 4,"CHERPESKI, JEFFREY P.",181
Precinct 105,School Trustee District 4,"GREEN, RYAN",455
Precinct 105,Secretary Of State,"Cegavske, Barbara K",447
Precinct 105,Secretary Of State,"Marshall, Kate",336
Precinct 105,Secretary Of State,None Of These Candidates,17
Precinct 105,Sheriff,"FURLONG, KENNETH",712
Precinct 105,"State Assembly, District 40","Cook, Dave",171
Precinct 105,"State Assembly, District 40","O'Neill, Philip ""PK""",575
Precinct 105,"State Assembly, District 40","WAGNER, JOHN",43
Precinct 105,State Controller,"Jones, Tom",32
Precinct 105,State Controller,"Knecht, Ron",497
Precinct 105,State Controller,"Martin, Andrew",249
Precinct 105,State Controller,None Of These Candidates,25
Precinct 105,"State Senate, District 16","Everhart, John H",50
Precinct 105,"State Senate, District 16","Kelley, Michael",174
Precinct 105,"State Senate, District 16","Kieckhefer, Ben",567
Precinct 105,State Treasurer,"Cave, Kress K",21
Precinct 105,State Treasurer,None Of These Candidates,15
Precinct 105,State Treasurer,"Schwartz, Dan",457
Precinct 105,State Treasurer,"Wallin, Kim",307
Precinct 105,"Supervisor, Ward 1","ABOWD, KAREN",462
Precinct 105,"Supervisor, Ward 1","HELGET, LISA",314
Precinct 105,"Supervisor, Ward 3","BAGWELL, LORI",398
Precinct 105,"Supervisor, Ward 3","MCKENNA, JOHN",364
Precinct 105,"Supreme Court Justice, Seat B",None Of These Candidates,100
Precinct 105,"Supreme Court Justice, Seat B","Pickering, Kristina",603
Precinct 105,"Supreme Court Justice, Seat D","Gibbons, Mark",614
Precinct 105,"Supreme Court Justice, Seat D",None Of These Candidates,88
Precinct 105,"U.S. Representative in Congress, District 2","Amodei, Mark E.",618
Precinct 105,"U.S. Representative in Congress, District 2","HANSEN, JANINE",23
Precinct 105,"U.S. Representative in Congress, District 2","Spees, Kristen",167
Precinct 107,Attorney General,"Hansen, Jonathan J",37
Precinct 107,Attorney General,"Laxalt, Adam Paul",426
Precinct 107,Attorney General,"Miller, Ross",318
Precinct 107,Attorney General,None Of These Candidates,19
Precinct 107,DISTRICT ATTORNEY,"KRUEGER, MARK",295
Precinct 107,DISTRICT ATTORNEY,"WOODBURY, JASON",442
Precinct 107,Governor,"Goodman, Robert ""Bob""",87
Precinct 107,Governor,None Of These Candidates,18
Precinct 107,Governor,"Sandoval, Brian",670
Precinct 107,Governor,"VanDerBeek, David Lory",27
Precinct 107,Lieutenant Governor,"Flores, Lucy",179
Precinct 107,Lieutenant Governor,"Hutchison, Mark",573
Precinct 107,Lieutenant Governor,"Little, Mike",30
Precinct 107,Lieutenant Governor,None Of These Candidates,19
Precinct 107,School Trustee District 1,"BATHGATE, JIM",281
Precinct 107,School Trustee District 1,"SWIRCZEK, RON",404
Precinct 107,School Trustee District 3,"CARTER, DAVID W.",268
Precinct 107,School Trustee District 3,"WILKE, STACIE",364
Precinct 107,School Trustee District 4,"CHERPESKI, JEFFREY P.",204
