precinct,office,candidate,votes
Argenta 01,Attorney General,"Hansen, Jonathan J",28
Argenta 01,Attorney General,"Laxalt, Adam Paul",181
Argenta 01,Attorney General,"Miller, Ross",77
Argenta 01,Attorney General,None Of These Candidates,10
Argenta 01,COUNTY ASSESSOR,"DUVALL, LURA",259
Argenta 01,COUNTY CLERK,"SULLIVAN, SADIE",265
Argenta 01,County Comm Dist. NO. 1 (CW),"GARNER, BRIAN",116
Argenta 01,County Comm Dist. NO. 1 (CW),"MILLS, DOUG",179
Argenta 01,County Comm Dist. NO. 2 (CW),"BULLOCK, DEAN",141
Argenta 01,County Comm Dist. NO. 2 (CW),"CLARK III, ART",147
Argenta 01,County Comm Dist. NO. 5 (CW),"BAKKER, SEAN",265
Argenta 01,COUNTY RECORDER,"BUNCH, LESLEY",145
Argenta 01,COUNTY RECORDER,"TREVINO, IDONNA",148
Argenta 01,COUNTY TREASURER,"DIAS, ELIZABETH",124
Argenta 01,COUNTY TREASURER,"POWRIE, GRACE",172
Argenta 01,DISTRICT ATTORNEY,"HERRERA, THEODORE C.",244
Argenta 01,"District Court Judge, District 6, Department 1","PLIMPTON, TODD",123
Argenta 01,"District Court Judge, District 6, Department 1","SHIRLEY, JIM C.",166
Argenta 01,Governor,"Goodman, Robert ""Bob""",27
Argenta 01,Governor,None Of These Candidates,5
Argenta 01,Governor,"Sandoval, Brian",256
Argenta 01,Governor,"VanDerBeek, David Lory",10
Argenta 01,"LANDER COUNTY School Trustee, Area 4","GANDOLFO, BILLY",93
Argenta 01,"LANDER COUNTY School Trustee, Area 4","THOMPSON, TODD W.",186
Argenta 01,Lieutenant Governor,"Flores, Lucy",51
Argenta 01,Lieutenant Governor,"Hutchison, Mark",214
Argenta 01,Lieutenant Governor,"Little, Mike",19
Argenta 01,Lieutenant Governor,None Of These Candidates,11
Argenta 01,Secretary Of State,"Cegavske, Barbara K",182
Argenta 01,Secretary Of State,"Marshall, Kate",98
Argenta 01,Secretary Of State,None Of These Candidates,17
Argenta 01,Sheriff,"SCHOORL, REESE",123
Argenta 01,Sheriff,"UNGER, RON",174
Argenta 01,"State Assembly, District 32","Gabriel, Louis ""Wedge""",17
Argenta 01,"State Assembly, District 32","Hansen, Ira",226
Argenta 01,"State Assembly, District 32","Sampaga, John Sharp",49
Argenta 01,State Controller,"Jones, Tom",19
Argenta 01,State Controller,"Knecht, Ron",210
Argenta 01,State Controller,"Martin, Andrew",48
Argenta 01,State Controller,None Of These Candidates,19
Argenta 01,"State Senate, District 14","Gustavson, Don",231
Argenta 01,"State Senate, District 14","Hunt, Joe",58
Argenta 01,State Treasurer,"Cave, Kress K",20
Argenta 01,State Treasurer,None Of These Candidates,11
Argenta 01,State Treasurer,"Schwartz, Dan",194
Argenta 01,State Treasurer,"Wallin, Kim",67
Argenta 01,"Supreme Court Justice, Seat B",None Of These Candidates,53
Argenta 01,"Supreme Court Justice, Seat B","Pickering, Kristina",214
Argenta 01,"Supreme Court Justice, Seat D","Gibbons, Mark",226
Argenta 01,"Supreme Court Justice, Seat D",None Of These Candidates,43
Argenta 01,"U.S. Representative in Congress, District 2","Amodei, Mark E.",219
Argenta 01,"U.S. Representative in Congress, District 2","HANSEN, JANINE",33
Argenta 01,"U.S. Representative in Congress, District 2","Spees, Kristen",41
Argenta 02,Attorney General,"Hansen, Jonathan J",46
Argenta 02,Attorney General,"Laxalt, Adam Paul",190
Argenta 02,Attorney General,"Miller, Ross",98
Argenta 02,Attorney General,None Of These Candidates,16
Argenta 02,COUNTY ASSESSOR,"DUVALL, LURA",314
Argenta 02,COUNTY CLERK,"SULLIVAN, SADIE",321
Argenta 02,County Comm Dist. NO. 1 (CW),"GARNER, BRIAN",125
Argenta 02,County Comm Dist. NO. 1 (CW),"MILLS, DOUG",217
Argenta 02,County Comm Dist. NO. 2 (CW),"BULLOCK, DEAN",139
Argenta 02,County Comm Dist. NO. 2 (CW),"CLARK III, ART",201
Argenta 02,County Comm Dist. NO. 5 (CW),"BAKKER, SEAN",321
Argenta 02,COUNTY RECORDER,"BUNCH, LESLEY",202
Argenta 02,COUNTY RECORDER,"TREVINO, IDONNA",141
Argenta 02,COUNTY TREASURER,"DIAS, ELIZABETH",124
Argenta 02,COUNTY TREASURER,"POWRIE, GRACE",220
Argenta 02,DISTRICT ATTORNEY,"HERRERA, THEODORE C.",307
Argenta 02,"District Court Judge, District 6, Department 1","PLIMPTON, TODD",147
Argenta 02,"District Court Judge, District 6, Department 1","SHIRLEY, JIM C.",195
Argenta 02,Governor,"Goodman, Robert ""Bob""",43
Argenta 02,Governor,None Of These Candidates,9
Argenta 02,Governor,"Sandoval, Brian",279
Argenta 02,Governor,"VanDerBeek, David Lory",20
Argenta 02,"LANDER COUNTY School Trustee, Area 4","GANDOLFO, BILLY",130
Argenta 02,"LANDER COUNTY School Trustee, Area 4","THOMPSON, TODD W.",202
Argenta 02,Lieutenant Governor,"Flores, Lucy",64
Argenta 02,Lieutenant Governor,"Hutchison, Mark",230
Argenta 02,Lieutenant Governor,"Little, Mike",36
Argenta 02,Lieutenant Governor,None Of These Candidates,21
Argenta 02,Secretary Of State,"Cegavske, Barbara K",206
Argenta 02,Secretary Of State,"Marshall, Kate",117
Argenta 02,Secretary Of State,None Of These Candidates,26
Argenta 02,Sheriff,"SCHOORL, REESE",143
Argenta 02,Sheriff,"UNGER, RON",206
Argenta 02,"State Assembly, District 32","Gabriel, Louis ""Wedge""",25
Argenta 02,"State Assembly, District 32","Hansen, Ira",246
Argenta 02,"State Assembly, District 32","Sampaga, John Sharp",77
Argenta 02,State Controller,"Jones, Tom",46
Argenta 02,State Controller,"Knecht, Ron",202
Argenta 02,State Controller,"Martin, Andrew",79
Argenta 02,State Controller,None Of These Candidates,22
Argenta 02,"State Senate, District 14","Gustavson, Don",248
Argenta 02,"State Senate, District 14","Hunt, Joe",97
Argenta 02,State Treasurer,"Cave, Kress K",26
Argenta 02,State Treasurer,None Of These Candidates,18
Argenta 02,State Treasurer,"Schwartz, Dan",220
Argenta 02,State Treasurer,"Wallin, Kim",85
Argenta 02,"Supreme Court Justice, Seat B",None Of These Candidates,79
Argenta 02,"Supreme Court Justice, Seat B","Pickering, Kristina",250
Argenta 02,"Supreme Court Justice, Seat D","Gibbons, Mark",264
Argenta 02,"Supreme Court Justice, Seat D",None Of These Candidates,66
Argenta 02,"U.S. Representative in Congress, District 2","Amodei, Mark E.",235
Argenta 02,"U.S. Representative in Congress, District 2","HANSEN, JANINE",48
Argenta 02,"U.S. Representative in Congress, District 2","Spees, Kristen",67
Argenta 03,Attorney General,"Hansen, Jonathan J",8
Argenta 03,Attorney General,"Laxalt, Adam Paul",64
Argenta 03,Attorney General,"Miller, Ross",27
Argenta 03,Attorney General,None Of These Candidates,1
Argenta 03,COUNTY ASSESSOR,"DUVALL, LURA",89
Argenta 03,COUNTY CLERK,"SULLIVAN, SADIE",90
Argenta 03,County Comm Dist. NO. 1 (CW),"GARNER, BRIAN",46
Argenta 03,County Comm Dist. NO. 1 (CW),"MILLS, DOUG",53
Argenta 03,County Comm Dist. NO. 2 (CW),"BULLOCK, DEAN",41
Argenta 03,County Comm Dist. NO. 2 (CW),"CLARK III, ART",58
Argenta 03,County Comm Dist. NO. 5 (CW),"BAKKER, SEAN",86
Argenta 03,COUNTY RECORDER,"BUNCH, LESLEY",57
Argenta 03,COUNTY RECORDER,"TREVINO, IDONNA",43
Argenta 03,COUNTY TREASURER,"DIAS, ELIZABETH",36
Argenta 03,COUNTY TREASURER,"POWRIE, GRACE",64
Argenta 03,DISTRICT ATTORNEY,"HERRERA, THEODORE C.",83
Argenta 03,"District Court Judge, District 6, Department 1","PLIMPTON, TODD",55
Argenta 03,"District Court Judge, District 6, Department 1","SHIRLEY, JIM C.",46
Argenta 03,Governor,"Goodman, Robert ""Bob""",12
Argenta 03,Governor,None Of These Candidates,1
Argenta 03,Governor,"Sandoval, Brian",85
Argenta 03,Governor,"VanDerBeek, David Lory",3
Argenta 03,"LANDER COUNTY School Trustee, Area 4","GANDOLFO, BILLY",33
Argenta 03,"LANDER COUNTY School Trustee, Area 4","THOMPSON, TODD W.",65
Argenta 03,Lieutenant Governor,"Flores, Lucy",17
Argenta 03,Lieutenant Governor,"Hutchison, Mark",70
Argenta 03,Lieutenant Governor,"Little, Mike",9
Argenta 03,Lieutenant Governor,None Of These Candidates,4
Argenta 03,Secretary Of State,"Cegavske, Barbara K",63
Argenta 03,Secretary Of State,"Marshall, Kate",32
Argenta 03,Secretary Of State,None Of These Candidates,5
Argenta 03,Sheriff,"SCHOORL, REESE",37
Argenta 03,Sheriff,"UNGER, RON",64
Argenta 03,"State Assembly, District 32","Gabriel, Louis ""Wedge""",5
Argenta 03,"State Assembly, District 32","Hansen, Ira",76
Argenta 03,"State Assembly, District 32","Sampaga, John Sharp",16
Argenta 03,State Controller,"Jones, Tom",10
Argenta 03,State Controller,"Knecht, Ron",67
Argenta 03,State Controller,"Martin, Andrew",18
Argenta 03,State Controller,None Of These Candidates,4
Argenta 03,"State Senate, District 14","Gustavson, Don",76
Argenta 03,"State Senate, District 14","Hunt, Joe",23
Argenta 03,State Treasurer,"Cave, Kress K",6
Argenta 03,State Treasurer,None Of These Candidates,4
Argenta 03,State Treasurer,"Schwartz, Dan",66
Argenta 03,State Treasurer,"Wallin, Kim",24
Argenta 03,"Supreme Court Justice, Seat B",None Of These Candidates,18
Argenta 03,"Supreme Court Justice, Seat B","Pickering, Kristina",72
Argenta 03,"Supreme Court Justice, Seat D","Gibbons, Mark",79
Argenta 03,"Supreme Court Justice, Seat D",None Of These Candidates,11
Argenta 03,"U.S. Representative in Congress, District 2","Amodei, Mark E.",76
Argenta 03,"U.S. Representative in Congress, District 2","HANSEN, JANINE",9
Argenta 03,"U.S. Representative in Congress, District 2","Spees, Kristen",15
Argenta 04,Attorney General,"Hansen, Jonathan J",47
Argenta 04,Attorney General,"Laxalt, Adam Paul",281
Argenta 04,Attorney General,"Miller, Ross",78
Argenta 04,Attorney General,None Of These Candidates,8
Argenta 04,COUNTY ASSESSOR,"DUVALL, LURA",378
Argenta 04,COUNTY CLERK,"SULLIVAN, SADIE",387
Argenta 04,County Comm Dist. NO. 1 (CW),"GARNER, BRIAN",147
Argenta 04,County Comm Dist. NO. 1 (CW),"MILLS, DOUG",252
Argenta 04,County Comm Dist. NO. 2 (CW),"BULLOCK, DEAN",176
Argenta 04,County Comm Dist. NO. 2 (CW),"CLARK III, ART",224
Argenta 04,County Comm Dist. NO. 5 (CW),"BAKKER, SEAN",369
Argenta 04,COUNTY RECORDER,"BUNCH, LESLEY",210
Argenta 04,COUNTY RECORDER,"TREVINO, IDONNA",198
Argenta 04,COUNTY TREASURER,"DIAS, ELIZABETH",159
Argenta 04,COUNTY TREASURER,"POWRIE, GRACE",252
Argenta 04,DISTRICT ATTORNEY,"HERRERA, THEODORE C.",363
Argenta 04,"District Court Judge, District 6, Department 1","PLIMPTON, TODD",161
Argenta 04,"District Court Judge, District 6, Department 1","SHIRLEY, JIM C.",240
Argenta 04,Governor,"Goodman, Robert ""Bob""",35
Argenta 04,Governor,None Of These Candidates,10
Argenta 04,Governor,"Sandoval, Brian",348
Argenta 04,Governor,"VanDerBeek, David Lory",22
Argenta 04,"LANDER COUNTY School Trustee, Area 4","GANDOLFO, BILLY",127
Argenta 04,"LANDER COUNTY School Trustee, Area 4","THOMPSON, TODD W.",265
Argenta 04,Lieutenant Governor,"Flores, Lucy",52
Argenta 04,Lieutenant Governor,"Hutchison, Mark",307
Argenta 04,Lieutenant Governor,"Little, Mike",34
Argenta 04,Lieutenant Governor,None Of These Candidates,20
Argenta 04,Secretary Of State,"Cegavske, Barbara K",282
Argenta 04,Secretary Of State,"Marshall, Kate",96
Argenta 04,Secretary Of State,None Of These Candidates,34
Argenta 04,Sheriff,"SCHOORL, REESE",194
Argenta 04,Sheriff,"UNGER, RON",222
Argenta 04,"State Assembly, District 32","Gabriel, Louis ""Wedge""",24
Argenta 04,"State Assembly, District 32","Hansen, Ira",335
Argenta 04,"State Assembly, District 32","Sampaga, John Sharp",52
Argenta 04,State Controller,"Jones, Tom",38
Argenta 04,State Controller,"Knecht, Ron",289
Argenta 04,State Controller,"Martin, Andrew",64
Argenta 04,State Controller,None Of These Candidates,23
Argenta 04,"State Senate, District 14","Gustavson, Don",340
Argenta 04,"State Senate, District 14","Hunt, Joe",70
Argenta 04,State Treasurer,"Cave, Kress K",27
Argenta 04,State Treasurer,None Of These Candidates,24
Argenta 04,State Treasurer,"Schwartz, Dan",297
Argenta 04,State Treasurer,"Wallin, Kim",66
Argenta 04,"Supreme Court Justice, Seat B",None Of These Candidates,87
Argenta 04,"Supreme Court Justice, Seat B","Pickering, Kristina",299
Argenta 04,"Supreme Court Justice, Seat D","Gibbons, Mark",316
Argenta 04,"Supreme Court Justice, Seat D",None Of These Candidates,72
Argenta 04,"U.S. Representative in Congress, District 2","Amodei, Mark E.",317
Argenta 04,"U.S. Representative in Congress, District 2","HANSEN, JANINE",41
Argenta 04,"U.S. Representative in Congress, District 2","Spees, Kristen",55
Argenta 05,Attorney General,"Hansen, Jonathan J",42
Argenta 05,Attorney General,"Laxalt, Adam Paul",243
Argenta 05,Attorney General,"Miller, Ross",69
Argenta 05,Attorney General,None Of These Candidates,14
Argenta 05,COUNTY ASSESSOR,"DUVALL, LURA",342
Argenta 05,COUNTY CLERK,"SULLIVAN, SADIE",349
Argenta 05,County Comm Dist. NO. 1 (CW),"GARNER, BRIAN",134
Argenta 05,County Comm Dist. NO. 1 (CW),"MILLS, DOUG",225
Argenta 05,County Comm Dist. NO. 2 (CW),"BULLOCK, DEAN",151
Argenta 05,County Comm Dist. NO. 2 (CW),"CLARK III, ART",206
Argenta 05,County Comm Dist. NO. 5 (CW),"BAKKER, SEAN",339
Argenta 05,COUNTY RECORDER,"BUNCH, LESLEY",219
Argenta 05,COUNTY RECORDER,"TREVINO, IDONNA",143
Argenta 05,COUNTY TREASURER,"DIAS, ELIZABETH",150
Argenta 05,COUNTY TREASURER,"POWRIE, GRACE",215
Argenta 05,DISTRICT ATTORNEY,"HERRERA, THEODORE C.",333
Argenta 05,"District Court Judge, District 6, Department 1","PLIMPTON, TODD",134
Argenta 05,"District Court Judge, District 6, Department 1","SHIRLEY, JIM C.",221
Argenta 05,Governor,"Goodman, Robert ""Bob""",26
Argenta 05,Governor,None Of These Candidates,11
Argenta 05,Governor,"Sandoval, Brian",313
Argenta 05,Governor,"VanDerBeek, David Lory",16
Argenta 05,"LANDER COUNTY School Trustee, Area 4","GANDOLFO, BILLY",129
Argenta 05,"LANDER COUNTY School Trustee, Area 4","THOMPSON, TODD W.",221
Argenta 05,Lieutenant Governor,"Flores, Lucy",41
Argenta 05,Lieutenant Governor,"Hutchison, Mark",272
Argenta 05,Lieutenant Governor,"Little, Mike",36
Argenta 05,Lieutenant Governor,None Of These Candidates,17
Argenta 05,Secretary Of State,"Cegavske, Barbara K",251
Argenta 05,Secretary Of State,"Marshall, Kate",94
Argenta 05,Secretary Of State,None Of These Candidates,21
Argenta 05,Sheriff,"SCHOORL, REESE",169
Argenta 05,Sheriff,"UNGER, RON",195
Argenta 05,"State Assembly, District 32","Gabriel, Louis ""Wedge""",18
Argenta 05,"State Assembly, District 32","Hansen, Ira",291
