precinct,office,candidate,votes
AMARGOSA VLY 06,Attorney General,"Hansen, Jonathan J",30
AMARGOSA VLY 06,Attorney General,"Laxalt, Adam Paul",135
AMARGOSA VLY 06,Attorney General,"Miller, Ross",70
AMARGOSA VLY 06,Attorney General,None Of These Candidates,6
AMARGOSA VLY 06,COUNTY ASSESSOR,"MATSON, SHIRLEY",118
AMARGOSA VLY 06,COUNTY ASSESSOR,"STRINGER, SHEREE",110
AMARGOSA VLY 06,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",179
AMARGOSA VLY 06,COUNTY CLERK,"WINN, SHEILA",59
AMARGOSA VLY 06,COUNTY RECORDER,"BEATTY, DEBORAH",210
AMARGOSA VLY 06,County Sheriff - NYE - NonPartisan,"MARSHALL, RICK",40
AMARGOSA VLY 06,County Sheriff - NYE - NonPartisan,"WEHRLY, SHARON",196
AMARGOSA VLY 06,COUNTY TREASURER,"BILLMAN, RICHARD",201
AMARGOSA VLY 06,DISTRICT ATTORNEY,"BELLO, ANGELA A.",152
AMARGOSA VLY 06,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",90
AMARGOSA VLY 06,"District Court Judge, District 5, Department  2","DONOHUE, LILLIAN JO ""LIL""",70
AMARGOSA VLY 06,"District Court Judge, District 5, Department  2","LANE, ROBERT W.",157
AMARGOSA VLY 06,Governor,"Goodman, Robert ""Bob""",45
AMARGOSA VLY 06,Governor,None Of These Candidates,2
AMARGOSA VLY 06,Governor,"Sandoval, Brian",174
AMARGOSA VLY 06,Governor,"VanDerBeek, David Lory",22
AMARGOSA VLY 06,Lieutenant Governor,"Flores, Lucy",50
AMARGOSA VLY 06,Lieutenant Governor,"Hutchison, Mark",158
AMARGOSA VLY 06,Lieutenant Governor,"Little, Mike",25
AMARGOSA VLY 06,Lieutenant Governor,None Of These Candidates,8
AMARGOSA VLY 06,PUBLIC ADMINISTRATOR,"DORAND-RUDOLF, ROBIN",118
AMARGOSA VLY 06,PUBLIC ADMINISTRATOR,"PILKINGTON, ROBERT R.",102
AMARGOSA VLY 06,Secretary Of State,"Cegavske, Barbara K",146
AMARGOSA VLY 06,Secretary Of State,"Marshall, Kate",80
AMARGOSA VLY 06,Secretary Of State,None Of These Candidates,14
AMARGOSA VLY 06,"State Assembly, District 36","Oscarson, James",209
AMARGOSA VLY 06,State Controller,"Jones, Tom",38
AMARGOSA VLY 06,State Controller,"Knecht, Ron",137
AMARGOSA VLY 06,State Controller,"Martin, Andrew",52
AMARGOSA VLY 06,State Controller,None Of These Candidates,12
AMARGOSA VLY 06,State Treasurer,"Cave, Kress K",26
AMARGOSA VLY 06,State Treasurer,None Of These Candidates,10
AMARGOSA VLY 06,State Treasurer,"Schwartz, Dan",144
AMARGOSA VLY 06,State Treasurer,"Wallin, Kim",57
AMARGOSA VLY 06,"Supreme Court Justice, Seat B",None Of These Candidates,47
AMARGOSA VLY 06,"Supreme Court Justice, Seat B","Pickering, Kristina",175
AMARGOSA VLY 06,"Supreme Court Justice, Seat D","Gibbons, Mark",185
AMARGOSA VLY 06,"Supreme Court Justice, Seat D",None Of These Candidates,38
AMARGOSA VLY 06,"U.S. Representative in Congress, District 4","Best, Russell",24
AMARGOSA VLY 06,"U.S. Representative in Congress, District 4","Brown, Steve",12
AMARGOSA VLY 06,"U.S. Representative in Congress, District 4","Hardy, Cresent",137
AMARGOSA VLY 06,"U.S. Representative in Congress, District 4","Horsford, Steven A.",66
BEATTY 01,Attorney General,"Hansen, Jonathan J",31
BEATTY 01,Attorney General,"Laxalt, Adam Paul",114
BEATTY 01,Attorney General,"Miller, Ross",76
BEATTY 01,Attorney General,None Of These Candidates,17
BEATTY 01,COUNTY ASSESSOR,"MATSON, SHIRLEY",97
BEATTY 01,COUNTY ASSESSOR,"STRINGER, SHEREE",117
BEATTY 01,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",188
BEATTY 01,COUNTY CLERK,"WINN, SHEILA",46
BEATTY 01,COUNTY RECORDER,"BEATTY, DEBORAH",207
BEATTY 01,County Sheriff - NYE - NonPartisan,"MARSHALL, RICK",58
BEATTY 01,County Sheriff - NYE - NonPartisan,"WEHRLY, SHARON",172
BEATTY 01,COUNTY TREASURER,"BILLMAN, RICHARD",206
BEATTY 01,DISTRICT ATTORNEY,"BELLO, ANGELA A.",130
BEATTY 01,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",107
BEATTY 01,"District Court Judge, District 5, Department  2","DONOHUE, LILLIAN JO ""LIL""",83
BEATTY 01,"District Court Judge, District 5, Department  2","LANE, ROBERT W.",133
BEATTY 01,Governor,"Goodman, Robert ""Bob""",39
BEATTY 01,Governor,None Of These Candidates,8
BEATTY 01,Governor,"Sandoval, Brian",172
BEATTY 01,Governor,"VanDerBeek, David Lory",19
BEATTY 01,Lieutenant Governor,"Flores, Lucy",46
BEATTY 01,Lieutenant Governor,"Hutchison, Mark",161
BEATTY 01,Lieutenant Governor,"Little, Mike",19
BEATTY 01,Lieutenant Governor,None Of These Candidates,14
BEATTY 01,PUBLIC ADMINISTRATOR,"DORAND-RUDOLF, ROBIN",132
BEATTY 01,PUBLIC ADMINISTRATOR,"PILKINGTON, ROBERT R.",78
BEATTY 01,School Board Trustee Area I,"FORSGREN, EDNA JEAN",97
BEATTY 01,School Board Trustee Area I,"OTERO, TAMMY",96
BEATTY 01,Secretary Of State,"Cegavske, Barbara K",147
BEATTY 01,Secretary Of State,"Marshall, Kate",67
BEATTY 01,Secretary Of State,None Of These Candidates,23
BEATTY 01,"State Assembly, District 36","Oscarson, James",206
BEATTY 01,State Controller,"Jones, Tom",32
BEATTY 01,State Controller,"Knecht, Ron",131
BEATTY 01,State Controller,"Martin, Andrew",50
BEATTY 01,State Controller,None Of These Candidates,21
BEATTY 01,State Treasurer,"Cave, Kress K",17
BEATTY 01,State Treasurer,None Of These Candidates,19
BEATTY 01,State Treasurer,"Schwartz, Dan",129
BEATTY 01,State Treasurer,"Wallin, Kim",67
BEATTY 01,"Supreme Court Justice, Seat B",None Of These Candidates,53
BEATTY 01,"Supreme Court Justice, Seat B","Pickering, Kristina",160
BEATTY 01,"Supreme Court Justice, Seat D","Gibbons, Mark",173
BEATTY 01,"Supreme Court Justice, Seat D",None Of These Candidates,41
BEATTY 01,"U.S. Representative in Congress, District 4","Best, Russell",25
BEATTY 01,"U.S. Representative in Congress, District 4","Brown, Steve",11
BEATTY 01,"U.S. Representative in Congress, District 4","Hardy, Cresent",129
BEATTY 01,"U.S. Representative in Congress, District 4","Horsford, Steven A.",70
CURRANT 02,Attorney General,"Hansen, Jonathan J",5
CURRANT 02,Attorney General,"Laxalt, Adam Paul",23
CURRANT 02,Attorney General,"Miller, Ross",3
CURRANT 02,Attorney General,None Of These Candidates,1
CURRANT 02,COUNTY ASSESSOR,"MATSON, SHIRLEY",17
CURRANT 02,COUNTY ASSESSOR,"STRINGER, SHEREE",14
CURRANT 02,COUNTY CLERK,"MERLINO, SANDRA ""SAM""",33
CURRANT 02,COUNTY CLERK,"WINN, SHEILA",0
CURRANT 02,COUNTY RECORDER,"BEATTY, DEBORAH",25
CURRANT 02,County Sheriff - NYE - NonPartisan,"MARSHALL, RICK",16
CURRANT 02,County Sheriff - NYE - NonPartisan,"WEHRLY, SHARON",17
CURRANT 02,COUNTY TREASURER,"BILLMAN, RICHARD",25
CURRANT 02,DISTRICT ATTORNEY,"BELLO, ANGELA A.",23
CURRANT 02,DISTRICT ATTORNEY,"KUNZI, BRIAN T.",9
CURRANT 02,"District Court Judge, District 5, Department  2","DONOHUE, LILLIAN JO ""LIL""",18
CURRANT 02,"District Court Judge, District 5, Department  2","LANE, ROBERT W.",15
CURRANT 02,Governor,"Goodman, Robert ""Bob""",1
CURRANT 02,Governor,None Of These Candidates,1
CURRANT 02,Governor,"Sandoval, Brian",29
CURRANT 02,Governor,"VanDerBeek, David Lory",2
CURRANT 02,Lieutenant Governor,"Flores, Lucy",1
CURRANT 02,Lieutenant Governor,"Hutchison, Mark",27
