precinct,office,candidate,votes
Precinct 101,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",248
Precinct 101,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"MERRIWETHER, SUE",252
Precinct 101,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",252
Precinct 101,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",245
Precinct 101,Governor (Democratic),"Chang, Charles ""Charlie""",7
Precinct 101,Governor (Democratic),"Conquest, Frederick L.",1
Precinct 101,Governor (Democratic),"Frye, Stephen H.",8
Precinct 101,Governor (Democratic),"Goodman, Robert ""Bob""",12
Precinct 101,Governor (Democratic),"Hyepock, Chris",8
Precinct 101,Governor (Democratic),None Of These Candidates,33
Precinct 101,Governor (Democratic),"Rheinhart, Allen",4
Precinct 101,Governor (Democratic),"Rutledge, John",14
Precinct 101,Governor (Democratic),"Shabazz, Abdul H.",1
Precinct 101,Governor (Republican),"Hamilton, Eddie ""In Liberty""",6
Precinct 101,Governor (Republican),"Marinch, Gary",2
Precinct 101,Governor (Republican),None Of These Candidates,4
Precinct 101,Governor (Republican),"Sandoval, Brian",133
Precinct 101,Governor (Republican),"Tarbell, William",2
Precinct 101,Governor (Republican),"Tighe, Thomas J.",5
Precinct 101,Lieutenant Governor (Democratic),"Flores, Lucy",63
Precinct 101,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",6
Precinct 101,Lieutenant Governor (Democratic),None Of These Candidates,20
Precinct 101,Lieutenant Governor (Republican),"Dyer, Chris",11
Precinct 101,Lieutenant Governor (Republican),"Hutchison, Mark",93
Precinct 101,Lieutenant Governor (Republican),"Lowden, Sue",33
Precinct 101,Lieutenant Governor (Republican),None Of These Candidates,12
Precinct 101,School Trustee District 6 - NP (Nonpartisan),"CONTINE, DEONNE",245
Precinct 101,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",155
Precinct 101,Sheriff - CARSON CITY - NP (Nonpartisan),"GIBSON, DON",52
Precinct 101,Sheriff - CARSON CITY - NP (Nonpartisan),"GONZALES, DANIEL",75
Precinct 101,Sheriff - CARSON CITY - NP (Nonpartisan),"HOULE, LORNE R.",4
Precinct 101,"State Assembly, District 40 (Republican)","Block, John ""Jed""",79
Precinct 101,"State Assembly, District 40 (Republican)","O'Neill, Philip ""PK""",65
Precinct 101,State Controller (Republican),"Arlint, Cort R.",16
Precinct 101,State Controller (Republican),"Herr, Barry",18
Precinct 101,State Controller (Republican),"Knecht, Ron",91
Precinct 101,State Controller (Republican),None Of These Candidates,20
Precinct 101,"State Senate, District 16 (Republican)","Kieckhefer, Ben",85
Precinct 101,"State Senate, District 16 (Republican)","Schmidt, Gary",64
Precinct 101,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",249
Precinct 101,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",8
Precinct 101,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",32
Precinct 101,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",8
Precinct 101,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",33
Precinct 103,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",397
Precinct 103,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"MERRIWETHER, SUE",395
Precinct 103,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",385
Precinct 103,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",384
Precinct 103,Governor (Democratic),"Chang, Charles ""Charlie""",7
Precinct 103,Governor (Democratic),"Conquest, Frederick L.",1
Precinct 103,Governor (Democratic),"Frye, Stephen H.",11
Precinct 103,Governor (Democratic),"Goodman, Robert ""Bob""",12
Precinct 103,Governor (Democratic),"Hyepock, Chris",10
Precinct 103,Governor (Democratic),None Of These Candidates,51
Precinct 103,Governor (Democratic),"Rheinhart, Allen",11
Precinct 103,Governor (Democratic),"Rutledge, John",20
Precinct 103,Governor (Democratic),"Shabazz, Abdul H.",2
Precinct 103,Governor (Republican),"Hamilton, Eddie ""In Liberty""",5
Precinct 103,Governor (Republican),"Marinch, Gary",2
Precinct 103,Governor (Republican),None Of These Candidates,11
Precinct 103,Governor (Republican),"Sandoval, Brian",259
Precinct 103,Governor (Republican),"Tarbell, William",4
Precinct 103,Governor (Republican),"Tighe, Thomas J.",6
Precinct 103,Lieutenant Governor (Democratic),"Flores, Lucy",97
Precinct 103,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",11
Precinct 103,Lieutenant Governor (Democratic),None Of These Candidates,22
Precinct 103,Lieutenant Governor (Republican),"Dyer, Chris",15
Precinct 103,Lieutenant Governor (Republican),"Hutchison, Mark",183
Precinct 103,Lieutenant Governor (Republican),"Lowden, Sue",71
Precinct 103,Lieutenant Governor (Republican),None Of These Candidates,14
Precinct 103,School Trustee District 6 - NP (Nonpartisan),"CONTINE, DEONNE",371
Precinct 103,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",292
Precinct 103,Sheriff - CARSON CITY - NP (Nonpartisan),"GIBSON, DON",74
Precinct 103,Sheriff - CARSON CITY - NP (Nonpartisan),"GONZALES, DANIEL",97
Precinct 103,Sheriff - CARSON CITY - NP (Nonpartisan),"HOULE, LORNE R.",2
Precinct 103,"State Assembly, District 40 (Republican)","Block, John ""Jed""",125
Precinct 103,"State Assembly, District 40 (Republican)","O'Neill, Philip ""PK""",148
Precinct 103,State Controller (Republican),"Arlint, Cort R.",22
Precinct 103,State Controller (Republican),"Herr, Barry",23
Precinct 103,State Controller (Republican),"Knecht, Ron",210
Precinct 103,State Controller (Republican),None Of These Candidates,24
Precinct 103,"State Senate, District 16 (Republican)","Kieckhefer, Ben",195
Precinct 103,"State Senate, District 16 (Republican)","Schmidt, Gary",78
Precinct 103,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",395
Precinct 103,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",15
Precinct 103,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",25
Precinct 103,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",24
Precinct 103,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",42
Precinct 105,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",455
Precinct 105,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"MERRIWETHER, SUE",451
Precinct 105,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",463
Precinct 105,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",454
Precinct 105,Governor (Democratic),"Chang, Charles ""Charlie""",3
Precinct 105,Governor (Democratic),"Conquest, Frederick L.",0
Precinct 105,Governor (Democratic),"Frye, Stephen H.",17
Precinct 105,Governor (Democratic),"Goodman, Robert ""Bob""",8
Precinct 105,Governor (Democratic),"Hyepock, Chris",6
Precinct 105,Governor (Democratic),None Of These Candidates,49
Precinct 105,Governor (Democratic),"Rheinhart, Allen",1
Precinct 105,Governor (Democratic),"Rutledge, John",29
Precinct 105,Governor (Democratic),"Shabazz, Abdul H.",5
Precinct 105,Governor (Republican),"Hamilton, Eddie ""In Liberty""",10
Precinct 105,Governor (Republican),"Marinch, Gary",1
Precinct 105,Governor (Republican),None Of These Candidates,14
Precinct 105,Governor (Republican),"Sandoval, Brian",334
Precinct 105,Governor (Republican),"Tarbell, William",2
Precinct 105,Governor (Republican),"Tighe, Thomas J.",1
Precinct 105,Lieutenant Governor (Democratic),"Flores, Lucy",93
Precinct 105,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",8
Precinct 105,Lieutenant Governor (Democratic),None Of These Candidates,24
Precinct 105,Lieutenant Governor (Republican),"Dyer, Chris",9
Precinct 105,Lieutenant Governor (Republican),"Hutchison, Mark",223
Precinct 105,Lieutenant Governor (Republican),"Lowden, Sue",117
Precinct 105,Lieutenant Governor (Republican),None Of These Candidates,14
Precinct 105,School Trustee District 6 - NP (Nonpartisan),"CONTINE, DEONNE",440
Precinct 105,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",338
Precinct 105,Sheriff - CARSON CITY - NP (Nonpartisan),"GIBSON, DON",76
Precinct 105,Sheriff - CARSON CITY - NP (Nonpartisan),"GONZALES, DANIEL",132
Precinct 105,Sheriff - CARSON CITY - NP (Nonpartisan),"HOULE, LORNE R.",1
Precinct 105,"State Assembly, District 40 (Republican)","Block, John ""Jed""",120
Precinct 105,"State Assembly, District 40 (Republican)","O'Neill, Philip ""PK""",226
Precinct 105,State Controller (Republican),"Arlint, Cort R.",29
Precinct 105,State Controller (Republican),"Herr, Barry",33
Precinct 105,State Controller (Republican),"Knecht, Ron",269
Precinct 105,State Controller (Republican),None Of These Candidates,23
Precinct 105,"State Senate, District 16 (Republican)","Kieckhefer, Ben",242
Precinct 105,"State Senate, District 16 (Republican)","Schmidt, Gary",110
Precinct 105,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",467
Precinct 105,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",24
Precinct 105,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",25
Precinct 105,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",18
Precinct 105,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",39
Precinct 107,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",371
Precinct 107,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"MERRIWETHER, SUE",374
Precinct 107,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",379
Precinct 107,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",371
Precinct 107,Governor (Democratic),"Chang, Charles ""Charlie""",5
Precinct 107,Governor (Democratic),"Conquest, Frederick L.",3
Precinct 107,Governor (Democratic),"Frye, Stephen H.",5
Precinct 107,Governor (Democratic),"Goodman, Robert ""Bob""",16
Precinct 107,Governor (Democratic),"Hyepock, Chris",7
Precinct 107,Governor (Democratic),None Of These Candidates,39
Precinct 107,Governor (Democratic),"Rheinhart, Allen",3
Precinct 107,Governor (Democratic),"Rutledge, John",11
Precinct 107,Governor (Democratic),"Shabazz, Abdul H.",7
Precinct 107,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
Precinct 107,Governor (Republican),"Marinch, Gary",2
Precinct 107,Governor (Republican),None Of These Candidates,9
Precinct 107,Governor (Republican),"Sandoval, Brian",277
Precinct 107,Governor (Republican),"Tarbell, William",4
Precinct 109,Lieutenant Governor (Republican),"Lowden, Sue",79
Precinct 109,Lieutenant Governor (Republican),None Of These Candidates,10
Precinct 109,School Trustee District 6 - NP (Nonpartisan),"CONTINE, DEONNE",360
Precinct 109,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",262
Precinct 109,Sheriff - CARSON CITY - NP (Nonpartisan),"GIBSON, DON",77
Precinct 109,Sheriff - CARSON CITY - NP (Nonpartisan),"GONZALES, DANIEL",106
Precinct 109,Sheriff - CARSON CITY - NP (Nonpartisan),"HOULE, LORNE R.",1
Precinct 109,"State Assembly, District 40 (Republican)","Block, John ""Jed""",143
Precinct 109,"State Assembly, District 40 (Republican)","O'Neill, Philip ""PK""",117
Precinct 109,State Controller (Republican),"Arlint, Cort R.",24
Precinct 109,State Controller (Republican),"Herr, Barry",27
Precinct 109,State Controller (Republican),"Knecht, Ron",189
Precinct 109,State Controller (Republican),None Of These Candidates,22
Precinct 109,"State Senate, District 16 (Republican)","Kieckhefer, Ben",178
Precinct 109,"State Senate, District 16 (Republican)","Schmidt, Gary",80
Precinct 109,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",388
Precinct 109,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",22
Precinct 109,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",25
Precinct 109,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",15
Precinct 109,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",27
Precinct 111,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",240
Precinct 111,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"MERRIWETHER, SUE",241
Precinct 111,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",241
Precinct 111,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",247
Precinct 111,Governor (Democratic),"Chang, Charles ""Charlie""",8
Precinct 111,Governor (Democratic),"Conquest, Frederick L.",2
Precinct 111,Governor (Democratic),"Frye, Stephen H.",14
Precinct 111,Governor (Democratic),"Goodman, Robert ""Bob""",14
Precinct 111,Governor (Democratic),"Hyepock, Chris",4
Precinct 111,Governor (Democratic),None Of These Candidates,29
