precinct,office,candidate,votes
01-Centerville,Attorney General,"Hansen, Jonathan J",13
01-Centerville,Attorney General,"Laxalt, Adam Paul",286
01-Centerville,Attorney General,"Miller, Ross",121
01-Centerville,Attorney General,None Of These Candidates,12
01-Centerville,Constable East Fork,"GILBERT, PAUL E.",371
01-Centerville,COUNTY ASSESSOR,"SONNEMANN, DOUGLAS W. ""Doug""",381
01-Centerville,County Clerk/Treasurer,"THRAN, TED",371
01-Centerville,County Commissioner District 2,"THALER, STEVEN",356
01-Centerville,County Commissioner District 4,"MCDERMID, NANCY",354
01-Centerville,COUNTY RECORDER,"ELLISON, KAREN",365
01-Centerville,DISTRICT ATTORNEY,"JACKSON, MARK",370
01-Centerville,EAST FORK Swimming Pool District - 2 Seats,"ELLISON, DAVE",154
01-Centerville,EAST FORK Swimming Pool District - 2 Seats,"INGHAM, THOMAS",77
01-Centerville,EAST FORK Swimming Pool District - 2 Seats,"MCCORMICK, MICHAEL",167
01-Centerville,EAST FORK Swimming Pool District - 2 Seats,"TAYLOR, GREG",136
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"JAMES, JEFF",62
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"JAMES, SHARI",55
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"NEWLON, BRAD",69
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"TETER, LEANN M.",48
01-Centerville,Governor,"Goodman, Robert ""Bob""",28
01-Centerville,Governor,None Of These Candidates,9
01-Centerville,Governor,"Sandoval, Brian",386
01-Centerville,Governor,"VanDerBeek, David Lory",10
01-Centerville,Lieutenant Governor,"Flores, Lucy",65
01-Centerville,Lieutenant Governor,"Hutchison, Mark",346
01-Centerville,Lieutenant Governor,"Little, Mike",14
01-Centerville,Lieutenant Governor,None Of These Candidates,6
01-Centerville,PUBLIC ADMINISTRATOR,"SPRINGMEYER, CLAUDETTE",374
01-Centerville,Secretary Of State,"Cegavske, Barbara K",279
01-Centerville,Secretary Of State,"Marshall, Kate",127
01-Centerville,Secretary Of State,None Of These Candidates,23
01-Centerville,Sheriff,"BRADY, DAVID J.",131
01-Centerville,Sheriff,"PIERINI, RONALD ""RON""",285
01-Centerville,"State Assembly, District 39","GIORDANO, AL",82
01-Centerville,"State Assembly, District 39","Wheeler, Jim",331
01-Centerville,State Controller,"Jones, Tom",18
01-Centerville,State Controller,"Knecht, Ron",322
01-Centerville,State Controller,"Martin, Andrew",73
01-Centerville,State Controller,None Of These Candidates,10
01-Centerville,"State Senate, District 17","SETTELMEYER, JAMES A.",375
01-Centerville,State Treasurer,"Cave, Kress K",10
01-Centerville,State Treasurer,None Of These Candidates,8
01-Centerville,State Treasurer,"Schwartz, Dan",297
01-Centerville,State Treasurer,"Wallin, Kim",111
01-Centerville,"Supreme Court Justice, Seat B",None Of These Candidates,63
01-Centerville,"Supreme Court Justice, Seat B","Pickering, Kristina",301
01-Centerville,"Supreme Court Justice, Seat D","Gibbons, Mark",335
01-Centerville,"Supreme Court Justice, Seat D",None Of These Candidates,50
01-Centerville,"U.S. Representative in Congress, District 2","Amodei, Mark E.",358
01-Centerville,"U.S. Representative in Congress, District 2","HANSEN, JANINE",16
01-Centerville,"U.S. Representative in Congress, District 2","Spees, Kristen",58
02-Fish Springs,Attorney General,"Hansen, Jonathan J",24
02-Fish Springs,Attorney General,"Laxalt, Adam Paul",485
02-Fish Springs,Attorney General,"Miller, Ross",197
02-Fish Springs,Attorney General,None Of These Candidates,24
02-Fish Springs,Constable East Fork,"GILBERT, PAUL E.",607
02-Fish Springs,COUNTY ASSESSOR,"SONNEMANN, DOUGLAS W. ""Doug""",622
02-Fish Springs,County Clerk/Treasurer,"THRAN, TED",604
02-Fish Springs,County Commissioner District 2,"THALER, STEVEN",602
