precinct,office,candidate,votes
1 - ALAMO,Attorney General,"Hansen, Jonathan J",23
1 - ALAMO,Attorney General,"Laxalt, Adam Paul",291
1 - ALAMO,Attorney General,"Miller, Ross",68
1 - ALAMO,Attorney General,None Of These Candidates,10
1 - ALAMO,COUNTY ASSESSOR,"HOLT, MARK",298
1 - ALAMO,COUNTY ASSESSOR,"MCBRIDE, MELANIE K.",95
1 - ALAMO,COUNTY CLERK,"LLOYD, LISA C.",374
1 - ALAMO,County Comm Dist. B (CW),"DONOHUE, A. PAUL",352
1 - ALAMO,County Comm Dist. D (CW),"PHILLIPS, KEVIN J.",353
1 - ALAMO,COUNTY TREASURER,"FREHNER, SHAWN",368
1 - ALAMO,DISTRICT ATTORNEY,"HOOGE, DANIEL M.",337
1 - ALAMO,Governor,"Goodman, Robert ""Bob""",28
1 - ALAMO,Governor,None Of These Candidates,5
1 - ALAMO,Governor,"Sandoval, Brian",349
1 - ALAMO,Governor,"VanDerBeek, David Lory",14
1 - ALAMO,Lieutenant Governor,"Flores, Lucy",38
1 - ALAMO,Lieutenant Governor,"Hutchison, Mark",331
1 - ALAMO,Lieutenant Governor,"Little, Mike",17
1 - ALAMO,Lieutenant Governor,None Of These Candidates,8
1 - ALAMO,Recorder/Auditor,"BOUCHER, LESLIE",222
1 - ALAMO,Recorder/Auditor,"SEVERNS, DAVID J.",149
1 - ALAMO,Secretary Of State,"Cegavske, Barbara K",298
1 - ALAMO,Secretary Of State,"Marshall, Kate",83
1 - ALAMO,Secretary Of State,None Of These Candidates,12
1 - ALAMO,"State Assembly, District 36","Oscarson, James",359
1 - ALAMO,State Controller,"Jones, Tom",22
1 - ALAMO,State Controller,"Knecht, Ron",305
1 - ALAMO,State Controller,"Martin, Andrew",39
1 - ALAMO,State Controller,None Of These Candidates,22
1 - ALAMO,State Treasurer,"Cave, Kress K",8
1 - ALAMO,State Treasurer,None Of These Candidates,23
1 - ALAMO,State Treasurer,"Schwartz, Dan",311
1 - ALAMO,State Treasurer,"Wallin, Kim",47
1 - ALAMO,"Supreme Court Justice, Seat B",None Of These Candidates,65
1 - ALAMO,"Supreme Court Justice, Seat B","Pickering, Kristina",294
1 - ALAMO,"Supreme Court Justice, Seat D","Gibbons, Mark",320
1 - ALAMO,"Supreme Court Justice, Seat D",None Of These Candidates,51
1 - ALAMO,"U.S. Representative in Congress, District 4","Best, Russell",14
1 - ALAMO,"U.S. Representative in Congress, District 4","Brown, Steve",5
1 - ALAMO,"U.S. Representative in Congress, District 4","Hardy, Cresent",318
1 - ALAMO,"U.S. Representative in Congress, District 4","Horsford, Steven A.",56
2 - CALIENTE,Attorney General,"Hansen, Jonathan J",45
2 - CALIENTE,Attorney General,"Laxalt, Adam Paul",248
2 - CALIENTE,Attorney General,"Miller, Ross",120
2 - CALIENTE,Attorney General,None Of These Candidates,19
2 - CALIENTE,COUNTY ASSESSOR,"HOLT, MARK",253
