precinct,office,candidate,votes
Argenta 01,County Comm Dist. NO. 2 (CW) (Republican),"BROUGHTON, DAVID M.",32
Argenta 01,County Comm Dist. NO. 2 (CW) (Republican),"BULLOCK, DEAN",53
Argenta 01,County Comm Dist. NO. 2 (CW) (Republican),"CLARK, ART III",39
Argenta 01,County Comm Dist. NO. 2 (CW) (Republican),"LOVE, NICHOLAS A.",8
Argenta 01,County Comm Dist. NO. 5 (CW) (Republican),"BAKKER, SEAN",89
Argenta 01,County Comm Dist. NO. 5 (CW) (Republican),"LAURITZEN, NATHAN",15
Argenta 01,County Comm Dist. NO. 5 (CW) (Republican),"MASON, DAVID R.",27
Argenta 01,"District Court Judge, District 6, Department 1 (Nonpartisan)","PASQUALE, KEVIN L.",52
Argenta 01,"District Court Judge, District 6, Department 1 (Nonpartisan)","PLIMPTON, TODD",45
Argenta 01,"District Court Judge, District 6, Department 1 (Nonpartisan)","SHIRLEY, JIM C.",87
Argenta 01,"District Court Judge, District 6, Department 2 (Nonpartisan)","MONTERO, MICHAEL R.",167
Argenta 01,Governor (Democratic),"Chang, Charles ""Charlie""",2
Argenta 01,Governor (Democratic),"Conquest, Frederick L.",1
Argenta 01,Governor (Democratic),"Frye, Stephen H.",3
Argenta 01,Governor (Democratic),"Goodman, Robert ""Bob""",5
Argenta 01,Governor (Democratic),"Hyepock, Chris",1
Argenta 01,Governor (Democratic),None Of These Candidates,15
Argenta 01,Governor (Democratic),"Rheinhart, Allen",2
Argenta 01,Governor (Democratic),"Rutledge, John",6
Argenta 01,Governor (Democratic),"Shabazz, Abdul H.",0
Argenta 01,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
Argenta 01,Governor (Republican),"Marinch, Gary",2
Argenta 01,Governor (Republican),None Of These Candidates,4
Argenta 01,Governor (Republican),"Sandoval, Brian",120
Argenta 01,Governor (Republican),"Tarbell, William",0
Argenta 01,Governor (Republican),"Tighe, Thomas J.",2
Argenta 01,"LANDER COUNTY Hospital Dist Trustee, Seat A (Nonpartisan)","SAM, MARLA",162
Argenta 01,"LANDER COUNTY Hospital Dist Trustee, Seat D (Nonpartisan)","BRICKLEY, PATRICIA",170
Argenta 01,"LANDER COUNTY Hospital Dist Trustee, Seat E (Nonpartisan)","LAURITZEN, LINDA",167
Argenta 01,"LANDER COUNTY Hospital Dist Trustee, Seat F (Nonpartisan)","LOCKRIDGE, NANCY",168
