precinct,office,candidate,votes
Precinct 1,"District Court Judge, District 6, Department  1 (Nonpartisan)","PASQUALE, KEVIN L.",69
Precinct 1,"District Court Judge, District 6, Department  1 (Nonpartisan)","PLIMPTON, TODD",73
Precinct 1,"District Court Judge, District 6, Department  1 (Nonpartisan)","SHIRLEY, JIM C.",35
Precinct 1,"District Court Judge, District 6, Department  2 (Nonpartisan)","MONTERO, MICHAEL R.",160
Precinct 1,Governor (Democratic),"Chang, Charles ""Charlie""",5
Precinct 1,Governor (Democratic),"Conquest, Frederick L.",0
Precinct 1,Governor (Democratic),"Frye, Stephen H.",3
Precinct 1,Governor (Democratic),"Goodman, Robert ""Bob""",9
Precinct 1,Governor (Democratic),"Hyepock, Chris",0
Precinct 1,Governor (Democratic),None Of These Candidates,16
Precinct 1,Governor (Democratic),"Rheinhart, Allen",2
Precinct 1,Governor (Democratic),"Rutledge, John",2
Precinct 1,Governor (Democratic),"Shabazz, Abdul H.",2
Precinct 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
Precinct 1,Governor (Republican),"Marinch, Gary",4
Precinct 1,Governor (Republican),None Of These Candidates,6
Precinct 1,Governor (Republican),"Sandoval, Brian",86
Precinct 1,Governor (Republican),"Tarbell, William",2
Precinct 1,Governor (Republican),"Tighe, Thomas J.",4
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","COOK, RICHARD G.",53
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","HANZLIK, MAURICE J. ""MOE""",67
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","HARTLEY, DALE",37
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat C (Nonpartisan)","CHATFIELD, KEVIN",136
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","AMOS, GARTH",49
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","MILLER, MICHELLE",68
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","STEPHEN, PRETORIA ""TORI""",48
Precinct 1,Lieutenant Governor (Democratic),"Flores, Lucy",21
Precinct 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",6
Precinct 1,Lieutenant Governor (Democratic),None Of These Candidates,12
Precinct 1,Lieutenant Governor (Republican),"Dyer, Chris",7
Precinct 1,Lieutenant Governor (Republican),"Hutchison, Mark",43
Precinct 1,Lieutenant Governor (Republican),"Lowden, Sue",43
Precinct 1,Lieutenant Governor (Republican),None Of These Candidates,12
Precinct 1,School Board Trustee Seat A (Nonpartisan),"HILL, JOHN",144
Precinct 1,School Board Trustee Seat B (Nonpartisan),"DEPUTY, GLENDA J.",145
Precinct 1,School Board Trustee Seat D (Nonpartisan),"BRAGINTON, BRUCE L.",142
Precinct 1,School Board Trustee Seat F (Nonpartisan),"MENDIOLA, LOUIS",145
Precinct 1,State Controller (Republican),"Arlint, Cort R.",12
Precinct 1,State Controller (Republican),"Herr, Barry",22
Precinct 1,State Controller (Republican),"Knecht, Ron",37
Precinct 1,State Controller (Republican),None Of These Candidates,30
Precinct 1,"State Senate, District 14 (Democratic)","HARRISON, K.C.",23
Precinct 1,"State Senate, District 14 (Democratic)","Hunt, Joe",12
Precinct 1,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",1
Precinct 1,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",14
Precinct 1,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",6
Precinct 1,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",10
Precinct 10,"District Court Judge, District 6, Department  1 (Nonpartisan)","PASQUALE, KEVIN L.",29
Precinct 10,"District Court Judge, District 6, Department  1 (Nonpartisan)","PLIMPTON, TODD",18
Precinct 10,"District Court Judge, District 6, Department  1 (Nonpartisan)","SHIRLEY, JIM C.",18
Precinct 10,"District Court Judge, District 6, Department  2 (Nonpartisan)","MONTERO, MICHAEL R.",56
Precinct 10,Governor (Democratic),"Chang, Charles ""Charlie""",2
Precinct 10,Governor (Democratic),"Conquest, Frederick L.",0
Precinct 10,Governor (Democratic),"Frye, Stephen H.",0
Precinct 10,Governor (Democratic),"Goodman, Robert ""Bob""",0
Precinct 10,Governor (Democratic),"Hyepock, Chris",1
Precinct 10,Governor (Democratic),None Of These Candidates,14
Precinct 10,Governor (Democratic),"Rheinhart, Allen",8
Precinct 10,Governor (Democratic),"Rutledge, John",0
Precinct 10,Governor (Democratic),"Shabazz, Abdul H.",0
Precinct 10,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
Precinct 10,Governor (Republican),"Marinch, Gary",0
Precinct 10,Governor (Republican),None Of These Candidates,1
Precinct 10,Governor (Republican),"Sandoval, Brian",23
Precinct 10,Governor (Republican),"Tarbell, William",0
Precinct 10,Governor (Republican),"Tighe, Thomas J.",0
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","COOK, RICHARD G.",24
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","HANZLIK, MAURICE J. ""MOE""",15
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","HARTLEY, DALE",23
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat C (Nonpartisan)","CHATFIELD, KEVIN",54
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","AMOS, GARTH",29
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","MILLER, MICHELLE",26
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","STEPHEN, PRETORIA ""TORI""",4
Precinct 10,Lieutenant Governor (Democratic),"Flores, Lucy",14
Precinct 10,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",2
Precinct 10,Lieutenant Governor (Democratic),None Of These Candidates,8
Precinct 10,Lieutenant Governor (Republican),"Dyer, Chris",0
Precinct 10,Lieutenant Governor (Republican),"Hutchison, Mark",18
Precinct 10,Lieutenant Governor (Republican),"Lowden, Sue",6
Precinct 10,Lieutenant Governor (Republican),None Of These Candidates,0
Precinct 10,School Board Trustee Seat A (Nonpartisan),"HILL, JOHN",63
Precinct 10,School Board Trustee Seat B (Nonpartisan),"DEPUTY, GLENDA J.",58
Precinct 10,School Board Trustee Seat D (Nonpartisan),"BRAGINTON, BRUCE L.",55
Precinct 10,School Board Trustee Seat F (Nonpartisan),"MENDIOLA, LOUIS",58
Precinct 10,State Controller (Republican),"Arlint, Cort R.",2
Precinct 10,State Controller (Republican),"Herr, Barry",5
Precinct 10,State Controller (Republican),"Knecht, Ron",8
Precinct 10,State Controller (Republican),None Of These Candidates,7
Precinct 10,"State Senate, District 14 (Democratic)","HARRISON, K.C.",7
Precinct 10,"State Senate, District 14 (Democratic)","Hunt, Joe",11
Precinct 10,"U.S. Representative in Congress, District 2 (Democratic)","Alm, Vance",2
Precinct 10,"U.S. Representative in Congress, District 2 (Democratic)","Dempsey, Brian",7
Precinct 10,"U.S. Representative in Congress, District 2 (Democratic)","Lee, Ed",6
Precinct 10,"U.S. Representative in Congress, District 2 (Democratic)","Spees, Kristen",7
Precinct 11,"District Court Judge, District 6, Department  1 (Nonpartisan)","PASQUALE, KEVIN L.",31
Precinct 11,"District Court Judge, District 6, Department  1 (Nonpartisan)","PLIMPTON, TODD",27
Precinct 11,"District Court Judge, District 6, Department  1 (Nonpartisan)","SHIRLEY, JIM C.",14
Precinct 11,"District Court Judge, District 6, Department  2 (Nonpartisan)","MONTERO, MICHAEL R.",67
Precinct 11,Governor (Democratic),"Chang, Charles ""Charlie""",0
Precinct 11,Governor (Democratic),"Conquest, Frederick L.",0
Precinct 11,Governor (Democratic),"Frye, Stephen H.",1
Precinct 11,Governor (Democratic),"Goodman, Robert ""Bob""",0
Precinct 11,Governor (Democratic),"Hyepock, Chris",0
Precinct 11,Governor (Democratic),None Of These Candidates,2
Precinct 11,Governor (Democratic),"Rheinhart, Allen",0
Precinct 11,Governor (Democratic),"Rutledge, John",2
Precinct 11,Governor (Democratic),"Shabazz, Abdul H.",0
Precinct 11,Governor (Republican),"Hamilton, Eddie ""In Liberty""",4
Precinct 11,Governor (Republican),"Marinch, Gary",0
Precinct 11,Governor (Republican),None Of These Candidates,1
Precinct 11,Governor (Republican),"Sandoval, Brian",50
Precinct 11,Governor (Republican),"Tarbell, William",1
Precinct 11,Governor (Republican),"Tighe, Thomas J.",2
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","COOK, RICHARD G.",27
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","HANZLIK, MAURICE J. ""MOE""",22
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat B (Nonpartisan)","HARTLEY, DALE",17
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat C (Nonpartisan)","CHATFIELD, KEVIN",57
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","AMOS, GARTH",38
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","MILLER, MICHELLE",23
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat E (Nonpartisan)","STEPHEN, PRETORIA ""TORI""",7
Precinct 11,Lieutenant Governor (Democratic),"Flores, Lucy",1
Precinct 11,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",4
Precinct 11,Lieutenant Governor (Democratic),None Of These Candidates,1
Precinct 11,Lieutenant Governor (Republican),"Dyer, Chris",7
Precinct 11,Lieutenant Governor (Republican),"Hutchison, Mark",23
Precinct 11,Lieutenant Governor (Republican),"Lowden, Sue",23
Precinct 11,Lieutenant Governor (Republican),None Of These Candidates,4
Precinct 11,School Board Trustee Seat A (Nonpartisan),"HILL, JOHN",61
Precinct 11,School Board Trustee Seat B (Nonpartisan),"DEPUTY, GLENDA J.",61
Precinct 11,School Board Trustee Seat D (Nonpartisan),"BRAGINTON, BRUCE L.",58
