precinct,office,candidate,votes
Precinct 1,Assessor,"MEARS, MICHAEL A.",249
Precinct 1,Attorney General,"Hansen, Jonathan J",28
Precinct 1,Attorney General,"Laxalt, Adam Paul",192
Precinct 1,Attorney General,"Miller, Ross",37
Precinct 1,Attorney General,None Of These Candidates,13
Precinct 1,Clerk/Treasurer,"CONLEY, BEVERLY",246
Precinct 1,County Commissioner District 2,"ETCHEGARAY, FRED",119
Precinct 1,County Commissioner District 2,"REBALEATI, MICHAEL N.",149
Precinct 1,County Commissioner District 3,"BAILEY, RAY W.",106
Precinct 1,County Commissioner District 3,"SHARKOZY, MIKE",158
Precinct 1,COUNTY RECORDER,"SIMMONS, SARA",228
Precinct 1,DISTRICT ATTORNEY,"BEUTEL, THEODORE ""TED""",221
Precinct 1,Governor,"Goodman, Robert ""Bob""",23
Precinct 1,Governor,None Of These Candidates,14
Precinct 1,Governor,"Sandoval, Brian",211
Precinct 1,Governor,"VanDerBeek, David Lory",22
Precinct 1,Lieutenant Governor,"Flores, Lucy",20
Precinct 1,Lieutenant Governor,"Hutchison, Mark",209
Precinct 1,Lieutenant Governor,"Little, Mike",26
Precinct 1,Lieutenant Governor,None Of These Candidates,15
Precinct 1,School Board Trustee Seat 2A,"BICE, V. CHUCK",63
Precinct 1,School Board Trustee Seat 2A,"HICKS, ROBIN",201
Precinct 1,School Board Trustee Seat 2B,"BAUMANN, DARLA R.",190
Precinct 1,School Board Trustee Seat 2B,"OSBURN, JAMIE",73
Precinct 1,Secretary Of State,"Cegavske, Barbara K",202
Precinct 1,Secretary Of State,"Marshall, Kate",38
Precinct 1,Secretary Of State,None Of These Candidates,29
Precinct 1,Sheriff,"CANTRELL, SHANE",102
Precinct 1,Sheriff,"LOGAN, KEITH A., II",165
Precinct 1,"State Assembly, District 33","Ellison, John",239
Precinct 1,State Controller,"Jones, Tom",30
Precinct 1,State Controller,"Knecht, Ron",195
Precinct 1,State Controller,"Martin, Andrew",23
Precinct 1,State Controller,None Of These Candidates,21
Precinct 1,State Treasurer,"Cave, Kress K",20
