precinct,office,candidate,votes
PRECINCT 1,Clerk/Treasurer (Republican),"FARLEY, TERESA ""TERI""",20
PRECINCT 1,Clerk/Treasurer (Republican),"HAIGHT, LORRAINE",52
PRECINCT 1,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",104
PRECINCT 1,Governor (Democratic),"Chang, Charles ""Charlie""",0
PRECINCT 1,Governor (Democratic),"Conquest, Frederick L.",0
PRECINCT 1,Governor (Democratic),"Frye, Stephen H.",7
PRECINCT 1,Governor (Democratic),"Goodman, Robert ""Bob""",4
PRECINCT 1,Governor (Democratic),"Hyepock, Chris",0
PRECINCT 1,Governor (Democratic),None Of These Candidates,28
PRECINCT 1,Governor (Democratic),"Rheinhart, Allen",1
PRECINCT 1,Governor (Democratic),"Rutledge, John",3
PRECINCT 1,Governor (Democratic),"Shabazz, Abdul H.",2
PRECINCT 1,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
PRECINCT 1,Governor (Republican),"Marinch, Gary",0
PRECINCT 1,Governor (Republican),None Of These Candidates,1
PRECINCT 1,Governor (Republican),"Sandoval, Brian",72
PRECINCT 1,Governor (Republican),"Tarbell, William",2
PRECINCT 1,Governor (Republican),"Tighe, Thomas J.",0
PRECINCT 1,Lieutenant Governor (Democratic),"Flores, Lucy",14
PRECINCT 1,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",3
PRECINCT 1,Lieutenant Governor (Democratic),None Of These Candidates,28
PRECINCT 1,Lieutenant Governor (Republican),"Dyer, Chris",8
PRECINCT 1,Lieutenant Governor (Republican),"Hutchison, Mark",26
PRECINCT 1,Lieutenant Governor (Republican),"Lowden, Sue",30
PRECINCT 1,Lieutenant Governor (Republican),None Of These Candidates,9
PRECINCT 1,MINERAL COUNTY Hospital Board Trustee (Nonpartisan),"DOCKREY, DONALD",115
PRECINCT 1,MINERAL COUNTY School Trustee Seat INSIDE 4 yr (Nonpartisan),"NEVILLE, KEITH",111
PRECINCT 1,MINERAL COUNTY School Trustee Seat OUTSIDE 2 yr (Nonpartisan),"LANCASTER, BARBARA",104
PRECINCT 1,MINERAL COUNTY School Trustee Seat OUTSIDE 4 yr (Nonpartisan),"MCMINN, BEATRICE",103
PRECINCT 1,State Controller (Republican),"Arlint, Cort R.",2
PRECINCT 1,State Controller (Republican),"Herr, Barry",10
PRECINCT 1,State Controller (Republican),"Knecht, Ron",36
PRECINCT 1,State Controller (Republican),None Of These Candidates,25
PRECINCT 1,"State Senate, District 14 (Democratic)","HARRISON, K.C.",11
PRECINCT 1,"State Senate, District 14 (Democratic)","Hunt, Joe",23
PRECINCT 1,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",1
PRECINCT 1,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",35
PRECINCT 1,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",5
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",20
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",31
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",12
PRECINCT 1,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",2
PRECINCT 10,Clerk/Treasurer (Republican),"FARLEY, TERESA ""TERI""",0
PRECINCT 10,Clerk/Treasurer (Republican),"HAIGHT, LORRAINE",0
PRECINCT 10,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",0
PRECINCT 10,Governor (Democratic),"Chang, Charles ""Charlie""",0
PRECINCT 10,Governor (Democratic),"Conquest, Frederick L.",0
PRECINCT 10,Governor (Democratic),"Frye, Stephen H.",1
PRECINCT 10,Governor (Democratic),"Goodman, Robert ""Bob""",0
PRECINCT 10,Governor (Democratic),"Hyepock, Chris",0
PRECINCT 10,Governor (Democratic),None Of These Candidates,0
PRECINCT 10,Governor (Democratic),"Rheinhart, Allen",0
PRECINCT 10,Governor (Democratic),"Rutledge, John",0
PRECINCT 10,Governor (Democratic),"Shabazz, Abdul H.",0
PRECINCT 10,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
PRECINCT 10,Governor (Republican),"Marinch, Gary",0
PRECINCT 10,Governor (Republican),None Of These Candidates,0
PRECINCT 10,Governor (Republican),"Sandoval, Brian",1
PRECINCT 10,Governor (Republican),"Tarbell, William",0
PRECINCT 10,Governor (Republican),"Tighe, Thomas J.",0
PRECINCT 10,Lieutenant Governor (Democratic),"Flores, Lucy",0
PRECINCT 10,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",0
PRECINCT 10,Lieutenant Governor (Democratic),None Of These Candidates,1
PRECINCT 10,Lieutenant Governor (Republican),"Dyer, Chris",0
PRECINCT 10,Lieutenant Governor (Republican),"Hutchison, Mark",1
PRECINCT 10,Lieutenant Governor (Republican),"Lowden, Sue",0
PRECINCT 10,Lieutenant Governor (Republican),None Of These Candidates,0
PRECINCT 10,MINERAL COUNTY Hospital Board Trustee (Nonpartisan),"DOCKREY, DONALD",1
PRECINCT 10,MINERAL COUNTY School Trustee Seat INSIDE 4 yr (Nonpartisan),"NEVILLE, KEITH",1
PRECINCT 10,MINERAL COUNTY School Trustee Seat OUTSIDE 2 yr (Nonpartisan),"LANCASTER, BARBARA",1
PRECINCT 10,MINERAL COUNTY School Trustee Seat OUTSIDE 4 yr (Nonpartisan),"MCMINN, BEATRICE",1
PRECINCT 10,State Controller (Republican),"Arlint, Cort R.",0
PRECINCT 10,State Controller (Republican),"Herr, Barry",0
PRECINCT 10,State Controller (Republican),"Knecht, Ron",1
PRECINCT 10,State Controller (Republican),None Of These Candidates,0
PRECINCT 10,"State Senate, District 14 (Democratic)","HARRISON, K.C.",0
PRECINCT 10,"State Senate, District 14 (Democratic)","Hunt, Joe",1
PRECINCT 10,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",1
PRECINCT 10,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",0
PRECINCT 10,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
PRECINCT 11,Clerk/Treasurer (Republican),"FARLEY, TERESA ""TERI""",6
PRECINCT 11,Clerk/Treasurer (Republican),"HAIGHT, LORRAINE",8
PRECINCT 11,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",49
PRECINCT 11,Governor (Democratic),"Chang, Charles ""Charlie""",8
PRECINCT 11,Governor (Democratic),"Conquest, Frederick L.",0
PRECINCT 11,Governor (Democratic),"Frye, Stephen H.",6
PRECINCT 11,Governor (Democratic),"Goodman, Robert ""Bob""",3
PRECINCT 11,Governor (Democratic),"Hyepock, Chris",1
PRECINCT 11,Governor (Democratic),None Of These Candidates,14
PRECINCT 11,Governor (Democratic),"Rheinhart, Allen",2
PRECINCT 11,Governor (Democratic),"Rutledge, John",3
PRECINCT 11,Governor (Democratic),"Shabazz, Abdul H.",0
PRECINCT 11,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
PRECINCT 11,Governor (Republican),"Marinch, Gary",0
PRECINCT 11,Governor (Republican),None Of These Candidates,0
PRECINCT 11,Governor (Republican),"Sandoval, Brian",13
PRECINCT 11,Governor (Republican),"Tarbell, William",1
PRECINCT 11,Governor (Republican),"Tighe, Thomas J.",0
PRECINCT 11,Lieutenant Governor (Democratic),"Flores, Lucy",26
PRECINCT 11,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",5
PRECINCT 11,Lieutenant Governor (Democratic),None Of These Candidates,8
PRECINCT 11,Lieutenant Governor (Republican),"Dyer, Chris",1
PRECINCT 11,Lieutenant Governor (Republican),"Hutchison, Mark",3
PRECINCT 11,Lieutenant Governor (Republican),"Lowden, Sue",9
PRECINCT 11,Lieutenant Governor (Republican),None Of These Candidates,1
PRECINCT 11,MINERAL COUNTY Hospital Board Trustee (Nonpartisan),"DOCKREY, DONALD",48
PRECINCT 11,MINERAL COUNTY School Trustee Seat INSIDE 4 yr (Nonpartisan),"NEVILLE, KEITH",44
PRECINCT 11,MINERAL COUNTY School Trustee Seat OUTSIDE 2 yr (Nonpartisan),"LANCASTER, BARBARA",47
PRECINCT 11,MINERAL COUNTY School Trustee Seat OUTSIDE 4 yr (Nonpartisan),"MCMINN, BEATRICE",51
PRECINCT 11,State Controller (Republican),"Arlint, Cort R.",5
PRECINCT 11,State Controller (Republican),"Herr, Barry",5
PRECINCT 11,State Controller (Republican),"Knecht, Ron",4
PRECINCT 11,State Controller (Republican),None Of These Candidates,0
PRECINCT 11,"State Senate, District 14 (Democratic)","HARRISON, K.C.",9
PRECINCT 11,"State Senate, District 14 (Democratic)","Hunt, Joe",28
PRECINCT 11,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",3
PRECINCT 11,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",36
PRECINCT 11,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",2
PRECINCT 11,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",4
PRECINCT 11,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",5
PRECINCT 11,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",5
PRECINCT 11,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
PRECINCT 12,Clerk/Treasurer (Republican),"FARLEY, TERESA ""TERI""",15
PRECINCT 12,Clerk/Treasurer (Republican),"HAIGHT, LORRAINE",25
PRECINCT 12,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",66
PRECINCT 12,Governor (Democratic),"Chang, Charles ""Charlie""",2
PRECINCT 12,Governor (Democratic),"Conquest, Frederick L.",0
PRECINCT 12,Governor (Democratic),"Frye, Stephen H.",4
PRECINCT 12,Governor (Democratic),"Goodman, Robert ""Bob""",2
PRECINCT 12,Governor (Democratic),"Hyepock, Chris",0
PRECINCT 12,Governor (Democratic),None Of These Candidates,8
PRECINCT 12,Governor (Democratic),"Rheinhart, Allen",1
PRECINCT 12,Governor (Democratic),"Rutledge, John",2
PRECINCT 12,Governor (Democratic),"Shabazz, Abdul H.",1
PRECINCT 12,Governor (Republican),"Hamilton, Eddie ""In Liberty""",1
PRECINCT 12,Governor (Republican),"Marinch, Gary",2
PRECINCT 12,Governor (Republican),None Of These Candidates,2
PRECINCT 12,Governor (Republican),"Sandoval, Brian",37
PRECINCT 12,Governor (Republican),"Tarbell, William",0
PRECINCT 12,Governor (Republican),"Tighe, Thomas J.",2
PRECINCT 12,Lieutenant Governor (Democratic),"Flores, Lucy",10
PRECINCT 12,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",5
PRECINCT 12,Lieutenant Governor (Democratic),None Of These Candidates,4
PRECINCT 12,Lieutenant Governor (Republican),"Dyer, Chris",1
PRECINCT 12,Lieutenant Governor (Republican),"Hutchison, Mark",28
PRECINCT 12,Lieutenant Governor (Republican),"Lowden, Sue",12
PRECINCT 12,Lieutenant Governor (Republican),None Of These Candidates,4
PRECINCT 12,MINERAL COUNTY Hospital Board Trustee (Nonpartisan),"DOCKREY, DONALD",69
PRECINCT 12,MINERAL COUNTY School Trustee Seat INSIDE 4 yr (Nonpartisan),"NEVILLE, KEITH",67
PRECINCT 12,MINERAL COUNTY School Trustee Seat OUTSIDE 2 yr (Nonpartisan),"LANCASTER, BARBARA",63
PRECINCT 12,MINERAL COUNTY School Trustee Seat OUTSIDE 4 yr (Nonpartisan),"MCMINN, BEATRICE",65
PRECINCT 12,State Controller (Republican),"Arlint, Cort R.",5
PRECINCT 12,State Controller (Republican),"Herr, Barry",6
PRECINCT 12,State Controller (Republican),"Knecht, Ron",24
PRECINCT 12,State Controller (Republican),None Of These Candidates,5
PRECINCT 12,"State Senate, District 14 (Democratic)","HARRISON, K.C.",7
PRECINCT 12,"State Senate, District 14 (Democratic)","Hunt, Joe",12
PRECINCT 12,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",3
PRECINCT 12,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",15
PRECINCT 12,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",3
PRECINCT 12,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",10
PRECINCT 12,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",22
PRECINCT 12,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",10
PRECINCT 12,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
PRECINCT 12,WALKER LAKE Water District 2 yr (Nonpartisan),"HARTMANN, SHELLEY",66
PRECINCT 12,WALKER LAKE Water District 2 yr (Nonpartisan),"LACROIX, RUSSELL",56
PRECINCT 2,Clerk/Treasurer (Republican),"FARLEY, TERESA ""TERI""",14
PRECINCT 2,Clerk/Treasurer (Republican),"HAIGHT, LORRAINE",44
PRECINCT 2,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",105
PRECINCT 2,Governor (Democratic),"Chang, Charles ""Charlie""",3
PRECINCT 2,Governor (Democratic),"Conquest, Frederick L.",0
PRECINCT 2,Governor (Democratic),"Frye, Stephen H.",7
PRECINCT 2,Governor (Democratic),"Goodman, Robert ""Bob""",11
PRECINCT 2,Governor (Democratic),"Hyepock, Chris",0
PRECINCT 2,Governor (Democratic),None Of These Candidates,20
PRECINCT 2,Governor (Democratic),"Rheinhart, Allen",1
PRECINCT 2,Governor (Democratic),"Rutledge, John",5
PRECINCT 2,Governor (Democratic),"Shabazz, Abdul H.",0
