precinct,office,candidate,votes
Precinct 1,County Commissioner District 1,"BENSON, KENNETH F.",158
Precinct 1,County Commissioner District 1,"SANDERS, KEN M.",90
Precinct 1,County Commissioner District 3,"BAILEY, DONNA R.",202
Precinct 1,President,"BADNARIK, MICHAEL",3
Precinct 1,President,"BUSH, GEORGE W.",209
Precinct 1,President,"COBB, DAVID",0
Precinct 1,President,"KERRY, JOHN F.",45
Precinct 1,President,"NADER, RALPH",5
Precinct 1,President,None Of These Candidates,2
Precinct 1,President,"PEROUTKA, MICHAEL A.",1
Precinct 1,"State Assembly, District 35","DeBRAGA, MARCIA",54
Precinct 1,"State Assembly, District 35","GOICOECHEA, PETE",204
Precinct 1,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",5
Precinct 1,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",74
Precinct 1,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",182
Precinct 1,"Supreme Court Justice, Seat A","HARDESTY, JIM",153
Precinct 1,"Supreme Court Justice, Seat A",None Of These Candidates,43
Precinct 1,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",56
Precinct 1,"Supreme Court Justice, Seat E","MASON, JOHN E.",116
Precinct 1,"Supreme Court Justice, Seat E",None Of These Candidates,50
Precinct 1,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",83
Precinct 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",67
Precinct 1,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",95
Precinct 1,"Supreme Court Justice, Seat F",None Of These Candidates,79
Precinct 1,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",24
Precinct 1,"U.S. Representative in Congress, District 2","GIBBONS, JIM",208
Precinct 1,"U.S. Representative in Congress, District 2","HANSEN, JANINE",24
Precinct 1,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",4
Precinct 1,U.S. Senate,"HURST, THOMAS L.",5
Precinct 1,U.S. Senate,"MARINCH, GARY",1
Precinct 1,U.S. Senate,None Of These Candidates,8
Precinct 1,U.S. Senate,"REID, HARRY",82
Precinct 1,U.S. Senate,"SCHUMANN, DAVID K.",7
Precinct 1,U.S. Senate,"ZISER, RICHARD",159
Precinct 1,"University Board of Regents, District  8","AIAZZI, STAN",147
Precinct 1,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",96
Precinct 2,County Commissioner District 1,"BENSON, KENNETH F.",128
Precinct 2,County Commissioner District 1,"SANDERS, KEN M.",115
Precinct 2,County Commissioner District 3,"BAILEY, DONNA R.",189
Precinct 2,President,"BADNARIK, MICHAEL",2
Precinct 2,President,"BUSH, GEORGE W.",206
Precinct 2,President,"COBB, DAVID",0
Precinct 2,President,"KERRY, JOHN F.",40
Precinct 2,President,"NADER, RALPH",2
Precinct 2,President,None Of These Candidates,3
Precinct 2,President,"PEROUTKA, MICHAEL A.",0
Precinct 2,"State Assembly, District 35","DeBRAGA, MARCIA",29
Precinct 2,"State Assembly, District 35","GOICOECHEA, PETE",219
Precinct 2,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",3
Precinct 2,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",57
Precinct 3,U.S. Senate,"HURST, THOMAS L.",2
Precinct 3,U.S. Senate,"MARINCH, GARY",0
Precinct 3,U.S. Senate,None Of These Candidates,3
Precinct 3,U.S. Senate,"REID, HARRY",37
Precinct 3,U.S. Senate,"SCHUMANN, DAVID K.",3
Precinct 3,U.S. Senate,"ZISER, RICHARD",54
Precinct 3,"University Board of Regents, District  8","AIAZZI, STAN",55
Precinct 3,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",32
Precinct 4,County Commissioner District 1,"BENSON, KENNETH F.",78
Precinct 4,County Commissioner District 1,"SANDERS, KEN M.",38
Precinct 4,County Commissioner District 3,"BAILEY, DONNA R.",98
Precinct 4,Crescent Valley Town Advisory Board,"ETCHINEK, VICKIE",84
Precinct 4,Crescent Valley Town Advisory Board,"JONES, BENITA",57
Precinct 4,Crescent Valley Town Advisory Board,"SCHWARTZ, KOLLENE",77
Precinct 4,Crescent Valley Town Advisory Board,"SHARROW, GLORIA",71
Precinct 4,Crescent Valley Town Advisory Board,"WILSON, HAROLD",66
Precinct 4,President,"BADNARIK, MICHAEL",0
Precinct 4,President,"BUSH, GEORGE W.",81
Precinct 4,President,"COBB, DAVID",0
Precinct 4,President,"KERRY, JOHN F.",40
Precinct 4,President,"NADER, RALPH",0
Precinct 4,President,None Of These Candidates,1
Precinct 4,President,"PEROUTKA, MICHAEL A.",0
Precinct 4,"State Assembly, District 35","DeBRAGA, MARCIA",38
Precinct 4,"State Assembly, District 35","GOICOECHEA, PETE",76
Precinct 4,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",7
Precinct 4,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",36
Precinct 4,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",80
Precinct 4,"Supreme Court Justice, Seat A","HARDESTY, JIM",67
Precinct 4,"Supreme Court Justice, Seat A",None Of These Candidates,19
Precinct 4,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",31
Precinct 4,"Supreme Court Justice, Seat E","MASON, JOHN E.",50
Precinct 4,"Supreme Court Justice, Seat E",None Of These Candidates,22
Precinct 4,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",43
Precinct 4,"Supreme Court Justice, Seat F","Douglas, Michael L.",50
Precinct 4,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",36
Precinct 4,"Supreme Court Justice, Seat F",None Of These Candidates,27
Precinct 4,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",33
Precinct 4,"U.S. Representative in Congress, District 2","GIBBONS, JIM",79
Precinct 4,"U.S. Representative in Congress, District 2","HANSEN, JANINE",8
Precinct 4,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",0
Precinct 4,U.S. Senate,"HURST, THOMAS L.",1
Precinct 4,U.S. Senate,"MARINCH, GARY",3
Precinct 4,U.S. Senate,None Of These Candidates,4
Precinct 4,U.S. Senate,"REID, HARRY",73
Precinct 4,U.S. Senate,"SCHUMANN, DAVID K.",2
Precinct 4,U.S. Senate,"ZISER, RICHARD",37
Precinct 4,"University Board of Regents, District  8","AIAZZI, STAN",41
Precinct 4,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",68
Precinct 88,President,"BADNARIK, MICHAEL",0
Precinct 88,President,"BUSH, GEORGE W.",0
Precinct 88,President,"COBB, DAVID",0
Precinct 88,President,"KERRY, JOHN F.",0
Precinct 88,President,"NADER, RALPH",0
Precinct 88,President,None Of These Candidates,0
Precinct 88,President,"PEROUTKA, MICHAEL A.",0
Precinct 99,President,"BADNARIK, MICHAEL",0
Precinct 99,President,"BUSH, GEORGE W.",0
Precinct 99,President,"COBB, DAVID",0
Precinct 99,President,"KERRY, JOHN F.",0
Precinct 99,President,"NADER, RALPH",0
Precinct 99,President,None Of These Candidates,0
Precinct 99,President,"PEROUTKA, MICHAEL A.",0
Precinct 99,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",0
Precinct 99,"U.S. Representative in Congress, District 2","GIBBONS, JIM",0
Precinct 99,"U.S. Representative in Congress, District 2","HANSEN, JANINE",0
