precinct,office,candidate,votes
AMARGOSA VLY O6,County Commissioner District II,"EASTLEY, JONI",272
AMARGOSA VLY O6,President,"BADNARIK, MICHAEL",1
AMARGOSA VLY O6,President,"BUSH, GEORGE W.",215
AMARGOSA VLY O6,President,"COBB, DAVID",0
AMARGOSA VLY O6,President,"KERRY, JOHN F.",104
AMARGOSA VLY O6,President,"NADER, RALPH",2
AMARGOSA VLY O6,President,None Of These Candidates,2
AMARGOSA VLY O6,President,"PEROUTKA, MICHAEL A.",3
AMARGOSA VLY O6,"State Assembly, District 36","HOLMGREN, JACKIE A.",77
AMARGOSA VLY O6,"State Assembly, District 36","SHERERH, RODERICK ""R",227
AMARGOSA VLY O6,"State Senate, Central Senatorial District","GREENWELL, KENNETH E.",18
AMARGOSA VLY O6,"State Senate, Central Senatorial District","McGINNESS, MIKE",216
AMARGOSA VLY O6,"State Senate, Central Senatorial District","WARMAN, FREDDIE L.",81
AMARGOSA VLY O6,"Supreme Court Justice, Seat A","HARDESTY, JIM",131
AMARGOSA VLY O6,"Supreme Court Justice, Seat A",None Of These Candidates,53
AMARGOSA VLY O6,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",118
AMARGOSA VLY O6,"Supreme Court Justice, Seat E","MASON, JOHN E.",107
AMARGOSA VLY O6,"Supreme Court Justice, Seat E",None Of These Candidates,52
AMARGOSA VLY O6,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",147
AMARGOSA VLY O6,"Supreme Court Justice, Seat F","Douglas, Michael L.",129
AMARGOSA VLY O6,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",106
AMARGOSA VLY O6,"Supreme Court Justice, Seat F",None Of These Candidates,74
AMARGOSA VLY O6,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",87
AMARGOSA VLY O6,"U.S. Representative in Congress, District 2","GIBBONS, JIM",204
AMARGOSA VLY O6,"U.S. Representative in Congress, District 2","HANSEN, JANINE",26
AMARGOSA VLY O6,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",3
AMARGOSA VLY O6,U.S. Senate,"HURST, THOMAS L.",4
AMARGOSA VLY O6,U.S. Senate,"MARINCH, GARY",3
AMARGOSA VLY O6,U.S. Senate,None Of These Candidates,9
AMARGOSA VLY O6,U.S. Senate,"REID, HARRY",139
AMARGOSA VLY O6,U.S. Senate,"SCHUMANN, DAVID K.",8
AMARGOSA VLY O6,U.S. Senate,"ZISER, RICHARD",158
AMARGOSA VLY O6,"University Board of Regents, District 8","AIAZZI, STAN",88
AMARGOSA VLY O6,"University Board of Regents, District 8","GALLAGHER, DOROTHY S.",192
BEATTY 01,County Commissioner District II,"EASTLEY, JONI",340
BEATTY 01,President,"BADNARIK, MICHAEL",6
BEATTY 01,President,"BUSH, GEORGE W.",261
BEATTY 01,President,"COBB, DAVID",0
BEATTY 01,President,"KERRY, JOHN F.",115
BEATTY 01,President,"NADER, RALPH",3
BEATTY 01,President,None Of These Candidates,5
BEATTY 01,President,"PEROUTKA, MICHAEL A.",2
BEATTY 01,"State Assembly, District 36","HOLMGREN, JACKIE A.",119
