precinct,office,candidate,votes
Precinct 1,County Commissioner Seat 2,"NELSON, MARGARET",403
Precinct 1,County Commissioner Seat 2,"POUND, DAVID A.",645
Precinct 1,County Commissioner Seat 3,"SWETICH, BOB",544
Precinct 1,County Commissioner Seat 3,"URRIZAGAR, RAYMOND",501
Precinct 1,County Commissioner Seat 4,"ELDRIDGEL, CLINTON",702
Precinct 1,County Commissioner Seat 4,"NORCROSSO, JOHNNY",349
Precinct 1,President,"BADNARIK, MICHAEL",5
Precinct 1,President,"BUSH, GEORGE W.",756
Precinct 1,President,"COBB, DAVID",0
Precinct 1,President,"KERRY, JOHN F.",297
Precinct 1,President,"NADER, RALPH",3
Precinct 1,President,None Of These Candidates,11
Precinct 1,President,"PEROUTKA, MICHAEL A.",2
Precinct 1,"State Assembly, District 35","DeBRAGA, MARCIA",525
Precinct 1,"State Assembly, District 35","GOICOECHEA, PETE",507
Precinct 1,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",24
Precinct 1,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",235
Precinct 1,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",747
Precinct 1,"Supreme Court Justice, Seat A","HARDESTY, JIM",494
Precinct 1,"Supreme Court Justice, Seat A",None Of These Candidates,234
Precinct 1,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",292
Precinct 1,"Supreme Court Justice, Seat E","MASON, JOHN E.",271
Precinct 1,"Supreme Court Justice, Seat E",None Of These Candidates,260
Precinct 1,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",489
Precinct 1,"Supreme Court Justice, Seat F","Douglas, Michael L.",364
Precinct 1,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",358
Precinct 1,"Supreme Court Justice, Seat F",None Of These Candidates,272
Precinct 1,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",217
Precinct 1,"U.S. Representative in Congress, District 2","GIBBONS, JIM",773
Precinct 1,"U.S. Representative in Congress, District 2","HANSEN, JANINE",47
Precinct 1,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",11
Precinct 1,U.S. Senate,"HURST, THOMAS L.",10
Precinct 1,U.S. Senate,"MARINCH, GARY",7
Precinct 1,U.S. Senate,None Of These Candidates,36
Precinct 1,U.S. Senate,"REID, HARRY",599
Precinct 1,U.S. Senate,"SCHUMANN, DAVID K.",17
Precinct 1,U.S. Senate,"ZISER, RICHARD",392
Precinct 1,"University Board of Regents, District  8","AIAZZI, STAN",257
Precinct 1,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",665
Precinct 1,WHITE PINE TV Seat B,"FLANGAS, ERNEST A.",433
Precinct 1,WHITE PINE TV Seat B,"WILLIAMSI, ROLAND J.",528
Precinct 10,County Commissioner Seat 2,"NELSON, MARGARET",42
Precinct 10,County Commissioner Seat 2,"POUND, DAVID A.",117
Precinct 10,County Commissioner Seat 3,"SWETICH, BOB",40
Precinct 10,County Commissioner Seat 3,"URRIZAGAR, RAYMOND",121
Precinct 10,County Commissioner Seat 4,"ELDRIDGEL, CLINTON",130
Precinct 10,County Commissioner Seat 4,"NORCROSSO, JOHNNY",38
Precinct 10,President,"BADNARIK, MICHAEL",2
Precinct 10,President,"BUSH, GEORGE W.",139
Precinct 10,President,"COBB, DAVID",0
Precinct 10,President,"KERRY, JOHN F.",26
Precinct 10,President,"NADER, RALPH",0
Precinct 10,President,None Of These Candidates,1
Precinct 10,President,"PEROUTKA, MICHAEL A.",0
Precinct 10,"State Assembly, District 35","DeBRAGA, MARCIA",39
Precinct 10,"State Assembly, District 35","GOICOECHEA, PETE",122
Precinct 10,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",5
Precinct 10,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",26
Precinct 10,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",133
Precinct 10,"Supreme Court Justice, Seat A","HARDESTY, JIM",82
Precinct 10,"Supreme Court Justice, Seat A",None Of These Candidates,30
Precinct 10,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",44
Precinct 10,"Supreme Court Justice, Seat E","MASON, JOHN E.",53
Precinct 10,"Supreme Court Justice, Seat E",None Of These Candidates,33
Precinct 10,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",66
Precinct 10,"Supreme Court Justice, Seat F","Douglas, Michael L.",48
Precinct 10,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",58
Precinct 10,"Supreme Court Justice, Seat F",None Of These Candidates,44
Precinct 10,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",22
Precinct 10,"U.S. Representative in Congress, District 2","GIBBONS, JIM",130
Precinct 10,"U.S. Representative in Congress, District 2","HANSEN, JANINE",4
Precinct 10,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",6
Precinct 10,U.S. Senate,"HURST, THOMAS L.",5
Precinct 10,U.S. Senate,"MARINCH, GARY",1
Precinct 10,U.S. Senate,None Of These Candidates,8
Precinct 10,U.S. Senate,"REID, HARRY",55
Precinct 10,U.S. Senate,"SCHUMANN, DAVID K.",2
Precinct 10,U.S. Senate,"ZISER, RICHARD",96
Precinct 10,"University Board of Regents, District  8","AIAZZI, STAN",52
Precinct 10,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",82
Precinct 10,WHITE PINE TV Seat B,"FLANGAS, ERNEST A.",65
Precinct 10,WHITE PINE TV Seat B,"WILLIAMSI, ROLAND J.",67
Precinct 2,County Commissioner Seat 2,"NELSON, MARGARET",127
Precinct 2,County Commissioner Seat 2,"POUND, DAVID A.",172
Precinct 2,County Commissioner Seat 3,"SWETICH, BOB",171
Precinct 2,County Commissioner Seat 3,"URRIZAGAR, RAYMOND",130
Precinct 2,County Commissioner Seat 4,"ELDRIDGEL, CLINTON",199
Precinct 2,County Commissioner Seat 4,"NORCROSSO, JOHNNY",101
Precinct 2,President,"BADNARIK, MICHAEL",1
Precinct 2,President,"BUSH, GEORGE W.",190
Precinct 2,President,"COBB, DAVID",2
Precinct 2,President,"KERRY, JOHN F.",106
Precinct 2,President,"NADER, RALPH",5
Precinct 2,President,None Of These Candidates,1
Precinct 2,President,"PEROUTKA, MICHAEL A.",1
Precinct 2,"State Assembly, District 35","DeBRAGA, MARCIA",163
Precinct 2,"State Assembly, District 35","GOICOECHEA, PETE",125
Precinct 2,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",14
Precinct 2,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",101
Precinct 2,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",182
Precinct 2,"Supreme Court Justice, Seat A","HARDESTY, JIM",135
Precinct 2,"Supreme Court Justice, Seat A",None Of These Candidates,65
Precinct 2,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",91
Precinct 2,"Supreme Court Justice, Seat E","MASON, JOHN E.",81
Precinct 2,"Supreme Court Justice, Seat E",None Of These Candidates,70
Precinct 2,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",140
Precinct 2,"Supreme Court Justice, Seat F","Douglas, Michael L.",94
Precinct 2,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",110
Precinct 2,"Supreme Court Justice, Seat F",None Of These Candidates,81
Precinct 2,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",87
Precinct 2,"U.S. Representative in Congress, District 2","GIBBONS, JIM",189
Precinct 2,"U.S. Representative in Congress, District 2","HANSEN, JANINE",15
Precinct 2,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",5
Precinct 2,U.S. Senate,"HURST, THOMAS L.",6
Precinct 2,U.S. Senate,"MARINCH, GARY",1
Precinct 2,U.S. Senate,None Of These Candidates,10
Precinct 2,U.S. Senate,"REID, HARRY",196
Precinct 2,U.S. Senate,"SCHUMANN, DAVID K.",9
Precinct 2,U.S. Senate,"ZISER, RICHARD",80
Precinct 2,"University Board of Regents, District  8","AIAZZI, STAN",94
Precinct 2,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",180
Precinct 2,WHITE PINE TV Seat B,"FLANGAS, ERNEST A.",148
Precinct 2,WHITE PINE TV Seat B,"WILLIAMSI, ROLAND J.",141
Precinct 3,County Commissioner Seat 2,"NELSON, MARGARET",167
Precinct 3,County Commissioner Seat 2,"POUND, DAVID A.",171
Precinct 3,County Commissioner Seat 3,"SWETICH, BOB",192
Precinct 3,County Commissioner Seat 3,"URRIZAGAR, RAYMOND",149
Precinct 3,County Commissioner Seat 4,"ELDRIDGEL, CLINTON",239
Precinct 3,County Commissioner Seat 4,"NORCROSSO, JOHNNY",103
Precinct 3,President,"BADNARIK, MICHAEL",2
Precinct 3,President,"BUSH, GEORGE W.",216
Precinct 3,President,"COBB, DAVID",0
Precinct 3,President,"KERRY, JOHN F.",120
Precinct 3,President,"NADER, RALPH",5
