precinct,office,candidate,votes
FOC,President,"BADNARIK, MICHAEL",0
FOC,President,"BUSH, GEORGE W.",46
FOC,President,"COBB, DAVID",1
FOC,President,"KERRY, JOHN F.",86
FOC,President,"NADER, RALPH",2
FOC,President,None Of These Candidates,2
FOC,President,"PEROUTKA, MICHAEL A.",0
GERLACH 805 (MP),President,"BADNARIK, MICHAEL",0
GERLACH 805 (MP),President,"BUSH, GEORGE W.",48
GERLACH 805 (MP),President,"COBB, DAVID",0
GERLACH 805 (MP),President,"KERRY, JOHN F.",8
GERLACH 805 (MP),President,"NADER, RALPH",0
GERLACH 805 (MP),President,None Of These Candidates,0
GERLACH 805 (MP),President,"PEROUTKA, MICHAEL A.",0
GERLACH 806 (MP),President,"BADNARIK, MICHAEL",0
GERLACH 806 (MP),President,"BUSH, GEORGE W.",83
GERLACH 806 (MP),President,"COBB, DAVID",1
GERLACH 806 (MP),President,"KERRY, JOHN F.",35
GERLACH 806 (MP),President,"NADER, RALPH",2
GERLACH 806 (MP),President,None Of These Candidates,1
GERLACH 806 (MP),President,"PEROUTKA, MICHAEL A.",0
GERLACH 823 (MP),President,"BADNARIK, MICHAEL",
GERLACH 823 (MP),President,"BUSH, GEORGE W.",
GERLACH 823 (MP),President,"COBB, DAVID",
GERLACH 823 (MP),President,"KERRY, JOHN F.",
GERLACH 823 (MP),President,"NADER, RALPH",
GERLACH 823 (MP),President,None Of These Candidates,
GERLACH 823 (MP),President,"PEROUTKA, MICHAEL A.",
GERLACH 839 (MP),President,"BADNARIK, MICHAEL",0
GERLACH 839 (MP),President,"BUSH, GEORGE W.",52
GERLACH 839 (MP),President,"COBB, DAVID",0
GERLACH 839 (MP),President,"KERRY, JOHN F.",24
GERLACH 839 (MP),President,"NADER, RALPH",2
GERLACH 839 (MP),President,None Of These Candidates,0
GERLACH 839 (MP),President,"PEROUTKA, MICHAEL A.",1
GERLACH 849 (MP),President,"BADNARIK, MICHAEL",0
GERLACH 849 (MP),President,"BUSH, GEORGE W.",0
GERLACH 849 (MP),President,"COBB, DAVID",0
GERLACH 849 (MP),President,"KERRY, JOHN F.",0
GERLACH 849 (MP),President,"NADER, RALPH",0
GERLACH 849 (MP),President,None Of These Candidates,0
