precinct,office,candidate,votes
1 - ALAMO,"District Court Judge, District 7, Department  1 (Nonpartisan)","DOBRESCU, STEVE L.",115
1 - ALAMO,"District Court Judge, District 7, Department  2 (Nonpartisan)","PAPEZ, DAN L.",121
1 - ALAMO,"GROVER C. DILS Hospital Dst, Trustee Dst E (Nonpartisan)","MALOY, EDWARD",123
1 - ALAMO,School Trustee District A (Nonpartisan),"CHEENEY, FRANK ""FRANKIE""",128
1 - ALAMO,School Trustee District D (Nonpartisan),"LUCHT, MARY JEAN",123
1 - ALAMO,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",23
1 - ALAMO,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",38
1 - ALAMO,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,11
1 - ALAMO,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",45
1 - ALAMO,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",15
1 - ALAMO,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",78
1 - ALAMO,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",8
2 - CALIENTE,"District Court Judge, District 7, Department  1 (Nonpartisan)","DOBRESCU, STEVE L.",150
2 - CALIENTE,"District Court Judge, District 7, Department  2 (Nonpartisan)","PAPEZ, DAN L.",160
2 - CALIENTE,"GROVER C. DILS Hospital Dst, Trustee Dst E (Nonpartisan)","MALOY, EDWARD",156
2 - CALIENTE,School Trustee District A (Nonpartisan),"CHEENEY, FRANK ""FRANKIE""",157
2 - CALIENTE,School Trustee District D (Nonpartisan),"LUCHT, MARY JEAN",165
2 - CALIENTE,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",38
2 - CALIENTE,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",62
2 - CALIENTE,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,13
2 - CALIENTE,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",46
2 - CALIENTE,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",13
2 - CALIENTE,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",55
2 - CALIENTE,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",17
3 - PANACA,"District Court Judge, District 7, Department  1 (Nonpartisan)","DOBRESCU, STEVE L.",84
3 - PANACA,"District Court Judge, District 7, Department  2 (Nonpartisan)","PAPEZ, DAN L.",90
3 - PANACA,"GROVER C. DILS Hospital Dst, Trustee Dst E (Nonpartisan)","MALOY, EDWARD",93
3 - PANACA,School Trustee District A (Nonpartisan),"CHEENEY, FRANK ""FRANKIE""",91
3 - PANACA,School Trustee District D (Nonpartisan),"LUCHT, MARY JEAN",93
3 - PANACA,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",18
3 - PANACA,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",31
3 - PANACA,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,13
3 - PANACA,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",30
3 - PANACA,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",13
3 - PANACA,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",73
3 - PANACA,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",5
4 - PIOCHE,"District Court Judge, District 7, Department  1 (Nonpartisan)","DOBRESCU, STEVE L.",134
4 - PIOCHE,"District Court Judge, District 7, Department  2 (Nonpartisan)","PAPEZ, DAN L.",136
4 - PIOCHE,"GROVER C. DILS Hospital Dst, Trustee Dst E (Nonpartisan)","MALOY, EDWARD",135
4 - PIOCHE,School Trustee District A (Nonpartisan),"CHEENEY, FRANK ""FRANKIE""",138
4 - PIOCHE,School Trustee District D (Nonpartisan),"LUCHT, MARY JEAN",139
4 - PIOCHE,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",21
4 - PIOCHE,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",56
4 - PIOCHE,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,8
4 - PIOCHE,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",54
4 - PIOCHE,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",21
4 - PIOCHE,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",83
4 - PIOCHE,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",5
5 - RACHEL,"District Court Judge, District 7, Department  1 (Nonpartisan)","DOBRESCU, STEVE L.",10
5 - RACHEL,"District Court Judge, District 7, Department  2 (Nonpartisan)","PAPEZ, DAN L.",
5 - RACHEL,"GROVER C. DILS Hospital Dst, Trustee Dst E (Nonpartisan)","MALOY, EDWARD",10
5 - RACHEL,School Trustee District A (Nonpartisan),"CHEENEY, FRANK ""FRANKIE""",11
5 - RACHEL,School Trustee District D (Nonpartisan),"LUCHT, MARY JEAN",13
5 - RACHEL,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",1
5 - RACHEL,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",2
5 - RACHEL,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,2
5 - RACHEL,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",6
5 - RACHEL,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",2
5 - RACHEL,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",
5 - RACHEL,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",
Precinct 99,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",0
Precinct 99,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",0
