precinct,office,candidate,votes
Precinct 101,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",237
Precinct 101,"District Court Judge, District 1, Department 2 (Nonpartisan)","JENKINS, CAREN",64
Precinct 101,"District Court Judge, District 1, Department 2 (Nonpartisan)","KRUEGER, MARK",35
Precinct 101,"District Court Judge, District 1, Department 2 (Nonpartisan)","WATERS, NOEL",85
Precinct 101,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",88
Precinct 101,Mayor CARSON CITY (Nonpartisan),"CROWELL, BOB",134
Precinct 101,Mayor CARSON CITY (Nonpartisan),"HANSELL, PETE",28
Precinct 101,Mayor CARSON CITY (Nonpartisan),"HASKINS, KEN",60
Precinct 101,Mayor CARSON CITY (Nonpartisan),"LEHMANN, SEAN",43
Precinct 101,Mayor CARSON CITY (Nonpartisan),"MCCLUNG, STEVE",6
Precinct 101,Mayor CARSON CITY (Nonpartisan),"SHIRK, JIM",6
Precinct 101,School Trustee District 2 (Nonpartisan),"LEMAIRE, JIM",227
Precinct 101,"State Board of Education, District 9 (Nonpartisan)","CASEY, ROY J.",34
Precinct 101,"State Board of Education, District 9 (Nonpartisan)","COOK, DAVE",123
Precinct 101,"State Board of Education, District 9 (Nonpartisan)","MYERS, BARBARA J.",104
Precinct 101,Supervisor Ward 4 (Nonpartisan),"BONDIETT, JEAN",36
Precinct 101,Supervisor Ward 4 (Nonpartisan),"MCGRATH, PAUL B.",39
Precinct 101,Supervisor Ward 4 (Nonpartisan),"SALM, ANDY",11
Precinct 101,Supervisor Ward 4 (Nonpartisan),"STAUB, RICHARD S.",106
Precinct 101,Supervisor Ward 4 (Nonpartisan),"WALT, MOLLY",78
Precinct 101,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",54
Precinct 101,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",46
Precinct 101,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,19
Precinct 101,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",71
Precinct 101,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",85
Precinct 101,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",99
Precinct 101,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",16
Precinct 103,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",404
Precinct 103,"District Court Judge, District 1, Department 2 (Nonpartisan)","JENKINS, CAREN",94
Precinct 103,"District Court Judge, District 1, Department 2 (Nonpartisan)","KRUEGER, MARK",59
Precinct 103,"District Court Judge, District 1, Department 2 (Nonpartisan)","WATERS, NOEL",180
Precinct 103,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",134
Precinct 103,Mayor CARSON CITY (Nonpartisan),"CROWELL, BOB",331
Precinct 103,Mayor CARSON CITY (Nonpartisan),"HANSELL, PETE",23
Precinct 103,Mayor CARSON CITY (Nonpartisan),"HASKINS, KEN",67
Precinct 103,Mayor CARSON CITY (Nonpartisan),"LEHMANN, SEAN",47
Precinct 103,Mayor CARSON CITY (Nonpartisan),"MCCLUNG, STEVE",0
Precinct 103,Mayor CARSON CITY (Nonpartisan),"SHIRK, JIM",5
Precinct 103,School Trustee District 2 (Nonpartisan),"LEMAIRE, JIM",379
Precinct 103,"State Board of Education, District 9 (Nonpartisan)","CASEY, ROY J.",71
Precinct 103,"State Board of Education, District 9 (Nonpartisan)","COOK, DAVE",206
Precinct 103,"State Board of Education, District 9 (Nonpartisan)","MYERS, BARBARA J.",160
Precinct 103,Supervisor Ward 4 (Nonpartisan),"BONDIETT, JEAN",41
Precinct 103,Supervisor Ward 4 (Nonpartisan),"MCGRATH, PAUL B.",85
Precinct 103,Supervisor Ward 4 (Nonpartisan),"SALM, ANDY",14
Precinct 103,Supervisor Ward 4 (Nonpartisan),"STAUB, RICHARD S.",175
Precinct 103,Supervisor Ward 4 (Nonpartisan),"WALT, MOLLY",150
Precinct 103,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",49
Precinct 103,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",58
Precinct 103,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,34
Precinct 103,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",118
Precinct 103,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",210
Precinct 103,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",233
Precinct 103,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",29
Precinct 105,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",459
Precinct 105,"District Court Judge, District 1, Department 2 (Nonpartisan)","JENKINS, CAREN",71
Precinct 105,"District Court Judge, District 1, Department 2 (Nonpartisan)","KRUEGER, MARK",101
Precinct 105,"District Court Judge, District 1, Department 2 (Nonpartisan)","WATERS, NOEL",154
Precinct 105,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",188
Precinct 105,Mayor CARSON CITY (Nonpartisan),"CROWELL, BOB",308
Precinct 105,Mayor CARSON CITY (Nonpartisan),"HANSELL, PETE",22
Precinct 105,Mayor CARSON CITY (Nonpartisan),"HASKINS, KEN",75
Precinct 105,Mayor CARSON CITY (Nonpartisan),"LEHMANN, SEAN",110
Precinct 105,Mayor CARSON CITY (Nonpartisan),"MCCLUNG, STEVE",8
Precinct 105,Mayor CARSON CITY (Nonpartisan),"SHIRK, JIM",3
Precinct 105,School Trustee District 2 (Nonpartisan),"LEMAIRE, JIM",433
Precinct 105,"State Board of Education, District 9 (Nonpartisan)","CASEY, ROY J.",95
Precinct 105,"State Board of Education, District 9 (Nonpartisan)","COOK, DAVE",251
Precinct 105,"State Board of Education, District 9 (Nonpartisan)","MYERS, BARBARA J.",146
Precinct 105,Supervisor Ward 4 (Nonpartisan),"BONDIETT, JEAN",35
Precinct 105,Supervisor Ward 4 (Nonpartisan),"MCGRATH, PAUL B.",69
Precinct 105,Supervisor Ward 4 (Nonpartisan),"SALM, ANDY",44
Precinct 105,Supervisor Ward 4 (Nonpartisan),"STAUB, RICHARD S.",242
Precinct 105,Supervisor Ward 4 (Nonpartisan),"WALT, MOLLY",127
Precinct 105,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",49
Precinct 105,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",85
Precinct 105,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,27
Precinct 105,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",166
Precinct 105,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",191
Precinct 105,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",308
Precinct 105,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",27
Precinct 107,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",384
Precinct 107,"District Court Judge, District 1, Department 2 (Nonpartisan)","JENKINS, CAREN",93
Precinct 107,"District Court Judge, District 1, Department 2 (Nonpartisan)","KRUEGER, MARK",66
Precinct 107,"District Court Judge, District 1, Department 2 (Nonpartisan)","WATERS, NOEL",175
Precinct 107,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",120
Precinct 107,Mayor CARSON CITY (Nonpartisan),"CROWELL, BOB",256
Precinct 107,Mayor CARSON CITY (Nonpartisan),"HANSELL, PETE",25
Precinct 107,Mayor CARSON CITY (Nonpartisan),"HASKINS, KEN",98
Precinct 107,Mayor CARSON CITY (Nonpartisan),"LEHMANN, SEAN",68
Precinct 107,Mayor CARSON CITY (Nonpartisan),"MCCLUNG, STEVE",10
Precinct 107,Mayor CARSON CITY (Nonpartisan),"SHIRK, JIM",7
Precinct 107,School Trustee District 2 (Nonpartisan),"LEMAIRE, JIM",366
Precinct 107,"State Board of Education, District 9 (Nonpartisan)","CASEY, ROY J.",78
Precinct 107,"State Board of Education, District 9 (Nonpartisan)","COOK, DAVE",210
Precinct 107,"State Board of Education, District 9 (Nonpartisan)","MYERS, BARBARA J.",137
Precinct 107,Supervisor Ward 4 (Nonpartisan),"BONDIETT, JEAN",34
Precinct 107,Supervisor Ward 4 (Nonpartisan),"MCGRATH, PAUL B.",72
Precinct 107,Supervisor Ward 4 (Nonpartisan),"SALM, ANDY",39
Precinct 107,Supervisor Ward 4 (Nonpartisan),"STAUB, RICHARD S.",175
Precinct 107,Supervisor Ward 4 (Nonpartisan),"WALT, MOLLY",128
Precinct 107,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",57
Precinct 107,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",85
Precinct 107,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,35
Precinct 107,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",152
Precinct 107,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",133
Precinct 107,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",259
Precinct 107,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",32
Precinct 109,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",345
Precinct 109,"District Court Judge, District 1, Department 2 (Nonpartisan)","JENKINS, CAREN",72
Precinct 109,"District Court Judge, District 1, Department 2 (Nonpartisan)","KRUEGER, MARK",69
Precinct 109,"District Court Judge, District 1, Department 2 (Nonpartisan)","WATERS, NOEL",131
Precinct 109,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",125
Precinct 109,Mayor CARSON CITY (Nonpartisan),"CROWELL, BOB",237
Precinct 109,Mayor CARSON CITY (Nonpartisan),"HANSELL, PETE",21
Precinct 109,Mayor CARSON CITY (Nonpartisan),"HASKINS, KEN",65
Precinct 109,Mayor CARSON CITY (Nonpartisan),"LEHMANN, SEAN",69
Precinct 109,Mayor CARSON CITY (Nonpartisan),"MCCLUNG, STEVE",9
Precinct 109,Mayor CARSON CITY (Nonpartisan),"SHIRK, JIM",8
Precinct 109,School Trustee District 2 (Nonpartisan),"LEMAIRE, JIM",337
Precinct 109,"State Board of Education, District 9 (Nonpartisan)","CASEY, ROY J.",63
Precinct 109,"State Board of Education, District 9 (Nonpartisan)","COOK, DAVE",172
Precinct 109,"State Board of Education, District 9 (Nonpartisan)","MYERS, BARBARA J.",147
Precinct 109,Supervisor Ward 4 (Nonpartisan),"BONDIETT, JEAN",46
Precinct 109,Supervisor Ward 4 (Nonpartisan),"MCGRATH, PAUL B.",76
Precinct 109,Supervisor Ward 4 (Nonpartisan),"SALM, ANDY",14
Precinct 109,Supervisor Ward 4 (Nonpartisan),"STAUB, RICHARD S.",157
Precinct 109,Supervisor Ward 4 (Nonpartisan),"WALT, MOLLY",103
Precinct 109,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",72
Precinct 109,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",57
Precinct 109,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,29
Precinct 109,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",120
Precinct 109,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",126
Precinct 109,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",205
Precinct 109,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",25
Precinct 111,"District Court Judge, District 1, Department 1 (Nonpartisan)","RUSSELL, JAMES TODD",244
Precinct 111,"District Court Judge, District 1, Department 2 (Nonpartisan)","JENKINS, CAREN",62
Precinct 111,"District Court Judge, District 1, Department 2 (Nonpartisan)","KRUEGER, MARK",61
Precinct 111,"District Court Judge, District 1, Department 2 (Nonpartisan)","WATERS, NOEL",86
Precinct 111,"District Court Judge, District 1, Department 2 (Nonpartisan)","WILSON, JIM",73
Precinct 111,Mayor CARSON CITY (Nonpartisan),"CROWELL, BOB",101
Precinct 111,Mayor CARSON CITY (Nonpartisan),"HANSELL, PETE",20
Precinct 111,Mayor CARSON CITY (Nonpartisan),"HASKINS, KEN",99
Precinct 111,Mayor CARSON CITY (Nonpartisan),"LEHMANN, SEAN",46
Precinct 111,Mayor CARSON CITY (Nonpartisan),"MCCLUNG, STEVE",8
Precinct 111,Mayor CARSON CITY (Nonpartisan),"SHIRK, JIM",16
Precinct 111,School Trustee District 2 (Nonpartisan),"LEMAIRE, JIM",244
Precinct 111,"State Board of Education, District 9 (Nonpartisan)","CASEY, ROY J.",41
Precinct 111,"State Board of Education, District 9 (Nonpartisan)","COOK, DAVE",129
Precinct 111,"State Board of Education, District 9 (Nonpartisan)","MYERS, BARBARA J.",103
Precinct 111,Supervisor Ward 4 (Nonpartisan),"BONDIETT, JEAN",38
