precinct,office,candidate,votes
East Mason Valley 1,County Comm Dist. I (CW),"KRISTAPONIS, DONNA",224
East Mason Valley 1,County Comm Dist. I (CW),"ROBERTS, CHUCK",303
East Mason Valley 1,County Comm Dist. III (CW),"TIBBALS, DON H.",492
East Mason Valley 1,County Comm Dist. IV (CW),"MORTENSEN, JOE",310
East Mason Valley 1,County Comm Dist. IV (CW),"PARSONS, SHERRY",200
East Mason Valley 1,"District Court Judge, District 3, Department 1","HUFF, DAVID A.",314
East Mason Valley 1,"District Court Judge, District 3, Department 1","KENNEDY, JACK",222
East Mason Valley 1,"District Court Judge, District 3, Department 2","ABERASTURI, LEON",230
East Mason Valley 1,"District Court Judge, District 3, Department 2","SCHLEGELMILCH, JOHN",313
East Mason Valley 1,"District Court Judge, District 3, Department 3","ROGERS, WILLIAM",264
East Mason Valley 1,"District Court Judge, District 3, Department 3","STOCKARD, THOMAS III",255
East Mason Valley 1,LYON COUNTY School Dist Trustee Dist I,"HUCKABY, JAMES F.",273
East Mason Valley 1,LYON COUNTY School Dist Trustee Dist I,"PENALUNA, BILL",250
East Mason Valley 1,LYON COUNTY School Dist Trustee Dist III,"RHOADES, STEPHEN (STEVE) V.",170
East Mason Valley 1,LYON COUNTY School Dist Trustee Dist III,"STEVENS, JOHN M.",315
East Mason Valley 1,LYON COUNTY School Dist Trustee Dist V,"BOBRICK, ERIC T.",366
East Mason Valley 1,LYON COUNTY School Dist Trustee Dist V,"WILLISS, MAUREEN",176
East Mason Valley 1,President,"Baldwin, Chuck",6
East Mason Valley 1,President,"Barr, Bob",4
East Mason Valley 1,President,"McCain, John",339
East Mason Valley 1,President,"McKinney, Cynthia",1
East Mason Valley 1,President,"NADER, RALPH",4
East Mason Valley 1,President,None Of These Candidates,8
East Mason Valley 1,President,"Obama, Barack",230
East Mason Valley 1,"State Assembly, District 38","DALTON, STEVEN J.",160
East Mason Valley 1,"State Assembly, District 38","GOMEZ, DENNIS C.",37
East Mason Valley 1,"State Assembly, District 38","Grady, Tom",374
East Mason Valley 1,"Supreme Court Justice, Seat B",None Of These Candidates,81
East Mason Valley 1,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",255
East Mason Valley 1,"Supreme Court Justice, Seat B","Schumacher, Deborah",211
East Mason Valley 1,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",153
East Mason Valley 1,"Supreme Court Justice, Seat D","Gibbons, Mark",296
East Mason Valley 1,"Supreme Court Justice, Seat D",None Of These Candidates,84
East Mason Valley 1,"U.S. Representative in Congress, District 2","Bergland, Craig",4
East Mason Valley 1,"U.S. Representative in Congress, District 2","DERBY, JILL",187
East Mason Valley 1,"U.S. Representative in Congress, District 2","Everhart, John",30
East Mason Valley 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",343
East Mason Valley 1,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",11
East Mason Valley 2,County Comm Dist. I (CW),"KRISTAPONIS, DONNA",223
East Mason Valley 2,County Comm Dist. I (CW),"ROBERTS, CHUCK",360
East Mason Valley 2,County Comm Dist. III (CW),"TIBBALS, DON H.",548
East Mason Valley 2,County Comm Dist. IV (CW),"MORTENSEN, JOE",364
East Mason Valley 2,County Comm Dist. IV (CW),"PARSONS, SHERRY",209
East Mason Valley 2,"District Court Judge, District 3, Department 1","HUFF, DAVID A.",374
East Mason Valley 2,"District Court Judge, District 3, Department 1","KENNEDY, JACK",227
East Mason Valley 2,"District Court Judge, District 3, Department 2","ABERASTURI, LEON",240
East Mason Valley 2,"District Court Judge, District 3, Department 2","SCHLEGELMILCH, JOHN",362
East Mason Valley 2,"District Court Judge, District 3, Department 3","ROGERS, WILLIAM",295
East Mason Valley 2,"District Court Judge, District 3, Department 3","STOCKARD, THOMAS III",277
East Mason Valley 2,LYON COUNTY School Dist Trustee Dist I,"HUCKABY, JAMES F.",267
East Mason Valley 2,LYON COUNTY School Dist Trustee Dist I,"PENALUNA, BILL",300
East Mason Valley 2,LYON COUNTY School Dist Trustee Dist III,"RHOADES, STEPHEN (STEVE) V.",193
East Mason Valley 2,LYON COUNTY School Dist Trustee Dist III,"STEVENS, JOHN M.",336
East Mason Valley 2,LYON COUNTY School Dist Trustee Dist V,"BOBRICK, ERIC T.",412
East Mason Valley 2,LYON COUNTY School Dist Trustee Dist V,"WILLISS, MAUREEN",189
East Mason Valley 2,President,"Baldwin, Chuck",2
East Mason Valley 2,President,"Barr, Bob",5
East Mason Valley 2,President,"McCain, John",429
East Mason Valley 2,President,"McKinney, Cynthia",0
East Mason Valley 2,President,"NADER, RALPH",6
East Mason Valley 2,President,None Of These Candidates,10
East Mason Valley 2,President,"Obama, Barack",194
East Mason Valley 2,"State Assembly, District 38","DALTON, STEVEN J.",137
East Mason Valley 2,"State Assembly, District 38","GOMEZ, DENNIS C.",39
East Mason Valley 2,"State Assembly, District 38","Grady, Tom",457
East Mason Valley 2,"Supreme Court Justice, Seat B",None Of These Candidates,87
East Mason Valley 2,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",308
East Mason Valley 2,"Supreme Court Justice, Seat B","Schumacher, Deborah",206
East Mason Valley 2,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",147
East Mason Valley 2,"Supreme Court Justice, Seat D","Gibbons, Mark",345
East Mason Valley 2,"Supreme Court Justice, Seat D",None Of These Candidates,97
East Mason Valley 2,"U.S. Representative in Congress, District 2","Bergland, Craig",7
East Mason Valley 2,"U.S. Representative in Congress, District 2","DERBY, JILL",152
East Mason Valley 2,"U.S. Representative in Congress, District 2","Everhart, John",29
East Mason Valley 2,"U.S. Representative in Congress, District 2","HELLER, DEAN",439
East Mason Valley 2,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",7
Fernley 1,"City Councilmember, Ward 2, City of Fernley","HOWARD, DONALD L.",288
Fernley 1,"City Councilmember, Ward 2, City of Fernley","PARSONS, DONALD",367
Fernley 1,County Comm Dist. I (CW),"KRISTAPONIS, DONNA",320
Fernley 1,County Comm Dist. I (CW),"ROBERTS, CHUCK",313
Fernley 1,County Comm Dist. III (CW),"TIBBALS, DON H.",599
Fernley 1,County Comm Dist. IV (CW),"MORTENSEN, JOE",288
Fernley 1,County Comm Dist. IV (CW),"PARSONS, SHERRY",359
Fernley 1,"District Court Judge, District 3, Department 1","HUFF, DAVID A.",300
Fernley 1,"District Court Judge, District 3, Department 1","KENNEDY, JACK",358
Fernley 1,"District Court Judge, District 3, Department 2","ABERASTURI, LEON",425
Fernley 1,"District Court Judge, District 3, Department 2","SCHLEGELMILCH, JOHN",217
Fernley 1,"District Court Judge, District 3, Department 3","ROGERS, WILLIAM",300
Fernley 1,"District Court Judge, District 3, Department 3","STOCKARD, THOMAS III",306
Fernley 1,LYON COUNTY School Dist Trustee Dist I,"HUCKABY, JAMES F.",303
Fernley 1,LYON COUNTY School Dist Trustee Dist I,"PENALUNA, BILL",335
Fernley 1,LYON COUNTY School Dist Trustee Dist III,"RHOADES, STEPHEN (STEVE) V.",219
Fernley 1,LYON COUNTY School Dist Trustee Dist III,"STEVENS, JOHN M.",341
Fernley 1,LYON COUNTY School Dist Trustee Dist V,"BOBRICK, ERIC T.",303
Fernley 1,LYON COUNTY School Dist Trustee Dist V,"WILLISS, MAUREEN",273
Fernley 1,NORTH LYON COUNTY Fire Pro - Directors,"BURLESON, GARRET T.",249
Fernley 1,NORTH LYON COUNTY Fire Pro - Directors,"MCGARVA, SANDRA",197
Fernley 1,NORTH LYON COUNTY Fire Pro - Directors,"MURPHY, CHRIS P.",250
Fernley 1,NORTH LYON COUNTY Fire Pro - Directors,"OSBORN, JON",222
Fernley 1,NORTH LYON COUNTY Fire Pro - Directors,"PICETTI, JOHN E.",340
Fernley 1,NORTH LYON COUNTY Fire Pro - Directors,"SKINNER, DEBBIE",281
Fernley 1,President,"Baldwin, Chuck",2
Fernley 1,President,"Barr, Bob",2
Fernley 1,President,"McCain, John",453
Fernley 1,President,"McKinney, Cynthia",3
Fernley 1,President,"NADER, RALPH",4
Fernley 1,President,None Of These Candidates,11
Fernley 1,President,"Obama, Barack",266
Fernley 1,"State Assembly, District 38","DALTON, STEVEN J.",219
Fernley 1,"State Assembly, District 38","GOMEZ, DENNIS C.",42
Fernley 1,"State Assembly, District 38","Grady, Tom",439
Fernley 1,"Supreme Court Justice, Seat B",None Of These Candidates,117
Fernley 1,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",299
Fernley 1,"Supreme Court Justice, Seat B","Schumacher, Deborah",249
Fernley 1,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",166
Fernley 1,"Supreme Court Justice, Seat D","Gibbons, Mark",361
Fernley 1,"Supreme Court Justice, Seat D",None Of These Candidates,126
Fernley 1,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Fernley 1,"U.S. Representative in Congress, District 2","DERBY, JILL",236
Fernley 1,"U.S. Representative in Congress, District 2","Everhart, John",21
Fernley 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",448
Fernley 1,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",18
Fernley 10,"City Councilmember, Ward 2, City of Fernley","HOWARD, DONALD L.",86
Fernley 10,"City Councilmember, Ward 2, City of Fernley","PARSONS, DONALD",103
Fernley 10,County Comm Dist. I (CW),"KRISTAPONIS, DONNA",79
Fernley 10,County Comm Dist. I (CW),"ROBERTS, CHUCK",98
Fernley 10,County Comm Dist. III (CW),"TIBBALS, DON H.",164
Fernley 10,County Comm Dist. IV (CW),"MORTENSEN, JOE",77
Fernley 10,County Comm Dist. IV (CW),"PARSONS, SHERRY",103
Fernley 10,"District Court Judge, District 3, Department 1","HUFF, DAVID A.",88
Fernley 10,"District Court Judge, District 3, Department 1","KENNEDY, JACK",98
