precinct,office,candidate,votes
Precinct 1,"District Court Judge, District 5, Department 1","DAVIS, JOHN P.",108
Precinct 1,"District Court Judge, District 5, Department 1","ZLOTEK, MARLA",62
Precinct 1,President,"Baldwin, Chuck",3
Precinct 1,President,"Barr, Bob",6
Precinct 1,President,"McCain, John",125
Precinct 1,President,"McKinney, Cynthia",0
Precinct 1,President,"NADER, RALPH",2
Precinct 1,President,None Of These Candidates,5
Precinct 1,President,"Obama, Barack",41
Precinct 1,PUBLIC ADMINISTRATOR,"SERFOSS, VICKI L.",135
Precinct 1,"State Assembly, District 36","BABB, SCOTTY",37
Precinct 1,"State Assembly, District 36","GOEDHART, ED",127
Precinct 1,"State Senate, Central Senatorial District","McGINNESS, MIKE",140
Precinct 1,"Supreme Court Justice, Seat B",None Of These Candidates,56
Precinct 1,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",76
Precinct 1,"Supreme Court Justice, Seat B","Schumacher, Deborah",37
Precinct 1,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",40
Precinct 1,"Supreme Court Justice, Seat D","Gibbons, Mark",73
Precinct 1,"Supreme Court Justice, Seat D",None Of These Candidates,53
Precinct 1,"U.S. Representative in Congress, District 2","Bergland, Craig",1
Precinct 1,"U.S. Representative in Congress, District 2","DERBY, JILL",37
Precinct 1,"U.S. Representative in Congress, District 2","Everhart, John",15
Precinct 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",114
Precinct 1,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",10
Precinct 2,County Commissioner District 2,"BOLAND, NANCY",44
Precinct 2,County Commissioner District 2,"POLMAN, KENNY",18
Precinct 2,"District Court Judge, District 5, Department 1","DAVIS, JOHN P.",34
Precinct 2,"District Court Judge, District 5, Department 1","ZLOTEK, MARLA",21
Precinct 2,President,"Baldwin, Chuck",0
Precinct 2,President,"Barr, Bob",3
Precinct 2,President,"McCain, John",50
Precinct 2,President,"McKinney, Cynthia",0
Precinct 2,President,"NADER, RALPH",0
Precinct 2,President,None Of These Candidates,1
Precinct 2,President,"Obama, Barack",9
Precinct 2,PUBLIC ADMINISTRATOR,"SERFOSS, VICKI L.",53
Precinct 2,"State Assembly, District 36","BABB, SCOTTY",8
Precinct 2,"State Assembly, District 36","GOEDHART, ED",47
Precinct 2,"State Senate, Central Senatorial District","McGINNESS, MIKE",47
Precinct 2,"Supreme Court Justice, Seat B",None Of These Candidates,27
Precinct 2,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",18
Precinct 2,"Supreme Court Justice, Seat B","Schumacher, Deborah",15
Precinct 2,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",13
Precinct 2,"Supreme Court Justice, Seat D","Gibbons, Mark",22
Precinct 2,"Supreme Court Justice, Seat D",None Of These Candidates,23
Precinct 2,"U.S. Representative in Congress, District 2","Bergland, Craig",1
Precinct 2,"U.S. Representative in Congress, District 2","DERBY, JILL",6
Precinct 2,"U.S. Representative in Congress, District 2","Everhart, John",5
Precinct 2,"U.S. Representative in Congress, District 2","HELLER, DEAN",45
Precinct 2,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",2
Precinct 3,County Commissioner District 3,"KIRBY, WILLIAM C.",116
Precinct 3,County Commissioner District 3,"MUNEKIYO, WAYNE",54
Precinct 3,"District Court Judge, District 5, Department 1","DAVIS, JOHN P.",133
Precinct 3,"District Court Judge, District 5, Department 1","ZLOTEK, MARLA",24
Precinct 3,President,"Baldwin, Chuck",3
Precinct 3,President,"Barr, Bob",3
Precinct 3,President,"McCain, John",117
Precinct 3,President,"McKinney, Cynthia",0
Precinct 3,President,"NADER, RALPH",0
Precinct 3,President,None Of These Candidates,5
Precinct 3,President,"Obama, Barack",46
Precinct 3,PUBLIC ADMINISTRATOR,"SERFOSS, VICKI L.",164
Precinct 3,"State Assembly, District 36","BABB, SCOTTY",41
Precinct 3,"State Assembly, District 36","GOEDHART, ED",128
Precinct 3,"State Senate, Central Senatorial District","McGINNESS, MIKE",145
Precinct 3,"Supreme Court Justice, Seat B",None Of These Candidates,38
Precinct 3,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",77
Precinct 3,"Supreme Court Justice, Seat B","Schumacher, Deborah",47
Precinct 3,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",38
Precinct 3,"Supreme Court Justice, Seat D","Gibbons, Mark",75
Precinct 3,"Supreme Court Justice, Seat D",None Of These Candidates,50
Precinct 3,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 3,"U.S. Representative in Congress, District 2","DERBY, JILL",34
Precinct 3,"U.S. Representative in Congress, District 2","Everhart, John",7
Precinct 3,"U.S. Representative in Congress, District 2","HELLER, DEAN",125
Precinct 3,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",3
Precinct 4,County Commissioner District 2,"BOLAND, NANCY",8
Precinct 4,County Commissioner District 2,"POLMAN, KENNY",4
Precinct 4,"District Court Judge, District 5, Department 1","DAVIS, JOHN P.",12
Precinct 4,"District Court Judge, District 5, Department 1","ZLOTEK, MARLA",1
Precinct 4,President,"Baldwin, Chuck",0
Precinct 4,President,"Barr, Bob",0
Precinct 4,President,"McCain, John",8
Precinct 4,President,"McKinney, Cynthia",0
Precinct 4,President,"NADER, RALPH",0
Precinct 4,President,None Of These Candidates,1
