precinct,office,candidate,votes
01-Centerville,County Commissioner District 1,"deKNIJF, ANJE",131
01-Centerville,County Commissioner District 1,"LYNN, GREG",411
01-Centerville,County Commissioner District 3,"JOHNSON, DOUG N.",359
01-Centerville,County Commissioner District 3,"RIEMAN, ERIC",162
01-Centerville,County Commissioner District 5,"EPSTEIN, NANCY",194
01-Centerville,County Commissioner District 5,"OLSON, MICHAEL",339
01-Centerville,Gardnerville Ranchos G I D - 2 Seats,"BALIGAD, CADE S.",62
01-Centerville,Gardnerville Ranchos G I D - 2 Seats,"BOURNE, DAVID",45
01-Centerville,Gardnerville Ranchos G I D - 2 Seats,"DAVIDSON, JEREMY",41
01-Centerville,President,"Baldwin, Chuck",1
01-Centerville,President,"Barr, Bob",2
01-Centerville,President,"McCain, John",364
01-Centerville,President,"McKinney, Cynthia",1
01-Centerville,President,"NADER, RALPH",2
01-Centerville,President,None Of These Candidates,1
01-Centerville,President,"Obama, Barack",196
01-Centerville,School Board Trustee - Area 1,"CHESSELL, KAREN H.",214
01-Centerville,School Board Trustee - Area 1,"SWANSON, CHARLES H.",174
01-Centerville,School Board Trustee - Area 3,"FELTON, GREG",188
01-Centerville,School Board Trustee - Area 3,"TRIGG, CINDY",222
01-Centerville,"State Assembly, District 39","BROWN, JOETTA",154
01-Centerville,"State Assembly, District 39","Schumann, David K.",6
01-Centerville,"State Assembly, District 39","SETTELMEYER, JAMES A.",395
01-Centerville,"State Board of Education, District 9","COOK, DAVE",262
01-Centerville,"State Board of Education, District 9","MYERS, BARBARA J.",166
01-Centerville,"Supreme Court Justice, Seat B",None Of These Candidates,77
01-Centerville,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",277
01-Centerville,"Supreme Court Justice, Seat B","Schumacher, Deborah",153
01-Centerville,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",57
01-Centerville,"Supreme Court Justice, Seat D","Gibbons, Mark",382
01-Centerville,"Supreme Court Justice, Seat D",None Of These Candidates,62
01-Centerville,"U.S. Representative in Congress, District 2","Bergland, Craig",2
01-Centerville,"U.S. Representative in Congress, District 2","DERBY, JILL",177
01-Centerville,"U.S. Representative in Congress, District 2","Everhart, John",3
01-Centerville,"U.S. Representative in Congress, District 2","HELLER, DEAN",364
01-Centerville,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",6
02-Fish Springs,County Commissioner District 1,"deKNIJF, ANJE",253
02-Fish Springs,County Commissioner District 1,"LYNN, GREG",660
02-Fish Springs,County Commissioner District 3,"JOHNSON, DOUG N.",566
02-Fish Springs,County Commissioner District 3,"RIEMAN, ERIC",317
02-Fish Springs,County Commissioner District 5,"EPSTEIN, NANCY",374
02-Fish Springs,County Commissioner District 5,"OLSON, MICHAEL",532
02-Fish Springs,President,"Baldwin, Chuck",6
02-Fish Springs,President,"Barr, Bob",2
02-Fish Springs,President,"McCain, John",568
02-Fish Springs,President,"McKinney, Cynthia",2
02-Fish Springs,President,"NADER, RALPH",5
02-Fish Springs,President,None Of These Candidates,5
02-Fish Springs,President,"Obama, Barack",375
02-Fish Springs,School Board Trustee - Area 1,"CHESSELL, KAREN H.",371
02-Fish Springs,School Board Trustee - Area 1,"SWANSON, CHARLES H.",340
02-Fish Springs,School Board Trustee - Area 3,"FELTON, GREG",312
02-Fish Springs,School Board Trustee - Area 3,"TRIGG, CINDY",419
02-Fish Springs,"State Assembly, District 39","BROWN, JOETTA",275
02-Fish Springs,"State Assembly, District 39","Schumann, David K.",38
02-Fish Springs,"State Assembly, District 39","SETTELMEYER, JAMES A.",622
02-Fish Springs,"State Board of Education, District 9","COOK, DAVE",453
02-Fish Springs,"State Board of Education, District 9","MYERS, BARBARA J.",315
02-Fish Springs,"State Senate, Central Senatorial District","McGINNESS, MIKE",691
02-Fish Springs,"Supreme Court Justice, Seat B",None Of These Candidates,164
02-Fish Springs,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",453
02-Fish Springs,"Supreme Court Justice, Seat B","Schumacher, Deborah",256
02-Fish Springs,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",138
02-Fish Springs,"Supreme Court Justice, Seat D","Gibbons, Mark",592
02-Fish Springs,"Supreme Court Justice, Seat D",None Of These Candidates,141
02-Fish Springs,Town of Gardnerville - 2 Seats,"BERNHARD, ROBIN",159
02-Fish Springs,Town of Gardnerville - 2 Seats,"LINDSAY, PAUL A.",158
02-Fish Springs,Town of Gardnerville - 2 Seats,"SMITH, MICHAEL J.",120
02-Fish Springs,"U.S. Representative in Congress, District 2","Bergland, Craig",10
02-Fish Springs,"U.S. Representative in Congress, District 2","DERBY, JILL",328
02-Fish Springs,"U.S. Representative in Congress, District 2","Everhart, John",25
02-Fish Springs,"U.S. Representative in Congress, District 2","HELLER, DEAN",570
02-Fish Springs,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",6
03-Gardnerville,County Commissioner District 1,"deKNIJF, ANJE",290
03-Gardnerville,County Commissioner District 1,"LYNN, GREG",578
03-Gardnerville,County Commissioner District 3,"JOHNSON, DOUG N.",536
03-Gardnerville,County Commissioner District 3,"RIEMAN, ERIC",281
03-Gardnerville,County Commissioner District 5,"EPSTEIN, NANCY",388
03-Gardnerville,County Commissioner District 5,"OLSON, MICHAEL",478
03-Gardnerville,President,"Baldwin, Chuck",4
03-Gardnerville,President,"Barr, Bob",3
03-Gardnerville,President,"McCain, John",521
03-Gardnerville,President,"McKinney, Cynthia",0
03-Gardnerville,President,"NADER, RALPH",2
03-Gardnerville,President,None Of These Candidates,11
03-Gardnerville,President,"Obama, Barack",405
03-Gardnerville,School Board Trustee - Area 1,"CHESSELL, KAREN H.",411
03-Gardnerville,School Board Trustee - Area 1,"SWANSON, CHARLES H.",302
03-Gardnerville,School Board Trustee - Area 3,"FELTON, GREG",390
03-Gardnerville,School Board Trustee - Area 3,"TRIGG, CINDY",361
03-Gardnerville,"State Assembly, District 39","BROWN, JOETTA",300
03-Gardnerville,"State Assembly, District 39","Schumann, David K.",53
03-Gardnerville,"State Assembly, District 39","SETTELMEYER, JAMES A.",558
03-Gardnerville,"State Board of Education, District 9","COOK, DAVE",439
03-Gardnerville,"State Board of Education, District 9","MYERS, BARBARA J.",312
03-Gardnerville,"State Senate, Central Senatorial District","McGINNESS, MIKE",631
03-Gardnerville,"Supreme Court Justice, Seat B",None Of These Candidates,155
03-Gardnerville,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",408
03-Gardnerville,"Supreme Court Justice, Seat B","Schumacher, Deborah",281
03-Gardnerville,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",118
03-Gardnerville,"Supreme Court Justice, Seat D","Gibbons, Mark",568
03-Gardnerville,"Supreme Court Justice, Seat D",None Of These Candidates,150
03-Gardnerville,Town of Gardnerville - 2 Seats,"BERNHARD, ROBIN",404
03-Gardnerville,Town of Gardnerville - 2 Seats,"LINDSAY, PAUL A.",404
03-Gardnerville,Town of Gardnerville - 2 Seats,"SMITH, MICHAEL J.",306
03-Gardnerville,"U.S. Representative in Congress, District 2","Bergland, Craig",8
