precinct,office,candidate,votes
Precinct 1,County Commissioner Seat 4 (Democratic),"HALLY, WILLIAM S. ""BILL""",13
Precinct 1,County Commissioner Seat 4 (Democratic),"PEREA, GARY A.",46
Precinct 1,"District Court Judge, District 7, Department 1 (Nonpartisan)","DOBRESCU, STEVE L.",120
Precinct 1,"District Court Judge, District 7, Department 2 (Nonpartisan)","PAPEZ, DAN L.",124
Precinct 1,School Board Trustee Seat D (Nonpartisan),"SANBORN, CYNDI",117
Precinct 1,School Board Trustee Seat F (Nonpartisan),"HILL, BUNNY",118
Precinct 1,"School Board Trustee, Seat C (Nonpartisan)","CHACHAS, IRENE L.",115
Precinct 1,"School Board Trustee, Seat G (Nonpartisan)","KOYLE, DENYS M.",112
Precinct 1,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",12
Precinct 1,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",16
Precinct 1,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,32
Precinct 1,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",42
Precinct 1,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",25
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",56
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",3
Precinct 1,"WHITE PINE Hospital Dist Trustee, Seat 1 (Nonpartisan)","GIANOLI, JULIE",116
Precinct 1,"WHITE PINE Hospital Dist Trustee, Seat 2 (Nonpartisan)","CARSON, PAULA S.",112
Precinct 1,"WHITE PINE Hospital Dist Trustee, Seat 3 (Nonpartisan)","DERBIDGE, GRETCHEN H.",117
Precinct 1,"WHITE PINE Hospital Dist Trustee, Seat 5 (Nonpartisan)","HASLEM, PAULOS P. ""PAX""",111
Precinct 10,County Commissioner Seat 4 (Democratic),"HALLY, WILLIAM S. ""BILL""",10
Precinct 10,County Commissioner Seat 4 (Democratic),"PEREA, GARY A.",13
Precinct 10,"District Court Judge, District 7, Department 1 (Nonpartisan)","DOBRESCU, STEVE L.",63
Precinct 10,"District Court Judge, District 7, Department 2 (Nonpartisan)","PAPEZ, DAN L.",64
Precinct 10,School Board Trustee Seat D (Nonpartisan),"SANBORN, CYNDI",60
Precinct 10,School Board Trustee Seat F (Nonpartisan),"HILL, BUNNY",61
Precinct 10,"School Board Trustee, Seat C (Nonpartisan)","CHACHAS, IRENE L.",60
Precinct 10,"School Board Trustee, Seat G (Nonpartisan)","KOYLE, DENYS M.",58
Precinct 10,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",3
Precinct 10,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",13
Precinct 10,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,14
Precinct 10,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",27
Precinct 10,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",13
Precinct 10,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",38
Precinct 10,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",9
Precinct 10,"WHITE PINE Hospital Dist Trustee, Seat 1 (Nonpartisan)","GIANOLI, JULIE",61
Precinct 10,"WHITE PINE Hospital Dist Trustee, Seat 2 (Nonpartisan)","CARSON, PAULA S.",59
Precinct 10,"WHITE PINE Hospital Dist Trustee, Seat 3 (Nonpartisan)","DERBIDGE, GRETCHEN H.",57
Precinct 10,"WHITE PINE Hospital Dist Trustee, Seat 5 (Nonpartisan)","HASLEM, PAULOS P. ""PAX""",55
Precinct 2,County Commissioner Seat 4 (Democratic),"HALLY, WILLIAM S. ""BILL""",12
Precinct 2,County Commissioner Seat 4 (Democratic),"PEREA, GARY A.",29
Precinct 2,"District Court Judge, District 7, Department 1 (Nonpartisan)","DOBRESCU, STEVE L.",56
Precinct 2,"District Court Judge, District 7, Department 2 (Nonpartisan)","PAPEZ, DAN L.",63
Precinct 2,School Board Trustee Seat D (Nonpartisan),"SANBORN, CYNDI",59
Precinct 2,School Board Trustee Seat F (Nonpartisan),"HILL, BUNNY",59
Precinct 2,"School Board Trustee, Seat C (Nonpartisan)","CHACHAS, IRENE L.",59
Precinct 2,"School Board Trustee, Seat G (Nonpartisan)","KOYLE, DENYS M.",55
Precinct 2,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",8
Precinct 2,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",10
Precinct 2,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,10
Precinct 2,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",30
Precinct 2,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",12
Precinct 2,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",22
Precinct 2,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",2
Precinct 2,"WHITE PINE Hospital Dist Trustee, Seat 1 (Nonpartisan)","GIANOLI, JULIE",60
Precinct 2,"WHITE PINE Hospital Dist Trustee, Seat 2 (Nonpartisan)","CARSON, PAULA S.",56
Precinct 2,"WHITE PINE Hospital Dist Trustee, Seat 3 (Nonpartisan)","DERBIDGE, GRETCHEN H.",56
Precinct 2,"WHITE PINE Hospital Dist Trustee, Seat 5 (Nonpartisan)","HASLEM, PAULOS P. ""PAX""",60
Precinct 3,County Commissioner Seat 4 (Democratic),"HALLY, WILLIAM S. ""BILL""",11
Precinct 3,County Commissioner Seat 4 (Democratic),"PEREA, GARY A.",50
