precinct,office,candidate,votes
East Mason Valley 1,Attorney General,"Barrick, Travis",201
East Mason Valley 1,Attorney General,"CORTEZ  MASTO, CATHERINE",231
East Mason Valley 1,Attorney General,"Hansen, Joel F.",60
East Mason Valley 1,Attorney General,None Of These Candidates,17
East Mason Valley 1,COUNTY ASSESSOR,"OW-WING, ERIC",265
East Mason Valley 1,COUNTY ASSESSOR,"WHALIN, LINDA M.",244
East Mason Valley 1,County Clerk/Treasurer,"BRYAN, NIKKI A.",418
East Mason Valley 1,County Clerk/Treasurer,"CRUZ, HEIDE",78
East Mason Valley 1,County Comm Dist. 2 (CW),"KELLER, VIDA D.",287
East Mason Valley 1,County Comm Dist. 2 (CW),"LAWSON, CHARLES E.",217
East Mason Valley 1,County Comm Dist. 5 (CW),"ARELLANO, VIRGIL J.",293
East Mason Valley 1,County Comm Dist. 5 (CW),"THOMPSON, CLIFFORD A.",191
East Mason Valley 1,COUNTY RECORDER,"MILLIGAN, MARY C.",475
East Mason Valley 1,DISTRICT ATTORNEY,"AUER, ROBERT ""BOB""",135
East Mason Valley 1,DISTRICT ATTORNEY,"SCHLEGELMILCH, JOHN ""JP""",356
East Mason Valley 1,Governor,"Curtis, David Scott",3
East Mason Valley 1,Governor,"DiSimone, Eugene ""Gino""",12
East Mason Valley 1,Governor,"Fitzgibbons, Floyd",10
East Mason Valley 1,Governor,"Honig, Aaron Y.",4
East Mason Valley 1,Governor,"Lampitt, Jr., Arthur Forest",2
East Mason Valley 1,Governor,None Of These Candidates,8
East Mason Valley 1,Governor,"Reid, Rory",108
East Mason Valley 1,Governor,"Sandoval, Brian",371
East Mason Valley 1,Lieutenant Governor,"Fitzgibbons, Ryan",36
East Mason Valley 1,Lieutenant Governor,"KROLICKI, BRIAN K.",305
East Mason Valley 1,Lieutenant Governor,None Of These Candidates,6
East Mason Valley 1,Lieutenant Governor,"Sferrazza, Jessica",164
East Mason Valley 1,Secretary Of State,"Lauer, Rob",220
East Mason Valley 1,Secretary Of State,"MILLER, ROSS",205
East Mason Valley 1,Secretary Of State,None Of These Candidates,16
East Mason Valley 1,Secretary Of State,"Wagner, John",68
East Mason Valley 1,Sheriff - Clark,"PALMER, BRETT G.",142
East Mason Valley 1,Sheriff - Clark,"VEIL, ALLEN",359
East Mason Valley 1,"State Assembly, District 38","GOMEZ, DENNIS C.",113
East Mason Valley 1,"State Assembly, District 38","Grady, Tom",386
East Mason Valley 1,State Controller,"Herr, Barry",227
East Mason Valley 1,State Controller,"Markowitz, Warren",41
East Mason Valley 1,State Controller,None Of These Candidates,26
East Mason Valley 1,State Controller,"WALLIN, KIM R.",219
East Mason Valley 1,"State Senate, Capital Senatorial District","QUIRK, CODY J.",39
East Mason Valley 1,"State Senate, Capital Senatorial District","RANFT, KEVIN R.",104
East Mason Valley 1,"State Senate, Capital Senatorial District","SETTELMEYER, JAMES ARNOLD",365
East Mason Valley 1,State Treasurer,"Hawkins, Mike",45
East Mason Valley 1,State Treasurer,"MARSHALL, KATE",192
East Mason Valley 1,State Treasurer,"Martin, Steven E.",266
East Mason Valley 1,State Treasurer,None Of These Candidates,11
East Mason Valley 1,"Supreme Court Justice, Seat A","Hardesty, James W.",419
East Mason Valley 1,"Supreme Court Justice, Seat A",None Of These Candidates,55
East Mason Valley 1,"Supreme Court Justice, Seat E",None Of These Candidates,59
East Mason Valley 1,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",416
East Mason Valley 1,"U.S. Representative in Congress, District 2","Best, Russell",36
East Mason Valley 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",352
East Mason Valley 1,"U.S. Representative in Congress, District 2","Price, Nancy",113
East Mason Valley 1,U.S. Senate,"Angle, Sharron",331
East Mason Valley 1,U.S. Senate,"Ashjian, Scott",8
East Mason Valley 1,U.S. Senate,"Fasano, Tim",3
