precinct,office,candidate,votes
Precinct 1,Attorney General,"Barrick, Travis",138
Precinct 1,Attorney General,"CORTEZ MASTO, CATHERINE",76
Precinct 1,Attorney General,"Hansen, Joel F.",40
Precinct 1,Attorney General,None Of These Candidates,17
Precinct 1,COUNTY ASSESSOR,"RUSSELL, KATRINKA S.",201
Precinct 1,COUNTY ASSESSOR,"SMITH, MICHAEL LEE",67
Precinct 1,COUNTY CLERK,"FOSMO, CAROL",183
Precinct 1,COUNTY CLERK,"MCKNIGHT, WILLIAM R.",85
Precinct 1,"County Comm, Dist. 2 (CW)","EVERHART, JOHN",81
Precinct 1,"County Comm, Dist. 2 (CW)","MYERS, CHARLIE",185
Precinct 1,"County Comm, Dist. 4 (CW)","KING, ALLISON",63
Precinct 1,"County Comm, Dist. 4 (CW)","WILLIAMS, R. JEFF",203
Precinct 1,COUNTY RECORDER,"ROACH, NATALIE",120
Precinct 1,COUNTY RECORDER,"SMALES, D. MIKE",143
Precinct 1,County Sheriff,"PITTS, JAMES",145
Precinct 1,County Sheriff,"WELLINGTON, KEN",118
Precinct 1,COUNTY TREASURER,"ERICKSON, REBECCA ""BECKY""",246
Precinct 1,DISTRICT ATTORNEY,"TORVINEN, MARK",239
Precinct 1,"ELKO Civic Auditorium, SEAT B","ABEYTA, RUBEN",116
Precinct 1,"ELKO Civic Auditorium, SEAT B","VALLINE, TODD",124
Precinct 1,"ELKO TV Board, Seat A","D'ASTO, DORIS B.",110
Precinct 1,"ELKO TV Board, Seat A","GARDNER, PAUL",136
Precinct 1,"ELKO TV Board, Seat B","LEBARTS, KENT",75
Precinct 1,"ELKO TV Board, Seat B","MYERS, JR., CHARLIE",168
Precinct 1,"ELKO TV Board, Seat C","GUITAR, STEVEN",99
Precinct 1,"ELKO TV Board, Seat C","GUNTER, TYLER R.",139
Precinct 1,"ELKO TV Board, Seat D","ELLIOTT, JAMES E.",100
Precinct 1,"ELKO TV Board, Seat D","KARR, JUANITA",139
Precinct 1,Governor,"Curtis, David Scott",1
Precinct 1,Governor,"DiSimone, Eugene ""Gino""",6
Precinct 1,Governor,"Fitzgibbons, Floyd",8
Precinct 1,Governor,"Honig, Aaron Y.",3
Precinct 1,Governor,"Lampitt, Jr., Arthur Forest",1
Precinct 1,Governor,None Of These Candidates,9
Precinct 1,Governor,"Reid, Rory",55
Precinct 1,Governor,"Sandoval, Brian",194
Precinct 1,Lieutenant Governor,"Fitzgibbons, Ryan",21
Precinct 1,Lieutenant Governor,"KROLICKI, BRIAN K.",168
Precinct 1,Lieutenant Governor,None Of These Candidates,23
Precinct 1,Lieutenant Governor,"Sferrazza, Jessica",62
Precinct 1,PUBLIC ADMINISTRATOR,"JENKINS, JANYCE",184
Precinct 1,PUBLIC ADMINISTRATOR,"JENKINS, KAY DAWN",78
Precinct 1,Secretary Of State,"Lauer, Rob",150
Precinct 1,Secretary Of State,"MILLER, ROSS",69
Precinct 1,Secretary Of State,None Of These Candidates,22
Precinct 1,Secretary Of State,"Wagner, John",32
Precinct 1,"State Assembly, District 33","Ellison, John",162
Precinct 1,"State Assembly, District 33","HANSEN, JANINE",60
Precinct 1,"State Assembly, District 33","MCFARLANE, MICHAEL",53
Precinct 1,State Controller,"Herr, Barry",151
Precinct 1,State Controller,"Markowitz, Warren",30
Precinct 1,State Controller,None Of These Candidates,23
Precinct 1,State Controller,"WALLIN, KIM R.",68
Precinct 1,State Treasurer,"Hawkins, Mike",26
Precinct 1,State Treasurer,"MARSHALL, KATE",67
Precinct 1,State Treasurer,"Martin, Steven E.",158
Precinct 1,State Treasurer,None Of These Candidates,22
Precinct 1,"Supreme Court Justice, Seat A","Hardesty, James W.",179
Precinct 1,"Supreme Court Justice, Seat A",None Of These Candidates,73
Precinct 1,"Supreme Court Justice, Seat E",None Of These Candidates,81
Precinct 1,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",168
Precinct 1,"U.S. Representative in Congress, District 2","Best, Russell",28
Precinct 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",183
Precinct 1,"U.S. Representative in Congress, District 2","Price, Nancy",56
Precinct 1,U.S. Senate,"Angle, Sharron",153
Precinct 1,U.S. Senate,"Ashjian, Scott",10
Precinct 1,U.S. Senate,"Fasano, Tim",4
Precinct 1,U.S. Senate,"Haines, Michael L.",5
Precinct 1,U.S. Senate,"Holland, Jesse",8
Precinct 1,U.S. Senate,None Of These Candidates,14
Precinct 1,U.S. Senate,"Reeves, Jeffrey C.",3
Precinct 1,U.S. Senate,"REID, HARRY",77
Precinct 1,U.S. Senate,"Stand, Wil",4
Precinct 1,"University Board of Regents, District 8","MELCHER, KEVIN C.",122
Precinct 1,"University Board of Regents, District 8","PUCCINELLI, MARGARET",140
Precinct 10,Attorney General,"Barrick, Travis",268
Precinct 10,Attorney General,"CORTEZ MASTO, CATHERINE",165
Precinct 10,Attorney General,"Hansen, Joel F.",65
Precinct 10,Attorney General,None Of These Candidates,16
Precinct 10,COUNTY ASSESSOR,"RUSSELL, KATRINKA S.",412
Precinct 10,COUNTY ASSESSOR,"SMITH, MICHAEL LEE",93
Precinct 10,COUNTY CLERK,"FOSMO, CAROL",400
