precinct,office,candidate,votes
Precinct 1,Attorney General,"Barrick, Travis",152
Precinct 1,Attorney General,"CORTEZ MASTO, CATHERINE",198
Precinct 1,Attorney General,"Hansen, Joel F.",49
Precinct 1,Attorney General,None Of These Candidates,14
Precinct 1,"Councilman, Seat No. 4","BILLINGSLEY, JIM L.",196
Precinct 1,"Councilman, Seat No. 4","STRINGHAM, CARRIE D.",171
Precinct 1,COUNTY ASSESSOR,"JOHNSON, WILLIAM ""JEFF""",365
Precinct 1,COUNTY CLERK,"SPERO, TAMI RAE",377
Precinct 1,County Commissioner Seat C,"CASSINELLI, DAN",239
Precinct 1,County Commissioner Seat C,"CLARNO, HERB",173
Precinct 1,County Commissioner Seat E,"FRENCH, JIM",226
Precinct 1,County Commissioner Seat E,"HUMMEL, MEL",177
Precinct 1,COUNTY RECORDER,"HAMMOND, MARY ANN",384
Precinct 1,DISTRICT ATTORNEY,"MACDONALD, MICHAEL",203
Precinct 1,DISTRICT ATTORNEY,"PASQUALE, KEVIN L.",114
Precinct 1,DISTRICT ATTORNEY,"SMITH, RUSSELL D.",97
Precinct 1,Governor,"Curtis, David Scott",3
Precinct 1,Governor,"DiSimone, Eugene ""Gino""",5
Precinct 1,Governor,"Fitzgibbons, Floyd",5
Precinct 1,Governor,"Honig, Aaron Y.",3
Precinct 1,Governor,"Lampitt, Jr., Arthur Forest",3
Precinct 1,Governor,None Of These Candidates,10
Precinct 1,Governor,"Reid, Rory",105
Precinct 1,Governor,"Sandoval, Brian",287
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat A","GOURLEY, JOSEPH D. ""DAVE""",217
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat A","HAMMARGREN, WILLIAM J. ""BILL""",180
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat B","HANZLIK, MAURICE J. ""MOE""",204
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat B","VIOLETTE, ALLEN",172
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat E","ORR, MARY J.",204
Precinct 1,"Humboldt County Hospital Dist Trustee, Seat E","QUILICI, STEPHEN",192
Precinct 1,Lieutenant Governor,"Fitzgibbons, Ryan",27
Precinct 1,Lieutenant Governor,"KROLICKI, BRIAN K.",232
Precinct 1,Lieutenant Governor,None Of These Candidates,13
Precinct 1,Lieutenant Governor,"Sferrazza, Jessica",142
Precinct 1,School Board Trustee Seat B,"DEPUTY, GLENDA J.",256
Precinct 1,School Board Trustee Seat B,"STEWART, KRIS",130
Precinct 1,School Board Trustee Seat F,"HARRISON, K.C.",167
Precinct 1,School Board Trustee Seat F,"HILLYER, ANDREW C.",220
Precinct 1,Secretary Of State,"Lauer, Rob",187
Precinct 1,Secretary Of State,"MILLER, ROSS",166
Precinct 1,Secretary Of State,None Of These Candidates,19
Precinct 1,Secretary Of State,"Wagner, John",40
Precinct 1,Sheriff - Clark,"KILGORE, ED",255
Precinct 1,Sheriff - Clark,"ROREX, ANDY R.",154
Precinct 1,"State Assembly, District 32","Hansen, Ira",149
Precinct 1,"State Assembly, District 32","STEPHENS, JODI",234
Precinct 1,State Controller,"Herr, Barry",190
Precinct 1,State Controller,"Markowitz, Warren",37
Precinct 1,State Controller,None Of These Candidates,20
Precinct 1,State Controller,"WALLIN, KIM R.",163
Precinct 1,State Treasurer,"Hawkins, Mike",33
Precinct 1,State Treasurer,"MARSHALL, KATE",164
Precinct 1,State Treasurer,"Martin, Steven E.",195
Precinct 1,State Treasurer,None Of These Candidates,21
Precinct 1,"Supreme Court Justice, Seat A","Hardesty, James W.",319
Precinct 1,"Supreme Court Justice, Seat A",None Of These Candidates,57
Precinct 1,"Supreme Court Justice, Seat E",None Of These Candidates,58
Precinct 1,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",316
Precinct 1,Treasurer,"RACKLEY, GINA",379
Precinct 1,"U.S. Representative in Congress, District 2","Best, Russell",19
Precinct 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",287
Precinct 1,"U.S. Representative in Congress, District 2","Price, Nancy",104
Precinct 1,U.S. Senate,"Angle, Sharron",226
Precinct 1,U.S. Senate,"Ashjian, Scott",8
Precinct 1,U.S. Senate,"Fasano, Tim",3
Precinct 1,U.S. Senate,"Haines, Michael L.",4
Precinct 1,U.S. Senate,"Holland, Jesse",5
Precinct 1,U.S. Senate,None Of These Candidates,17
Precinct 1,U.S. Senate,"Reeves, Jeffrey C.",7
Precinct 1,U.S. Senate,"REID, HARRY",149
Precinct 1,U.S. Senate,"Stand, Wil",1
Precinct 1,"University Board of Regents, District 8","MELCHER, KEVIN C.",166
Precinct 1,"University Board of Regents, District 8","PUCCINELLI, MARGARET",207
Precinct 10,Attorney General,"Barrick, Travis",37
Precinct 10,Attorney General,"CORTEZ MASTO, CATHERINE",57
Precinct 10,Attorney General,"Hansen, Joel F.",10
Precinct 10,Attorney General,None Of These Candidates,7
Precinct 10,COUNTY ASSESSOR,"JOHNSON, WILLIAM ""JEFF""",90
Precinct 10,COUNTY CLERK,"SPERO, TAMI RAE",97
Precinct 10,County Commissioner Seat C,"CASSINELLI, DAN",65
Precinct 10,County Commissioner Seat C,"CLARNO, HERB",46
Precinct 10,County Commissioner Seat E,"FRENCH, JIM",37
Precinct 10,County Commissioner Seat E,"HUMMEL, MEL",62
Precinct 10,COUNTY RECORDER,"HAMMOND, MARY ANN",90
Precinct 10,DISTRICT ATTORNEY,"MACDONALD, MICHAEL",64
Precinct 10,DISTRICT ATTORNEY,"PASQUALE, KEVIN L.",16
Precinct 10,DISTRICT ATTORNEY,"SMITH, RUSSELL D.",30
Precinct 10,Governor,"Curtis, David Scott",0
Precinct 10,Governor,"DiSimone, Eugene ""Gino""",2
Precinct 10,Governor,"Fitzgibbons, Floyd",2
Precinct 10,Governor,"Honig, Aaron Y.",1
Precinct 10,Governor,"Lampitt, Jr., Arthur Forest",0
Precinct 10,Governor,None Of These Candidates,4
Precinct 10,Governor,"Reid, Rory",41
Precinct 10,Governor,"Sandoval, Brian",63
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat A","GOURLEY, JOSEPH D. ""DAVE""",71
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat A","HAMMARGREN, WILLIAM J. ""BILL""",33
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat B","HANZLIK, MAURICE J. ""MOE""",60
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat B","VIOLETTE, ALLEN",34
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat E","ORR, MARY J.",63
Precinct 10,"Humboldt County Hospital Dist Trustee, Seat E","QUILICI, STEPHEN",37
Precinct 10,Lieutenant Governor,"Fitzgibbons, Ryan",2
Precinct 10,Lieutenant Governor,"KROLICKI, BRIAN K.",49
Precinct 10,Lieutenant Governor,None Of These Candidates,9
Precinct 10,Lieutenant Governor,"Sferrazza, Jessica",50
Precinct 10,School Board Trustee Seat B,"DEPUTY, GLENDA J.",61
Precinct 10,School Board Trustee Seat B,"STEWART, KRIS",42
Precinct 10,School Board Trustee Seat F,"HARRISON, K.C.",39
Precinct 10,School Board Trustee Seat F,"HILLYER, ANDREW C.",59
Precinct 10,Secretary Of State,"Lauer, Rob",37
Precinct 10,Secretary Of State,"MILLER, ROSS",60
Precinct 10,Secretary Of State,None Of These Candidates,7
Precinct 10,Secretary Of State,"Wagner, John",8
Precinct 10,Sheriff - Clark,"KILGORE, ED",55
Precinct 10,Sheriff - Clark,"ROREX, ANDY R.",55
Precinct 10,"State Assembly, District 33","Ellison, John",44
Precinct 10,"State Assembly, District 33","HANSEN, JANINE",17
Precinct 10,"State Assembly, District 33","MCFARLANE, MICHAEL",46
Precinct 10,State Controller,"Herr, Barry",46
Precinct 10,State Controller,"Markowitz, Warren",3
Precinct 10,State Controller,None Of These Candidates,14
Precinct 10,State Controller,"WALLIN, KIM R.",44
Precinct 10,State Treasurer,"Hawkins, Mike",5
Precinct 10,State Treasurer,"MARSHALL, KATE",49
Precinct 10,State Treasurer,"Martin, Steven E.",45
Precinct 10,State Treasurer,None Of These Candidates,12
Precinct 10,"Supreme Court Justice, Seat A","Hardesty, James W.",69
Precinct 10,"Supreme Court Justice, Seat A",None Of These Candidates,26
Precinct 10,"Supreme Court Justice, Seat E",None Of These Candidates,28
Precinct 10,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",73
Precinct 10,Treasurer,"RACKLEY, GINA",90
Precinct 10,"U.S. Representative in Congress, District 2","Best, Russell",5
Precinct 10,"U.S. Representative in Congress, District 2","HELLER, DEAN",57
Precinct 10,"U.S. Representative in Congress, District 2","Price, Nancy",46
Precinct 10,U.S. Senate,"Angle, Sharron",44
Precinct 10,U.S. Senate,"Ashjian, Scott",1
Precinct 10,U.S. Senate,"Fasano, Tim",2
Precinct 10,U.S. Senate,"Haines, Michael L.",0
Precinct 10,U.S. Senate,"Holland, Jesse",1
Precinct 10,U.S. Senate,None Of These Candidates,1
Precinct 10,U.S. Senate,"Reeves, Jeffrey C.",3
Precinct 10,U.S. Senate,"REID, HARRY",60
Precinct 10,U.S. Senate,"Stand, Wil",1
Precinct 10,"University Board of Regents, District 8","MELCHER, KEVIN C.",33
Precinct 10,"University Board of Regents, District 8","PUCCINELLI, MARGARET",65
Precinct 11,Attorney General,"Barrick, Travis",94
Precinct 11,Attorney General,"CORTEZ MASTO, CATHERINE",31
Precinct 11,Attorney General,"Hansen, Joel F.",29
Precinct 11,Attorney General,None Of These Candidates,3
Precinct 11,COUNTY ASSESSOR,"JOHNSON, WILLIAM ""JEFF""",146
Precinct 11,COUNTY CLERK,"SPERO, TAMI RAE",147
Precinct 11,County Commissioner Seat C,"CASSINELLI, DAN",126
Precinct 11,County Commissioner Seat C,"CLARNO, HERB",33
Precinct 11,County Commissioner Seat E,"FRENCH, JIM",37
Precinct 11,County Commissioner Seat E,"HUMMEL, MEL",122
Precinct 11,COUNTY RECORDER,"HAMMOND, MARY ANN",148
Precinct 11,DISTRICT ATTORNEY,"MACDONALD, MICHAEL",46
Precinct 11,DISTRICT ATTORNEY,"PASQUALE, KEVIN L.",51
Precinct 11,DISTRICT ATTORNEY,"SMITH, RUSSELL D.",62
Precinct 11,Governor,"Curtis, David Scott",1
Precinct 11,Governor,"DiSimone, Eugene ""Gino""",2
Precinct 11,Governor,"Fitzgibbons, Floyd",2
Precinct 11,Governor,"Honig, Aaron Y.",0
Precinct 11,Governor,"Lampitt, Jr., Arthur Forest",0
Precinct 11,Governor,None Of These Candidates,2
Precinct 11,Governor,"Reid, Rory",9
Precinct 11,Governor,"Sandoval, Brian",141
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat A","GOURLEY, JOSEPH D. ""DAVE""",107
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat A","HAMMARGREN, WILLIAM J. ""BILL""",51
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat B","HANZLIK, MAURICE J. ""MOE""",76
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat B","VIOLETTE, ALLEN",70
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat E","ORR, MARY J.",57
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat E","QUILICI, STEPHEN",94
Precinct 11,Lieutenant Governor,"Fitzgibbons, Ryan",10
Precinct 11,Lieutenant Governor,"KROLICKI, BRIAN K.",134
Precinct 11,Lieutenant Governor,None Of These Candidates,3
Precinct 11,Lieutenant Governor,"Sferrazza, Jessica",10
Precinct 11,School Board Trustee Seat B,"DEPUTY, GLENDA J.",98
Precinct 11,School Board Trustee Seat B,"STEWART, KRIS",57
Precinct 11,School Board Trustee Seat F,"HARRISON, K.C.",51
Precinct 11,School Board Trustee Seat F,"HILLYER, ANDREW C.",96
Precinct 11,Secretary Of State,"Lauer, Rob",102
Precinct 11,Secretary Of State,"MILLER, ROSS",33
Precinct 11,Secretary Of State,None Of These Candidates,2
Precinct 11,Secretary Of State,"Wagner, John",18
Precinct 11,Sheriff - Clark,"KILGORE, ED",103
Precinct 11,Sheriff - Clark,"ROREX, ANDY R.",54
Precinct 11,"State Assembly, District 33","Ellison, John",111
Precinct 11,"State Assembly, District 33","HANSEN, JANINE",41
Precinct 11,"State Assembly, District 33","MCFARLANE, MICHAEL",6
Precinct 11,State Controller,"Herr, Barry",117
Precinct 11,State Controller,"Markowitz, Warren",15
Precinct 11,State Controller,None Of These Candidates,6
Precinct 11,State Controller,"WALLIN, KIM R.",20
Precinct 11,State Treasurer,"Hawkins, Mike",7
Precinct 11,State Treasurer,"MARSHALL, KATE",27
Precinct 11,State Treasurer,"Martin, Steven E.",119
Precinct 11,State Treasurer,None Of These Candidates,4
Precinct 11,"Supreme Court Justice, Seat A","Hardesty, James W.",116
Precinct 11,"Supreme Court Justice, Seat A",None Of These Candidates,24
Precinct 11,"Supreme Court Justice, Seat E",None Of These Candidates,21
Precinct 11,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",119
Precinct 11,Treasurer,"RACKLEY, GINA",148
Precinct 11,"U.S. Representative in Congress, District 2","Best, Russell",9
Precinct 11,"U.S. Representative in Congress, District 2","HELLER, DEAN",139
Precinct 11,"U.S. Representative in Congress, District 2","Price, Nancy",11
Precinct 11,U.S. Senate,"Angle, Sharron",141
Precinct 11,U.S. Senate,"Ashjian, Scott",2
Precinct 11,U.S. Senate,"Fasano, Tim",2
