precinct,office,candidate,votes
01-Centerville,Attorney General,"Barrick, Travis",251
01-Centerville,Attorney General,"CORTEZ MASTO, CATHERINE",211
01-Centerville,Attorney General,"Hansen, Joel F.",36
01-Centerville,Attorney General,None Of These Candidates,25
01-Centerville,Constable - East Fork Township,"GILBERT, PAUL E.",422
01-Centerville,COUNTY ASSESSOR,"SONNEMANN, DOUGLAS W. ""Doug""",443
01-Centerville,County Clerk/Treasurer,"CONNER, ROBERT",61
01-Centerville,County Clerk/Treasurer,"THRAN, TED",426
01-Centerville,County Commissioner District 2,"BONNER, LEE",232
01-Centerville,County Commissioner District 2,"BRADY, DAVID J.",243
01-Centerville,County Commissioner District 4,"HOWELL, LAWRENCE W.",209
01-Centerville,County Commissioner District 4,"MCDERMID, NANCY",259
01-Centerville,COUNTY RECORDER,"CHANDLER, ERIN",128
01-Centerville,COUNTY RECORDER,"ELLISON, KAREN",303
01-Centerville,DISTRICT ATTORNEY,"JACKSON, MARK",430
01-Centerville,East Fork Swimming Pool Dist-3 Seats,"GRAY, GORDON",167
01-Centerville,East Fork Swimming Pool Dist-3 Seats,"HARRIS, SHANNON",224
01-Centerville,East Fork Swimming Pool Dist-3 Seats,"O'HARA, PATRICK",151
01-Centerville,East Fork Swimming Pool Dist-3 Seats,"STUBNAR, JOSEPH",60
01-Centerville,East Fork Swimming Pool Dist-3 Seats,"SWAIN, JOHN Q.",137
01-Centerville,East Fork Swimming Pool Dist-3 Seats,"TAYLOR, GREG",169
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"DAVIDSON, JEREMY",53
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"JAMES, JEFF",45
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"JAMES, SHARI",77
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"NEWLON, BRAD",37
01-Centerville,Gardnerville Ranchos G I D - 3 Seats,"REAVIS, BRUCE H.",49
01-Centerville,Governor,"Curtis, David Scott",9
01-Centerville,Governor,"DiSimone, Eugene ""Gino""",5
01-Centerville,Governor,"Fitzgibbons, Floyd",5
01-Centerville,Governor,"Honig, Aaron Y.",0
01-Centerville,Governor,"Lampitt, Jr., Arthur Forest",0
01-Centerville,Governor,None Of These Candidates,10
01-Centerville,Governor,"Reid, Rory",99
01-Centerville,Governor,"Sandoval, Brian",403
01-Centerville,Lieutenant Governor,"Fitzgibbons, Ryan",19
01-Centerville,Lieutenant Governor,"KROLICKI, BRIAN K.",366
01-Centerville,Lieutenant Governor,None Of These Candidates,11
01-Centerville,Lieutenant Governor,"Sferrazza, Jessica",128
01-Centerville,PUBLIC ADMINISTRATOR,"DUPUIS, SAM",198
01-Centerville,PUBLIC ADMINISTRATOR,"ENEARL, LYNN",259
01-Centerville,"School Board Trustee, Area 2","FORVILLY, SCOTT M.",199
01-Centerville,"School Board Trustee, Area 2","HALES, SHARLA",218
01-Centerville,"School Board Trustee, Area 6","ARCHER, WAYNE",157
01-Centerville,"School Board Trustee, Area 6","MOORE, THOMAS",219
01-Centerville,"School Board Trustee, Area 7","CHICHESTER, ROSS",259
01-Centerville,"School Board Trustee, Area 7","TURNBEAUGH, JEANETTE",162
01-Centerville,Secretary Of State,"Lauer, Rob",295
01-Centerville,Secretary Of State,"MILLER, ROSS",185
01-Centerville,Secretary Of State,None Of These Candidates,12
01-Centerville,Secretary Of State,"Wagner, John",28
01-Centerville,"State Assembly, District 39","BROWN, JOETTA",175
01-Centerville,"State Assembly, District 39","KITE, KELLY",321
01-Centerville,"State Assembly, District 39","Schumann, David K.",25
01-Centerville,State Controller,"Herr, Barry",307
01-Centerville,State Controller,"Markowitz, Warren",20
01-Centerville,State Controller,None Of These Candidates,27
01-Centerville,State Controller,"WALLIN, KIM R.",163
01-Centerville,"State Senate, Capital Senatorial District","QUIRK, CODY J.",16
01-Centerville,"State Senate, Capital Senatorial District","RANFT, KEVIN R.",115
01-Centerville,"State Senate, Capital Senatorial District","SETTELMEYER, JAMES ARNOLD",392
01-Centerville,State Treasurer,"Hawkins, Mike",24
01-Centerville,State Treasurer,"MARSHALL, KATE",166
01-Centerville,State Treasurer,"Martin, Steven E.",315
01-Centerville,State Treasurer,None Of These Candidates,20
01-Centerville,"Supreme Court Justice, Seat A","Hardesty, James W.",374
01-Centerville,"Supreme Court Justice, Seat A",None Of These Candidates,66
01-Centerville,"Supreme Court Justice, Seat E",None Of These Candidates,65
01-Centerville,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",373
01-Centerville,"U.S. Representative in Congress, District 2","Best, Russell",21
01-Centerville,"U.S. Representative in Congress, District 2","HELLER, DEAN",381
01-Centerville,"U.S. Representative in Congress, District 2","Price, Nancy",115
01-Centerville,U.S. Senate,"Angle, Sharron",332
01-Centerville,U.S. Senate,"Ashjian, Scott",9
01-Centerville,U.S. Senate,"Fasano, Tim",5
01-Centerville,U.S. Senate,"Haines, Michael L.",1
01-Centerville,U.S. Senate,"Holland, Jesse",2
01-Centerville,U.S. Senate,None Of These Candidates,15
01-Centerville,U.S. Senate,"Reeves, Jeffrey C.",3
01-Centerville,U.S. Senate,"REID, HARRY",163
01-Centerville,U.S. Senate,"Stand, Wil",1
02-Fish Springs,Attorney General,"Barrick, Travis",408
02-Fish Springs,Attorney General,"CORTEZ MASTO, CATHERINE",293
02-Fish Springs,Attorney General,"Hansen, Joel F.",74
02-Fish Springs,Attorney General,None Of These Candidates,16
02-Fish Springs,Constable - East Fork Township,"GILBERT, PAUL E.",646
02-Fish Springs,COUNTY ASSESSOR,"SONNEMANN, DOUGLAS W. ""Doug""",668
