precinct,office,candidate,votes
Precinct 1,Attorney General,"Barrick, Travis",215
Precinct 1,Attorney General,"CORTEZ  MASTO, CATHERINE",151
Precinct 1,Attorney General,"Hansen, Joel F.",48
Precinct 1,Attorney General,None Of These Candidates,25
Precinct 1,COUNTY ASSESSOR,"BISHOP, ROBERT L.",381
Precinct 1,COUNTY CLERK,"BURLEIGH, LINDA ""LIN""",270
Precinct 1,COUNTY CLERK,"MALONE, JOANN",156
Precinct 1,County Commissioner Seat 1,"BELL, EDWARD ""ROBIN""",141
Precinct 1,County Commissioner Seat 1,"LEMICH, MICHAEL ""MIKE""",241
Precinct 1,County Commissioner Seat 1,"WARD, JACK ""J.C.""",58
Precinct 1,County Commissioner Seat 5,"LAMPROS, JOHN S.",246
Precinct 1,County Commissioner Seat 5,"MAKLEY, RaLEENE",74
Precinct 1,County Commissioner Seat 5,"WARD, WILLIAM ""BILL""",123
Precinct 1,COUNTY RECORDER,"SINDELAR, MARTHA RIVERA",379
Precinct 1,COUNTY TREASURER,"CORNUTT, BEVERLY",393
Precinct 1,DISTRICT ATTORNEY,"BRIGGS, KEVIN",209
Precinct 1,DISTRICT ATTORNEY,"BROWN, KELLY",226
Precinct 1,Governor,"Curtis, David Scott",4
Precinct 1,Governor,"DiSimone, Eugene ""Gino""",15
Precinct 1,Governor,"Fitzgibbons, Floyd",13
Precinct 1,Governor,"Honig, Aaron Y.",2
Precinct 1,Governor,"Lampitt, Jr., Arthur Forest",17
Precinct 1,Governor,None Of These Candidates,20
Precinct 1,Governor,"Reid, Rory",68
Precinct 1,Governor,"Sandoval, Brian",305
Precinct 1,Lieutenant Governor,"Fitzgibbons, Ryan",42
Precinct 1,Lieutenant Governor,"KROLICKI, BRIAN K.",278
Precinct 1,Lieutenant Governor,None Of These Candidates,25
Precinct 1,Lieutenant Governor,"Sferrazza, Jessica",96
Precinct 1,Secretary Of State,"Lauer, Rob",212
Precinct 1,Secretary Of State,"MILLER, ROSS",159
Precinct 1,Secretary Of State,None Of These Candidates,23
Precinct 1,Secretary Of State,"Wagner, John",44
Precinct 1,"State Assembly, District 35","GOICOECHEA, PETE",345
Precinct 1,"State Assembly, District 35","O'CONNOR, JOHN",96
Precinct 1,State Controller,"Herr, Barry",220
Precinct 1,State Controller,"Markowitz, Warren",50
Precinct 1,State Controller,None Of These Candidates,33
