precinct,office,candidate,votes
PRECINCT 1,Assessor,"FOWLER, DOROTHY J.",245
PRECINCT 1,Attorney General,"Barrick, Travis",111
PRECINCT 1,Attorney General,"CORTEZ  MASTO, CATHERINE",140
PRECINCT 1,Attorney General,"Hansen, Joel F.",18
PRECINCT 1,Attorney General,None Of These Candidates,22
PRECINCT 1,Clerk/Treasurer,"GEORGE, CHERRIE A.",157
PRECINCT 1,Clerk/Treasurer,"MUNGER, STEVE",135
PRECINCT 1,County Commissioner Seat C,"TIPTON, JERRIE C.",234
PRECINCT 1,DISTRICT ATTORNEY,"ROWE, SEAN A.",246
PRECINCT 1,Governor,"Curtis, David Scott",2
PRECINCT 1,Governor,"DiSimone, Eugene ""Gino""",1
PRECINCT 1,Governor,"Fitzgibbons, Floyd",3
PRECINCT 1,Governor,"Honig, Aaron Y.",0
PRECINCT 1,Governor,"Lampitt, Jr., Arthur Forest",2
PRECINCT 1,Governor,None Of These Candidates,9
PRECINCT 1,Governor,"Reid, Rory",77
PRECINCT 1,Governor,"Sandoval, Brian",199
PRECINCT 1,Lieutenant Governor,"Fitzgibbons, Ryan",8
PRECINCT 1,Lieutenant Governor,"KROLICKI, BRIAN K.",170
PRECINCT 1,Lieutenant Governor,None Of These Candidates,12
PRECINCT 1,Lieutenant Governor,"Sferrazza, Jessica",99
PRECINCT 1,PUBLIC ADMINISTRATOR,"BANFIELD, ROBERTA",239
PRECINCT 1,Recorder/Auditor,"HOFERER, CHRISTINE",240
PRECINCT 1,Secretary Of State,"Lauer, Rob",114
PRECINCT 1,Secretary Of State,"MILLER, ROSS",142
PRECINCT 1,Secretary Of State,None Of These Candidates,17
PRECINCT 1,Secretary Of State,"Wagner, John",13
PRECINCT 1,Sheriff - Clark,"DILLARD, MIKE",208
PRECINCT 1,Sheriff - Clark,"STROMATT, RICHARD H.",79
PRECINCT 1,"State Assembly, District 36","GOEDHART, ED",171
PRECINCT 1,"State Assembly, District 36","HIBBLE, RON",96
PRECINCT 1,"State Assembly, District 36","VANDERBEEK, DAVID",17
PRECINCT 1,State Controller,"Herr, Barry",118
PRECINCT 1,State Controller,"Markowitz, Warren",17
PRECINCT 1,State Controller,None Of These Candidates,34
PRECINCT 1,State Controller,"WALLIN, KIM R.",116
PRECINCT 1,State Treasurer,"Hawkins, Mike",12
PRECINCT 1,State Treasurer,"MARSHALL, KATE",113
PRECINCT 1,State Treasurer,"Martin, Steven E.",145
PRECINCT 1,State Treasurer,None Of These Candidates,21
PRECINCT 1,"Supreme Court Justice, Seat A","Hardesty, James W.",213
PRECINCT 1,"Supreme Court Justice, Seat A",None Of These Candidates,43
PRECINCT 1,"Supreme Court Justice, Seat E",None Of These Candidates,46
PRECINCT 1,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",209
PRECINCT 1,"U.S. Representative in Congress, District 2","Best, Russell",8
PRECINCT 1,"U.S. Representative in Congress, District 2","HELLER, DEAN",209
PRECINCT 1,"U.S. Representative in Congress, District 2","Price, Nancy",68
PRECINCT 1,U.S. Senate,"Angle, Sharron",146
PRECINCT 1,U.S. Senate,"Ashjian, Scott",4
PRECINCT 1,U.S. Senate,"Fasano, Tim",1
PRECINCT 1,U.S. Senate,"Haines, Michael L.",1
PRECINCT 1,U.S. Senate,"Holland, Jesse",2
PRECINCT 1,U.S. Senate,None Of These Candidates,8
PRECINCT 1,U.S. Senate,"Reeves, Jeffrey C.",2
PRECINCT 1,U.S. Senate,"REID, HARRY",128
PRECINCT 1,U.S. Senate,"Stand, Wil",3
PRECINCT 1,"University Board of Regents, District  8","MELCHER, KEVIN C.",113
PRECINCT 1,"University Board of Regents, District  8","PUCCINELLI, MARGARET",120
PRECINCT 10 (MB),Assessor,"FOWLER, DOROTHY J.",
PRECINCT 10 (MB),Attorney General,"Barrick, Travis",
PRECINCT 10 (MB),Attorney General,"CORTEZ  MASTO, CATHERINE",
PRECINCT 10 (MB),Attorney General,"Hansen, Joel F.",
PRECINCT 10 (MB),Attorney General,None Of These Candidates,
PRECINCT 10 (MB),Clerk/Treasurer,"GEORGE, CHERRIE A.",
PRECINCT 10 (MB),Clerk/Treasurer,"MUNGER, STEVE",
PRECINCT 10 (MB),County Commissioner Seat C,"TIPTON, JERRIE C.",0
PRECINCT 10 (MB),DISTRICT ATTORNEY,"ROWE, SEAN A.",
