precinct,office,candidate,votes
Precinct 1,Attorney General (Republican),"Barrick, Travis",70
Precinct 1,Attorney General (Republican),"Hafter, Jacob",33
Precinct 1,Attorney General (Republican),None Of These Candidates,55
Precinct 1,"County Commission, Seat E (Republican)","ARANT, JOHN",26
Precinct 1,"County Commission, Seat E (Republican)","BROWN, RICH",16
Precinct 1,"County Commission, Seat E (Republican)","DOUGLAS, BILL",7
Precinct 1,"County Commission, Seat E (Republican)","FRENCH, JIM",58
Precinct 1,"County Commission, Seat E (Republican)","HUMMEL, MEL",46
Precinct 1,"County Commission, Seat E (Republican)","KELLER, MARSHALL",5
Precinct 1,DISTRICT ATTORNEY (Republican),"SMITH, RUSSELL",84
Precinct 1,DISTRICT ATTORNEY (Republican),"STERMITZ, MATT",67
Precinct 1,Governor (Democratic),"Conquest, Frederick L.",7
Precinct 1,Governor (Democratic),None Of These Candidates,26
Precinct 1,Governor (Democratic),"Reid, Rory",36
Precinct 1,Governor (Republican),"Atwood, Tony",1
Precinct 1,Governor (Republican),"GIBBONS, JIM",48
Precinct 1,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 1,Governor (Republican),"Montandon, Michael L.",14
Precinct 1,Governor (Republican),None Of These Candidates,7
Precinct 1,Governor (Republican),"Sandoval, Brian",89
Precinct 1,"Humboldt County Hospital District Trustee, Seat A (Nonpartisan)","ELDRIDGE, JENNIFER",57
Precinct 1,"Humboldt County Hospital District Trustee, Seat A (Nonpartisan)","GOURLEY, JOSEPH D. ""DAVE""",79
Precinct 1,"Humboldt County Hospital District Trustee, Seat A (Nonpartisan)","HAMMARGREN, WILLIAM J. ""BILL""",111
Precinct 1,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",12
Precinct 1,Lieutenant Governor (Democratic),"Murad, Paul",4
Precinct 1,Lieutenant Governor (Democratic),None Of These Candidates,13
Precinct 1,Lieutenant Governor (Democratic),"Randazzo, Robert S.",2
Precinct 1,Lieutenant Governor (Democratic),"Sferrazza, Jessica",39
Precinct 1,Lieutenant Governor (Republican),"Krolicki, Brian",112
Precinct 1,Lieutenant Governor (Republican),None Of These Candidates,19
Precinct 1,Lieutenant Governor (Republican),"Woollen, Barbara Lee",28
Precinct 1,"School Board Trustee, Seat A (Nonpartisan)","HILL, JOHN",224
Precinct 1,"School Board Trustee, Seat C (Nonpartisan)","BETTERIDGE, BOYD",216
Precinct 1,"School Board Trustee, Seat G (Nonpartisan)","SEELIGER, JOHN",226
Precinct 1,Sheriff - HUMBOLDT (Nonpartisan),"DAVIDSON, BOB",12
Precinct 1,Sheriff - HUMBOLDT (Nonpartisan),"KILGORE, ED",165
Precinct 1,Sheriff - HUMBOLDT (Nonpartisan),"ROREX, ANDY R.",89
Precinct 1,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",208
Precinct 1,State Controller (Republican),"Dagani, Gregory Nance",46
Precinct 1,State Controller (Republican),"Herr, Barry",51
Precinct 1,State Controller (Republican),None Of These Candidates,60
Precinct 1,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",4
Precinct 1,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",24
Precinct 1,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",35
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",38
Precinct 1,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",119
Precinct 1,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",5
Precinct 1,United States Senator (Democratic),"Miller, Alex",4
Precinct 1,United States Senator (Democratic),None Of These Candidates,15
Precinct 1,United States Senator (Democratic),"Poliak, Carlo",0
Precinct 1,United States Senator (Democratic),"Reid, Harry",47
Precinct 1,United States Senator (Republican),"Angle, Sharron",57
Precinct 1,United States Senator (Republican),"Bernstein, Gary",0
Precinct 1,United States Senator (Republican),"Chachas, John",18
Precinct 1,United States Senator (Republican),"Christensen, Chad",8
Precinct 1,United States Senator (Republican),"Lowden, Sue",25
Precinct 1,United States Senator (Republican),"Mabey, Garn",0
Precinct 1,United States Senator (Republican),"Marinch, Gary",0
Precinct 1,United States Senator (Republican),"Nadell, Brian",1
Precinct 1,United States Senator (Republican),None Of These Candidates,4
Precinct 1,United States Senator (Republican),"Parson, Bill",0
Precinct 1,United States Senator (Republican),"Stern, Cecilia",1
Precinct 1,United States Senator (Republican),"Suominen, Terry",1
Precinct 1,United States Senator (Republican),"Tarkanian, Danny",45
Precinct 1,"University Board of Regents, District  8 (Nonpartisan)","FEEST, MARK",39
Precinct 1,"University Board of Regents, District  8 (Nonpartisan)","MELCHER, KEVIN C.",73
Precinct 1,"University Board of Regents, District  8 (Nonpartisan)","PUCCINELLI, MARGARET",128
Precinct 10,Attorney General (Republican),"Barrick, Travis",15
Precinct 10,Attorney General (Republican),"Hafter, Jacob",7
Precinct 10,Attorney General (Republican),None Of These Candidates,7
Precinct 10,"County Commission, Seat E (Republican)","ARANT, JOHN",2
Precinct 10,"County Commission, Seat E (Republican)","BROWN, RICH",4
Precinct 10,"County Commission, Seat E (Republican)","DOUGLAS, BILL",2
Precinct 10,"County Commission, Seat E (Republican)","FRENCH, JIM",4
Precinct 10,"County Commission, Seat E (Republican)","HUMMEL, MEL",17
Precinct 10,"County Commission, Seat E (Republican)","KELLER, MARSHALL",1
Precinct 10,DISTRICT ATTORNEY (Republican),"SMITH, RUSSELL",20
Precinct 10,DISTRICT ATTORNEY (Republican),"STERMITZ, MATT",8
Precinct 10,Governor (Democratic),"Conquest, Frederick L.",3
Precinct 10,Governor (Democratic),None Of These Candidates,17
Precinct 10,Governor (Democratic),"Reid, Rory",17
Precinct 10,Governor (Republican),"Atwood, Tony",1
Precinct 10,Governor (Republican),"GIBBONS, JIM",13
Precinct 10,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 10,Governor (Republican),"Montandon, Michael L.",0
Precinct 10,Governor (Republican),None Of These Candidates,1
Precinct 10,Governor (Republican),"Sandoval, Brian",15
Precinct 10,"Humboldt County Hospital District Trustee, Seat A (Nonpartisan)","ELDRIDGE, JENNIFER",15
Precinct 10,"Humboldt County Hospital District Trustee, Seat A (Nonpartisan)","GOURLEY, JOSEPH D. ""DAVE""",61
Precinct 10,"Humboldt County Hospital District Trustee, Seat A (Nonpartisan)","HAMMARGREN, WILLIAM J. ""BILL""",8
Precinct 10,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",3
Precinct 10,Lieutenant Governor (Democratic),"Murad, Paul",0
Precinct 10,Lieutenant Governor (Democratic),None Of These Candidates,12
Precinct 10,Lieutenant Governor (Democratic),"Randazzo, Robert S.",1
Precinct 10,Lieutenant Governor (Democratic),"Sferrazza, Jessica",21
Precinct 10,Lieutenant Governor (Republican),"Krolicki, Brian",16
Precinct 10,Lieutenant Governor (Republican),None Of These Candidates,4
Precinct 10,Lieutenant Governor (Republican),"Woollen, Barbara Lee",10
Precinct 10,"School Board Trustee, Seat A (Nonpartisan)","HILL, JOHN",79
Precinct 10,"School Board Trustee, Seat C (Nonpartisan)","BETTERIDGE, BOYD",57
Precinct 10,"School Board Trustee, Seat G (Nonpartisan)","SEELIGER, JOHN",61
Precinct 10,Sheriff - HUMBOLDT (Nonpartisan),"DAVIDSON, BOB",7
Precinct 10,Sheriff - HUMBOLDT (Nonpartisan),"KILGORE, ED",36
Precinct 10,Sheriff - HUMBOLDT (Nonpartisan),"ROREX, ANDY R.",41
Precinct 10,"State Assembly, District 33 (Republican)","ANDRUS, DALE E.",8
Precinct 10,"State Assembly, District 33 (Republican)","ELLISON, JOHN",19
